Time, Queue Output, Queue Baseline
0.266667,0.11334,0.113781
0.466667,0.113391,0.114066
0.666667,0.124405,0.125116
0.866667,0.136009,0.138413
1.06667,0.140774,0.14173
1.26667,0.145741,0.14647
1.46667,0.147375,0.147399
1.66667,0.148882,0.150329
1.86667,0.150758,0.151543
2.06667,0.162686,0.16347
2.26667,0.166728,0.16779
2.46667,0.173237,0.174325
2.66667,0.177735,0.179936
2.86667,0.18051,0.183151
3.06667,0.183623,0.185375
3.26667,0.185867,0.187147
3.46667,0.185711,0.189062
3.66667,0.188785,0.191587
3.86667,0.194853,0.196394
4.06667,0.20053,0.202016
4.26667,0.199785,0.201361
4.46667,0.20456,0.206039
4.66667,0.199414,0.20124
4.86667,0.201283,0.203807
5.06667,0.199593,0.202055
5.26667,0.208341,0.211065
5.46667,0.215431,0.217553
5.66667,0.219567,0.221674
5.86667,0.236505,0.238178
6.06667,0.250118,0.252888
6.26667,0.264797,0.267649
6.46667,0.268414,0.269409
6.66667,0.280018,0.282468
6.86667,0.287029,0.28923
7.06667,0.281208,0.283779
7.26667,0.275675,0.277251
7.46667,0.276803,0.279405
7.66667,0.286101,0.289522
7.86667,0.291493,0.295305
8.06667,0.303202,0.306757
8.26667,0.306257,0.309152
8.46667,0.304158,0.307982
8.66667,0.311868,0.315259
8.86667,0.317026,0.319933
9.06667,0.319477,0.322965
9.26667,0.328646,0.332005
9.46667,0.33446,0.337308
9.66667,0.332302,0.337718
9.86667,0.333937,0.336204
10.0667,0.330499,0.333012
10.2667,0.323917,0.32737
10.4667,0.319223,0.322754
10.6667,0.31513,0.318314
10.8667,0.311576,0.314272
11.0667,0.309246,0.311021
11.2667,0.307104,0.309074
11.4667,0.30474,0.307299
11.6667,0.301021,0.303319
11.8667,0.29644,0.299187
12.0667,0.296179,0.299035
12.2667,0.293299,0.295527
12.4667,0.290779,0.293939
12.6667,0.292531,0.294778
12.8667,0.292246,0.294977
13.0667,0.29056,0.292921
13.2667,0.290182,0.292328
13.4667,0.287962,0.28985
13.6667,0.287747,0.28946
13.8667,0.286807,0.288629
14.0667,0.285944,0.287934
14.2667,0.286822,0.289
14.4667,0.284606,0.28644
14.6667,0.290018,0.29248
14.8667,0.28884,0.291189
15.0667,0.28875,0.290947
15.2667,0.288777,0.290943
15.4667,0.288641,0.290771
15.6667,0.290833,0.293003
15.8667,0.288438,0.290974
16.0667,0.287525,0.290077
16.2667,0.288894,0.291704
16.4667,0.286846,0.288883
16.6667,0.285839,0.287872
16.8667,0.285324,0.287817
17.0667,0.290775,0.293214
17.2667,0.290361,0.292983
17.4667,0.291602,0.294049
17.6667,0.291442,0.29406
17.8667,0.287665,0.28985
18.0667,0.287892,0.290026
18.2667,0.285816,0.28779
18.4667,0.284298,0.28644
18.6667,0.280455,0.282273
18.8667,0.288875,0.290673
19.0667,0.297431,0.299273
19.2667,0.30335,0.305426
19.4667,0.30792,0.310026
19.6667,0.312625,0.31472
19.8667,0.301197,0.303963
20.0667,0.293787,0.296085
20.2667,0.285652,0.287966
20.4667,0.283623,0.285687
20.6667,0.285749,0.28699
20.8667,0.293315,0.295083
21.0667,0.295808,0.298902
21.2667,0.292663,0.295738
21.4667,0.2863,0.289651
21.6667,0.286077,0.288968
21.8667,0.285902,0.288613
22.0667,0.286097,0.289503
22.2667,0.286604,0.289565
22.4667,0.286647,0.288539
22.6667,0.28738,0.289175
22.8667,0.287798,0.289745
23.0667,0.287669,0.289819
23.2667,0.294919,0.297022
23.4667,0.297037,0.299203
23.6667,0.2982,0.299499
23.8667,0.297763,0.299531
24.0667,0.29886,0.301205
24.2667,0.298899,0.300736
24.4667,0.300674,0.302141
24.6667,0.300689,0.302609
24.8667,0.300155,0.302539
25.0667,0.30195,0.304185
25.2667,0.298508,0.300576
25.4667,0.296714,0.298516
25.6667,0.297006,0.298746
25.8667,0.299741,0.301708
26.0667,0.305933,0.308017
26.2667,0.312656,0.314791
26.4667,0.320405,0.322668
26.6667,0.323804,0.326211
26.8667,0.323484,0.325782
27.0667,0.327694,0.329863
27.2667,0.335782,0.338373
27.4667,0.351994,0.354839
27.6667,0.368281,0.371328
27.8667,0.380786,0.383189
28.0667,0.392698,0.395991
28.2667,0.405067,0.407775
28.4667,0.417131,0.420378
28.6667,0.433449,0.436266
28.8667,0.448424,0.451631
29.0667,0.458416,0.461866
29.2667,0.465104,0.468331
29.4667,0.470348,0.474632
29.6667,0.469661,0.472994
29.8667,0.486689,0.490197
30.0667,0.489026,0.492366
30.2667,0.493599,0.497064
30.4667,0.495316,0.499253
30.6667,0.495132,0.498164
30.8667,0.499787,0.50351
31.0667,0.501204,0.504883
31.2667,0.499183,0.502655
31.4667,0.504594,0.508496
31.6667,0.509491,0.513299
31.8667,0.508426,0.512968
32.0667,0.5101,0.513108
32.2667,0.513857,0.517486
32.4667,0.512066,0.515758
32.6667,0.513096,0.517533
32.8667,0.511622,0.516159
33.0667,0.518157,0.522913
33.2667,0.520256,0.525005
33.4667,0.515551,0.520112
33.6667,0.522808,0.52799
33.8667,0.532102,0.537491
34.0667,0.542341,0.547432
34.2667,0.548521,0.55341
34.4667,0.559848,0.564409
34.6667,0.583353,0.589229
34.8667,0.587769,0.592701
35.0667,0.591675,0.596634
35.2667,0.592623,0.597313
35.4667,0.595136,0.599291
35.6667,0.592194,0.596322
35.8667,0.594531,0.599268
36.0667,0.594367,0.599011
36.2667,0.594609,0.599697
36.4667,0.584129,0.589389
36.6667,0.586408,0.592284
36.8667,0.590013,0.593856
37.0667,0.583567,0.587524
37.2667,0.581761,0.586099
37.4667,0.579954,0.584504
37.6667,0.577765,0.58361
37.8667,0.573996,0.581526
38.0667,0.572072,0.577843
38.2667,0.570461,0.575389
38.4667,0.571031,0.576099
38.6667,0.576559,0.581952
38.8667,0.583688,0.587746
39.0667,0.588737,0.594481
39.2667,0.594106,0.599795
39.4667,0.598433,0.604024
39.6667,0.608086,0.613412
39.8667,0.611925,0.61722
40.0667,0.613416,0.619663
40.2667,0.619639,0.626444
40.4667,0.626799,0.635379
40.6667,0.638087,0.644252
40.8667,0.650448,0.656851
41.0667,0.655856,0.66181
41.2667,0.661412,0.667788
41.4667,0.672131,0.678592
41.6667,0.675287,0.681741
41.8667,0.678888,0.684995
42.0667,0.683703,0.689696
42.2667,0.686556,0.693021
42.4667,0.687683,0.694125
42.6667,0.686532,0.693114
42.8667,0.686497,0.692908
43.0667,0.686076,0.692978
43.2667,0.688655,0.695596
43.4667,0.694168,0.699997
43.6667,0.695978,0.701702
43.8667,0.692728,0.698444
44.0667,0.694453,0.699888
44.2667,0.69677,0.703829
44.4667,0.701964,0.708105
44.6667,0.703969,0.709596
44.8667,0.708187,0.714157
45.0667,0.708694,0.714368
45.2667,0.707906,0.713911
45.4667,0.704917,0.711164
45.6667,0.705038,0.710969
45.8667,0.703618,0.709065
46.0667,0.703751,0.709018
46.2667,0.70075,0.708628
46.4667,0.698998,0.706045
46.6667,0.701831,0.70855
46.8667,0.703247,0.708952
47.0667,0.702174,0.707852
47.2667,0.700793,0.70658
47.4667,0.703322,0.709206
47.6667,0.704949,0.711383
47.8667,0.706439,0.712522
48.0667,0.708613,0.714317
48.2667,0.709416,0.715507
48.4667,0.706763,0.711999
48.6667,0.707512,0.713349
48.8667,0.709822,0.7158
49.0667,0.709291,0.715983
49.2667,0.71164,0.718449
49.4667,0.709939,0.716818
49.6667,0.706763,0.713771
49.8667,0.712265,0.719518
50.0667,0.705538,0.712959
50.2667,0.706958,0.715363
50.4667,0.704075,0.712417
50.6667,0.704711,0.713736
50.8667,0.707243,0.716584
51.0667,0.702678,0.712101
51.2667,0.701652,0.710466
51.4667,0.705834,0.714372
51.6667,0.706502,0.715047
51.8667,0.705565,0.71381
52.0667,0.708148,0.716818
52.2667,0.710439,0.718679
52.4667,0.707973,0.716006
52.6667,0.70448,0.712467
52.8667,0.700664,0.708765
53.0667,0.69768,0.704976
53.2667,0.698686,0.706236
53.4667,0.702167,0.710181
53.6667,0.702389,0.710813
53.8667,0.702483,0.711473
54.0667,0.705159,0.713954
54.2667,0.704828,0.713786
54.4667,0.709732,0.717895
54.6667,0.714227,0.721524
54.8667,0.715897,0.722171
55.0667,0.716994,0.723408
55.2667,0.71795,0.724864
55.4667,0.718679,0.725371
55.6667,0.7142,0.720107
55.8667,0.712241,0.718133
56.0667,0.714586,0.720474
56.2667,0.716006,0.721894
56.4667,0.719241,0.72612
56.6667,0.719725,0.726623
56.8667,0.718285,0.724348
57.0667,0.717431,0.723385
57.2667,0.715047,0.720938
57.4667,0.716081,0.721984
57.6667,0.716709,0.722706
57.8667,0.716061,0.72205
58.0667,0.711375,0.718242
58.2667,0.709526,0.717579
58.4667,0.708628,0.717036
58.6667,0.714438,0.721555
58.8667,0.715882,0.723018
59.0667,0.717762,0.724934
59.2667,0.717727,0.724641
59.4667,0.717704,0.725262
59.6667,0.71347,0.720747
59.8667,0.7134,0.720969
60.0667,0.712425,0.720431
60.2667,0.71221,0.720236
60.4667,0.713103,0.720271
60.6667,0.712479,0.719596
60.8667,0.709233,0.716869
61.0667,0.707196,0.714656
61.2667,0.703318,0.710528
61.4667,0.701936,0.708714
61.6667,0.702947,0.709892
61.8667,0.707083,0.714024
62.0667,0.706182,0.712019
62.2667,0.709459,0.715214
62.4667,0.714048,0.720548
62.6667,0.717552,0.724228
62.8667,0.715905,0.721812
63.0667,0.718406,0.724395
63.2667,0.720298,0.726272
63.4667,0.718632,0.724641
63.6667,0.718449,0.726963
63.8667,0.720618,0.727962
64.0667,0.718379,0.725784
64.2667,0.720591,0.728266
64.4667,0.719678,0.727396
64.6667,0.718578,0.726682
64.8667,0.722288,0.730498
65.0667,0.723034,0.730252
65.2667,0.718913,0.727177
65.4667,0.722616,0.729362
65.6667,0.725414,0.731965
65.8667,0.723272,0.730076
66.0667,0.718433,0.726112
66.2667,0.717793,0.725265
66.4667,0.717786,0.726143
66.6667,0.717793,0.726494
66.8667,0.71738,0.72637
67.0667,0.715788,0.722967
67.2667,0.717731,0.724653
67.4667,0.718047,0.724224
67.6667,0.718726,0.724618
67.8667,0.717548,0.723935
68.0667,0.71523,0.720903
68.2667,0.715156,0.722245
68.4667,0.713533,0.720525
68.6667,0.713806,0.720673
68.8667,0.709748,0.714715
69.0667,0.708261,0.714262
69.2667,0.709217,0.714426
69.4667,0.711231,0.716982
69.6667,0.712054,0.71784
69.8667,0.711453,0.717594
70.0667,0.709085,0.715242
70.2667,0.708277,0.714539
70.4667,0.708429,0.714543
70.6667,0.707465,0.714013
70.8667,0.706689,0.7131
71.0667,0.707075,0.713478
71.2667,0.706334,0.712592
71.4667,0.708051,0.714309
71.6667,0.708211,0.71436
71.8667,0.708632,0.714309
72.0667,0.704992,0.710446
72.2667,0.704535,0.71045
72.4667,0.705686,0.711195
72.6667,0.707473,0.712557
72.8667,0.710388,0.715628
73.0667,0.711418,0.717337
73.2667,0.713365,0.718289
73.4667,0.713431,0.718504
73.6667,0.714067,0.720213
73.8667,0.713041,0.719479
74.0667,0.711476,0.718933
74.2667,0.709756,0.716744
74.4667,0.710439,0.715987
74.6667,0.710704,0.714953
74.8667,0.710384,0.715039
75.0667,0.711153,0.714567
75.2667,0.713404,0.718445
75.4667,0.710282,0.715925
75.6667,0.710372,0.716014
75.8667,0.714196,0.719182
76.0667,0.708445,0.71418
76.2667,0.709795,0.715921
76.4667,0.709822,0.716022
76.6667,0.708324,0.714715
76.8667,0.705768,0.712148
77.0667,0.705873,0.711508
77.2667,0.706396,0.712975
77.4667,0.708437,0.713053
77.6667,0.708636,0.712717
77.8667,0.703431,0.707469
78.0667,0.703977,0.708058
78.2667,0.700813,0.704847
78.4667,0.702026,0.706345
78.6667,0.70363,0.706603
78.8667,0.70292,0.706954
79.0667,0.704293,0.710899
79.2667,0.703368,0.711316
79.4667,0.705663,0.711262
79.6667,0.704367,0.710641
79.8667,0.704262,0.710306
80.0667,0.705179,0.71116
80.2667,0.705948,0.711933
80.4667,0.70759,0.713572
80.6667,0.709014,0.714695
80.8667,0.710669,0.718109
81.0667,0.711363,0.71898
81.2667,0.71159,0.719155
81.4667,0.707461,0.715
81.6667,0.710868,0.718184
81.8667,0.713232,0.720529
82.0667,0.717555,0.724103
82.2667,0.716884,0.722909
82.4667,0.715909,0.722105
82.6667,0.717622,0.724442
82.8667,0.71665,0.723876
83.0667,0.721344,0.7277
83.2667,0.721574,0.726947
83.4667,0.719959,0.726459
83.6667,0.72031,0.726299
83.8667,0.719604,0.725757
84.0667,0.722027,0.728243
84.2667,0.719959,0.726491
84.4667,0.719592,0.725613
84.6667,0.723919,0.729023
84.8667,0.724551,0.729565
85.0667,0.724852,0.731036
85.2667,0.725226,0.730771
85.4667,0.72271,0.728129
85.6667,0.722327,0.727439
85.8667,0.722405,0.727142
86.0667,0.720927,0.725285
86.2667,0.723997,0.72873
86.4667,0.721477,0.726612
86.6667,0.722269,0.727497
86.8667,0.72246,0.728289
87.0667,0.723061,0.728477
87.2667,0.723151,0.728164
87.4667,0.722526,0.727333
87.6667,0.719179,0.724259
87.8667,0.719081,0.724508
88.0667,0.715729,0.720825
88.2667,0.717216,0.722105
88.4667,0.714898,0.719729
88.6667,0.714855,0.719623
88.8667,0.715089,0.719772
89.0667,0.719986,0.725234
89.2667,0.717587,0.722706
89.4667,0.717552,0.722628
89.6667,0.718465,0.723634
89.8667,0.715562,0.720774
90.0667,0.718804,0.724009
