Time, Moving Output, Moving Baseline
0.266667,0.0914039,0.0931558
0.466667,0.0892501,0.0895584
0.666667,0.0853522,0.0856019
0.866667,0.0817274,0.0849308
1.06667,0.084049,0.0852195
1.26667,0.069265,0.0701039
1.46667,0.0594559,0.0613599
1.66667,0.0619491,0.0626007
1.86667,0.0633616,0.0644463
2.06667,0.0675248,0.0677082
2.26667,0.0739433,0.0745793
2.46667,0.0781338,0.0787776
2.66667,0.0816845,0.0827302
2.86667,0.0795541,0.0811929
3.06667,0.0789103,0.0794292
3.26667,0.0825936,0.0832023
3.46667,0.0773457,0.0778607
3.66667,0.0763585,0.0790547
3.86667,0.0850362,0.0856136
4.06667,0.0913259,0.0917239
4.26667,0.0928671,0.0932261
4.46667,0.0715008,0.0718675
4.66667,0.0662606,0.0657261
4.86667,0.0583399,0.0588277
5.06667,0.0654451,0.0659173
5.26667,0.0644424,0.0650823
5.46667,0.061914,0.0633069
5.66667,0.0695108,0.0701663
5.86667,0.0793512,0.0796516
6.06667,0.0980682,0.0986145
6.26667,0.113605,0.113781
6.46667,0.124386,0.123957
6.66667,0.108701,0.109536
6.86667,0.107842,0.109582
7.06667,0.11062,0.111319
7.26667,0.110043,0.112025
7.46667,0.111877,0.113777
7.66667,0.113047,0.114979
7.86667,0.118287,0.121155
8.06667,0.131624,0.133403
8.26667,0.142358,0.142401
8.46667,0.15013,0.1518
8.66667,0.159803,0.162191
8.86667,0.160466,0.16255
9.06667,0.144976,0.147504
9.26667,0.141722,0.143996
9.46667,0.139595,0.141308
9.66667,0.120578,0.12448
9.86667,0.106871,0.1097
10.0667,0.100062,0.0986886
10.2667,0.0820747,0.083491
10.4667,0.0878611,0.0908381
10.6667,0.0770569,0.0778334
10.8667,0.0834403,0.0850479
11.0667,0.0713642,0.0725738
11.2667,0.0640522,0.0644268
11.4667,0.07463,0.076101
11.6667,0.0671502,0.0683403
11.8667,0.0696825,0.0708413
12.0667,0.0493111,0.0522687
12.2667,0.0426156,0.0440632
12.4667,0.0422293,0.0431151
12.6667,0.0192203,0.0193374
12.8667,0.0248116,0.0256271
13.0667,0.0157243,0.0158492
13.2667,0.0150805,0.0152327
13.4667,0.0165671,0.0168246
13.6667,0.0102384,0.0102579
13.8667,0.00893516,0.00893516
14.0667,0.00619998,0.00574737
14.2667,0.0135003,0.0140621
14.4667,0.0101447,0.0102071
14.6667,0.00820942,0.00820942
14.8667,0.0108548,0.0109563
15.0667,0.007749,0.00701936
15.2667,0.00799092,0.00728859
15.4667,0.0125482,0.0130087
15.6667,0.0190916,0.0200046
15.8667,0.0224627,0.0232353
16.0667,0.0243941,0.024558
16.2667,0.0172694,0.0182449
16.4667,0.0160443,0.0163837
16.6667,0.0147333,0.0148581
16.8667,0.00830306,0.00830306
17.0667,0.00845913,0.00854107
17.2667,0.00841621,0.00857229
17.4667,0.00637166,0.00674234
17.6667,0.00664869,0.00557179
17.8667,0.0075227,0.00797921
18.0667,0.00940728,0.00956725
18.2667,0.0081665,0.00830696
18.4667,0.0135315,0.0137188
18.6667,0.00857619,0.00909903
18.8667,0.0194818,0.0194818
19.0667,0.0287564,0.0287564
19.2667,0.0378788,0.038308
19.4667,0.0392718,0.0392718
19.6667,0.0367044,0.0370399
19.8667,0.0430916,0.0437393
20.0667,0.0290802,0.0297006
20.2667,0.0219672,0.0233797
20.4667,0.0188302,0.0176986
20.6667,0.0216863,0.022494
20.8667,0.0295172,0.029845
21.0667,0.0188263,0.0190018
21.2667,0.0153927,0.0153927
21.4667,0.013711,0.013711
21.6667,0.0135354,0.0135354
21.8667,0.00592295,0.00592295
22.0667,0.00749148,0.00749148
22.2667,0.00508016,0.00508016
22.4667,0.0060283,0.006239
22.6667,0.00742125,0.00759293
22.8667,0.0133871,0.0135081
23.0667,0.0173787,0.017527
23.2667,0.0173358,0.0174918
23.4667,0.0260836,0.0262436
23.6667,0.0219087,0.0221974
23.8667,0.0244527,0.0243824
24.0667,0.0216941,0.023407
24.2667,0.0209371,0.0217409
24.4667,0.0221662,0.022572
24.6667,0.0234265,0.0228763
24.8667,0.0231183,0.0233407
25.0667,0.024757,0.0249911
25.2667,0.0248702,0.0250262
25.4667,0.025432,0.0263958
25.6667,0.0230246,0.0232821
25.8667,0.0268367,0.0270279
26.0667,0.0356236,0.0360216
26.2667,0.0493189,0.0507821
26.4667,0.0489717,0.04848
26.6667,0.0526238,0.0519683
26.8667,0.051422,0.0520463
27.0667,0.0504192,0.0506104
27.2667,0.0626514,0.0627607
27.4667,0.0842051,0.084884
27.6667,0.0912166,0.091997
27.8667,0.106625,0.107491
28.0667,0.114624,0.114585
28.2667,0.121721,0.122759
28.4667,0.134542,0.135366
28.6667,0.135557,0.137508
28.8667,0.145666,0.147141
29.0667,0.146693,0.147773
29.2667,0.151051,0.151898
29.4667,0.153505,0.155788
29.6667,0.163279,0.164824
29.8667,0.152545,0.154485
30.0667,0.153099,0.155175
