Time,Queue Density,Moving Density
0.266667,0.109345,0.091827
0.466667,0.111089,0.0851039
0.666667,0.121727,0.0830705
0.866667,0.133636,0.0792419
1.06667,0.137323,0.0843268
1.26667,0.140624,0.0659852
1.46667,0.14253,0.057819
1.66667,0.147217,0.0589589
1.86667,0.148958,0.0598199
2.06667,0.158067,0.0662343
2.26667,0.164763,0.0695864
2.46667,0.171543,0.0734502
2.66667,0.173928,0.0764584
2.86667,0.177505,0.0759142
3.06667,0.17894,0.0764097
3.26667,0.180976,0.0774738
3.46667,0.183061,0.0728843
3.66667,0.185809,0.073017
3.86667,0.192695,0.0816787
4.06667,0.19668,0.0866689
4.26667,0.194872,0.0873458
4.46667,0.197631,0.0773763
4.66667,0.192527,0.0741677
4.86667,0.195781,0.0624436
5.06667,0.195884,0.0629012
5.26667,0.204576,0.063941
5.46667,0.209775,0.062866
5.66667,0.216536,0.0685575
5.86667,0.231084,0.0766046
6.06667,0.24495,0.0953848
6.26667,0.257592,0.10716
6.46667,0.258461,0.120579
6.66667,0.270014,0.108162
6.86667,0.274799,0.10439
7.06667,0.271016,0.109337
7.26667,0.264902,0.109039
7.46667,0.270504,0.109261
7.66667,0.2813,0.112075
7.86667,0.286025,0.113109
8.06667,0.295501,0.127692
8.26667,0.298409,0.136763
8.46667,0.299457,0.145996
8.66667,0.306196,0.154828
8.86667,0.311252,0.154834
9.06667,0.315754,0.143578
9.26667,0.321776,0.137115
9.46667,0.32799,0.135041
9.66667,0.325266,0.122253
9.86667,0.32959,0.109733
10.0667,0.322968,0.106205
10.2667,0.31889,0.0894145
10.4667,0.311417,0.0900724
10.6667,0.310055,0.0739051
10.8667,0.30328,0.0827049
11.0667,0.300215,0.0723428
11.2667,0.2991,0.0663806
11.4667,0.296243,0.076388
11.6667,0.292146,0.0685331
11.8667,0.288548,0.0700359
12.0667,0.290305,0.0623191
12.2667,0.289106,0.0479821
12.4667,0.288459,0.0455236
12.6667,0.28763,0.0284357
12.8667,0.285978,0.027136
13.0667,0.285283,0.0185392
13.2667,0.283888,0.0150247
13.4667,0.282515,0.0150545
13.6667,0.282334,0.0101807
13.8667,0.281262,0.00827726
14.0667,0.282158,0.0085372
14.2667,0.282158,0.0171556
14.4667,0.280441,0.00972585
14.6667,0.284768,0.0134786
14.8667,0.284254,0.0109226
15.0667,0.282394,0.00672578
15.2667,0.28222,0.0105111
15.4667,0.282488,0.0125418
15.6667,0.284695,0.0185338
15.8667,0.284121,0.02295
16.0667,0.28026,0.0237379
16.2667,0.282556,0.0171177
16.4667,0.283658,0.0163515
16.6667,0.281608,0.0145644
16.8667,0.281189,0.00875652
17.0667,0.283715,0.00880255
17.2667,0.285166,0.00790361
17.4667,0.285578,0.00652813
17.6667,0.287124,0.0096365
17.8667,0.283902,0.00963921
18.0667,0.281533,0.0122602
18.2667,0.280607,0.0106058
18.4667,0.279001,0.0150003
18.6667,0.275966,0.00954173
18.8667,0.283382,0.017134
19.0667,0.292041,0.026562
19.2667,0.300592,0.0390659
19.4667,0.304626,0.0378718
19.6667,0.305766,0.0377933
19.8667,0.298109,0.0457646
20.0667,0.288269,0.0287741
20.2667,0.280736,0.0220673
20.4667,0.278541,0.0187315
20.6667,0.280791,0.0212902
20.8667,0.286349,0.02784
21.0667,0.28848,0.0236702
21.2667,0.286379,0.0166655
21.4667,0.283214,0.017134
21.6667,0.281373,0.0133785
21.8667,0.282713,0.00838557
22.0667,0.281684,0.00795776
22.2667,0.282228,0.00781155
22.4667,0.280227,0.00646585
22.6667,0.281365,0.00835037
22.8667,0.280983,0.0123523
23.0667,0.283276,0.0180329
23.2667,0.288643,0.0167928
23.4667,0.289038,0.024274
23.6667,0.291372,0.0216395
23.8667,0.292672,0.0226332
24.0667,0.293186,0.0217613
24.2667,0.294131,0.0213958
24.4667,0.294962,0.0212983
24.6667,0.295044,0.0224897
24.8667,0.293457,0.0211981
25.0667,0.293573,0.0230962
25.2667,0.290977,0.0230908
25.4667,0.290985,0.0247018
25.6667,0.290132,0.021561
25.8667,0.292991,0.0256739
26.0667,0.298545,0.0358979
26.2667,0.304805,0.0465498
26.4667,0.311401,0.0489433
26.6667,0.315316,0.0524822
26.8667,0.314544,0.0552982
27.0667,0.320406,0.0486699
27.2667,0.328109,0.0605321
27.4667,0.344629,0.0802924
27.6667,0.362702,0.0914696
27.8667,0.375228,0.105392
28.0667,0.381128,0.115316
28.2667,0.394222,0.124793
28.4667,0.40747,0.134551
28.6667,0.42213,0.138691
28.8667,0.435735,0.145446
29.0667,0.445193,0.150556
29.2667,0.45405,0.153085
29.4667,0.460527,0.155773
29.6667,0.460833,0.167243
29.8667,0.472911,0.154739
30.0667,0.475922,0.157092
30.2667,0.478765,0.161746
30.4667,0.480341,0.165302
30.6667,0.479995,0.159404
30.8667,0.485802,0.145742
31.0667,0.486076,0.129249
31.2667,0.488681,0.103145
31.4667,0.497185,0.101374
31.6667,0.498748,0.0797942
31.8667,0.499056,0.0711812
32.0667,0.501028,0.0620537
32.2667,0.50213,0.047029
32.4667,0.503876,0.0323401
32.6667,0.506251,0.022116
32.8667,0.506083,0.0158451
33.0667,0.511577,0.0140283
33.2667,0.511203,0.00650376
33.4667,0.509627,0
33.6667,0.512906,0.00862384
33.8667,0.52333,0.0175997
34.0667,0.533026,0.028747
34.2667,0.541848,0.0384945
34.4667,0.554869,0.0492006
34.6667,0.575396,0.0611034
34.8667,0.580397,0.0646802
35.0667,0.58282,0.0744277
35.2667,0.583657,0.0749502
35.4667,0.585154,0.0814946
35.6667,0.587715,0.0845136
35.8667,0.587288,0.0905381
36.0667,0.585709,0.0934786
36.2667,0.588901,0.0884506
36.4667,0.58455,0.0944669
36.6667,0.583072,0.0993272
36.8667,0.582555,0.0949029
37.0667,0.58031,0.0825154
37.2667,0.581315,0.0756949
37.4667,0.582425,0.0770135
37.6667,0.574277,0.0769052
37.8667,0.575434,0.0735287
38.0667,0.575482,0.0669221
38.2667,0.57226,0.0420686
38.4667,0.572439,0.0213335
38.6667,0.571229,0.02683
38.8667,0.576341,0.0298409
39.0667,0.581409,0.0408881
39.2667,0.586145,0.0336235
39.4667,0.589023,0.0329303
39.6667,0.601876,0.0440479
39.8667,0.606761,0.0412266
40.0667,0.613297,0.0392419
40.2667,0.616349,0.0428457
40.4667,0.625303,0.0413159
40.6667,0.631842,0.0519245
40.8667,0.643496,0.0603479
41.0667,0.64991,0.0640249
41.2667,0.656454,0.0697218
41.4667,0.667047,0.0723238
41.6667,0.670826,0.0647993
41.8667,0.673921,0.0599255
42.0667,0.677593,0.0569174
42.2667,0.682786,0.0595411
42.4667,0.68394,0.0528478
42.6667,0.684351,0.0558153
42.8667,0.682261,0.0463386
43.0667,0.68326,0.0397536
43.2667,0.685743,0.0381426
43.4667,0.689561,0.0383619
43.6667,0.691199,0.0387193
43.8667,0.689704,0.0439559
44.0667,0.689393,0.0440858
44.2667,0.694264,0.0449821
44.4667,0.698745,0.0519976
44.6667,0.696804,0.0625276
44.8667,0.699116,0.0528396
45.0667,0.700351,0.0537927
45.2667,0.701358,0.0597468
45.4667,0.701837,0.0608461
45.6667,0.699086,0.0615907
45.8667,0.699519,0.0557179
46.0667,0.698087,0.0532133
46.2667,0.697556,0.0511907
46.4667,0.696866,0.04753
46.6667,0.699934,0.0420443
46.8667,0.698553,0.0356244
47.0667,0.696814,0.0361903
47.2667,0.699969,0.0247397
47.4667,0.70324,0.0192459
47.6667,0.70507,0.024821
47.8667,0.706949,0.023654
48.0667,0.706616,0.0156664
48.2667,0.705739,0.0110743
48.4667,0.707282,0.0086455
48.6667,0.709023,0.00653625
48.8667,0.709565,0.00603804
49.0667,0.707613,0.00344141
49.2667,0.710756,0.0112692
49.4667,0.70986,0.00953361
49.6667,0.70549,0.00676911
49.8667,0.70804,0.0101645
50.0667,0.702297,0.00503351
50.2667,0.703662,0.00291613
50.4667,0.701753,0.00555337
50.6667,0.703129,0.00174643
