Time, Queue Output, Queue Baseline
0.266667,0,0.113781
0.466667,0,0.114066
0.666667,0.140063,0.125116
0.866667,0.140063,0.138413
1,0.140723,0.14173
1.26667,0.140723,0.14647
1.46667,0.147399,0.147399
1.66667,0.147399,0.150329
1.86667,0.147399,0.151543
1.93333,0.157325,0.16347
2.26667,0.157325,0.16779
2.4,0.176444,0.174325
2.66667,0.176444,0.179936
2.86667,0.183151,0.183151
3.06667,0.183151,0.185375
3.26667,0.183151,0.187147
3.33333,0.188181,0.189062
3.66667,0.188181,0.191587
3.8,0.196086,0.196394
4.06667,0.196086,0.202016
4.26667,0.201361,0.201361
4.46667,0.201361,0.206039
4.66667,0.201361,0.20124
4.73333,0.201072,0.203807
5.06667,0.201072,0.202055
5.2,0.210675,0.211065
5.46667,0.210675,0.217553
5.66667,0.221674,0.221674
5.86667,0.221674,0.238178
6.06667,0.221674,0.252888
6.13333,0.259389,0.267649
6.46667,0.259389,0.269409
6.6,0.278773,0.282468
6.86667,0.278773,0.28923
7.06667,0.283779,0.283779
7.26667,0.283779,0.277251
7.46667,0.283779,0.279405
7.53333,0.282932,0.289522
7.86667,0.282932,0.295305
8,0.302691,0.306757
8.26667,0.302691,0.309152
8.46667,0.307982,0.307982
8.66667,0.307982,0.315259
8.86667,0.307982,0.319933
8.93333,0.322399,0.322965
9.26667,0.322399,0.332005
9.4,0.334721,0.337308
9.66667,0.334721,0.337718
9.86667,0.336204,0.336204
10.0667,0.336204,0.333012
10.2667,0.336204,0.32737
10.3333,0.327729,0.322754
10.6667,0.327729,0.318314
10.8,0.31666,0.314272
11.0667,0.31666,0.311021
11.2667,0.309074,0.309074
11.4667,0.309074,0.307299
11.6667,0.309074,0.303319
11.7333,0.29973,0.299187
12.0667,0.29973,0.299035
12.2,0.297314,0.295527
12.4667,0.297314,0.293939
12.6667,0.294778,0.294778
12.8667,0.294778,0.294977
13.0667,0.294778,0.292921
13.1333,0.293323,0.292328
13.4667,0.293323,0.28985
13.6,0.289004,0.28946
13.8667,0.289004,0.288629
14.0667,0.287934,0.287934
14.2667,0.287934,0.289
14.4667,0.287934,0.28644
14.5333,0.286678,0.29248
14.8667,0.286678,0.291189
15,0.290287,0.290947
15.2667,0.290287,0.290943
15.4667,0.290771,0.290771
15.6667,0.290771,0.293003
15.8667,0.290771,0.290974
15.9333,0.291758,0.290077
16.2667,0.291758,0.291704
16.4,0.287263,0.288883
16.6667,0.287263,0.287872
16.8667,0.287817,0.287817
17.0667,0.287817,0.293214
17.2667,0.287817,0.292983
17.3333,0.294486,0.294049
17.6667,0.294486,0.29406
17.8,0.291676,0.28985
18.0667,0.291676,0.290026
18.2667,0.28779,0.28779
18.4667,0.28779,0.28644
18.6667,0.28779,0.282273
18.7333,0.284594,0.290673
19.0667,0.284594,0.299273
19.2,0.303877,0.305426
19.4667,0.303877,0.310026
19.6667,0.31472,0.31472
19.8667,0.31472,0.303963
20.0667,0.31472,0.296085
20.1333,0.292484,0.287966
20.4667,0.292484,0.285687
20.6,0.284692,0.28699
20.8667,0.284692,0.295083
21.0667,0.298902,0.298902
21.2667,0.298902,0.295738
21.4667,0.298902,0.289651
21.5333,0.286608,0.288968
21.8667,0.286608,0.288613
22,0.288765,0.289503
22.2667,0.288765,0.289565
22.4667,0.288539,0.288539
22.6667,0.288539,0.289175
22.8667,0.288539,0.289745
22.9333,0.289433,0.289819
23.2667,0.289433,0.297022
23.4,0.299609,0.299203
23.6667,0.299609,0.299499
