Time,Queue Density,Moving Density
0.266667,0.107035,0.0893672
0.466667,0.111888,0.0849503
0.666667,0.123227,0.0846694
0.866667,0.134784,0.0835925
1.06667,0.139677,0.0816065
1.26667,0.142955,0.0693899
1.46667,0.14482,0.0581761
1.66667,0.14448,0.0587769
1.86667,0.150126,0.0623315
2.06667,0.15864,0.065133
2.26667,0.164567,0.0715008
2.46667,0.171251,0.0773301
2.66667,0.176401,0.0801394
2.86667,0.178801,0.0790156
3.06667,0.181064,0.0769126
3.26667,0.182503,0.0802447
3.46667,0.185352,0.0747354
3.66667,0.186479,0.0770296
3.86667,0.191599,0.083253
4.06667,0.197057,0.0868973
4.26667,0.197221,0.0882473
4.46667,0.202918,0.0731317
4.66667,0.197818,0.065293
4.86667,0.199293,0.0569821
5.06667,0.197529,0.063463
5.26667,0.206855,0.062948
5.46667,0.214178,0.0622222
5.66667,0.218697,0.0680711
5.86667,0.233738,0.078684
6.06667,0.247531,0.0956179
6.26667,0.261898,0.110312
6.46667,0.26315,0.120332
6.66667,0.274758,0.107518
6.86667,0.280384,0.105458
7.06667,0.277774,0.105642
7.26667,0.273022,0.107667
7.46667,0.273673,0.109516
7.66667,0.282628,0.112244
7.86667,0.290736,0.114561
8.06667,0.30005,0.130145
8.26667,0.300873,0.135292
8.46667,0.301045,0.146295
8.66667,0.309188,0.157419
8.86667,0.314514,0.156732
9.06667,0.312617,0.142143
9.26667,0.324042,0.135736
9.46667,0.330616,0.135256
9.66667,0.330012,0.12071
9.86667,0.328626,0.109145
10.0667,0.322028,0.0989305
10.2667,0.32007,0.0786918
10.4667,0.31538,0.0884541
10.6667,0.310811,0.0764444
10.8667,0.305836,0.0828082
11.0667,0.302231,0.0691987
11.2667,0.301474,0.0626202
11.4667,0.299234,0.0711808
11.6667,0.296339,0.0633226
11.8667,0.291668,0.0670176
12.0667,0.292757,0.0519058
12.2667,0.288641,0.0409417
12.4667,0.289296,0.0440554
12.6667,0.288559,0.0212025
12.8667,0.288149,0.0250887
13.0667,0.28685,0.014983
13.2667,0.287107,0.0131881
13.4667,0.284946,0.0157516
13.6667,0.285414,0.00942678
13.8667,0.283432,0.00877908
14.0667,0.283393,0.00448709
14.2667,0.283568,0.0134027
14.4667,0.28191,0.00991841
14.6667,0.287575,0.0090327
14.8667,0.287135,0.0109563
15.0667,0.285578,0.00678526
15.2667,0.285695,0.00702717
15.4667,0.285851,0.0124195
15.6667,0.288169,0.0184439
15.8667,0.285937,0.022256
16.0667,0.285706,0.0239727
16.2667,0.286499,0.0170899
16.4667,0.285211,0.0152795
16.6667,0.28523,0.0138592
16.8667,0.284431,0.00810017
17.0667,0.289203,0.00846304
17.2667,0.288769,0.00699205
17.4667,0.288137,0.00740955
17.6667,0.288844,0.00491629
17.8667,0.285457,0.00724177
18.0667,0.284688,0.009895
18.2667,0.28296,0.0081665
18.4667,0.281914,0.0125209
18.6667,0.277376,0.00889224
18.8667,0.285667,0.018994
19.0667,0.294326,0.0284598
19.2667,0.300171,0.0377266
19.4667,0.30426,0.0381207
19.6667,0.309297,0.0360957
19.8667,0.29861,0.0426585
20.0667,0.291508,0.0292909
20.2667,0.283061,0.0235045
20.4667,0.281016,0.0174177
20.6667,0.281715,0.0208201
20.8667,0.288641,0.0294158
21.0667,0.29207,0.0188263
21.2667,0.289234,0.0144952
21.4667,0.283631,0.0128448
21.6667,0.283779,0.0142143
21.8667,0.28296,0.00591515
22.0667,0.284466,0.0075188
22.2667,0.284751,0.00488507
22.4667,0.283112,0.00547815
22.6667,0.283674,0.0064497
22.8667,0.284805,0.0125795
23.0667,0.285781,0.0171056
23.2667,0.291778,0.0173514
23.4667,0.294673,0.0250653
23.6667,0.294127,0.0220062
23.8667,0.294626,0.0239571
24.0667,0.295699,0.0236879
24.2667,0.29422,0.0214639
24.4667,0.297147,0.0222755
24.6667,0.297833,0.0221818
24.8667,0.297307,0.0229232
25.0667,0.298013,0.0231378
25.2667,0.294915,0.0244761
25.4667,0.292968,0.0255569
25.6667,0.292898,0.0231183
25.8667,0.297404,0.0265753
26.0667,0.303038,0.0359513
26.2667,0.309242,0.0495609
26.4667,0.315598,0.0473407
26.6667,0.318552,0.0512269
26.8667,0.318599,0.0499705
27.0667,0.322368,0.0485113
27.2667,0.331553,0.0585584
27.4667,0.347379,0.0830423
27.6667,0.363532,0.089812
27.8667,0.374586,0.103148
28.0667,0.388457,0.112403
28.2667,0.398972,0.12011
28.4667,0.411509,0.131987
28.6667,0.428017,0.135038
28.8667,0.44318,0.144757
29.0667,0.453032,0.142689
29.2667,0.459665,0.146435
29.4667,0.467016,0.153474
29.6667,0.465806,0.160302
29.8667,0.481601,0.149166
30.0667,0.483084,0.150442
30.2667,0.486365,0.146833
30.4667,0.489256,0.14878
30.6667,0.486291,0.139065
30.8667,0.494017,0.128225
31.0667,0.491757,0.108033
31.2667,0.492542,0.0859141
31.4667,0.49555,0.0807168
31.6667,0.500685,0.0621052
31.8667,0.502445,0.051024
32.0667,0.502039,0.0485347
32.2667,0.506982,0.0340316
32.4667,0.507037,0.0183112
32.6667,0.506565,0.00589174
32.8667,0.505164,0.00513869
33.0667,0.509948,0.00936436
33.2667,0.511231,0.00229037
33.4667,0.506456,0
33.6667,0.513151,0.0066565
33.8667,0.522367,0.0169105
34.0667,0.532691,0.0288344
34.2667,0.540889,0.0387333
34.4667,0.548915,0.0482967
34.6667,0.574932,0.059967
34.8667,0.57821,0.0671853
35.0667,0.58162,0.0705799
35.2667,0.582869,0.0719495
35.4667,0.584925,0.0796087
35.6667,0.58274,0.0818835
35.8667,0.585003,0.092313
36.0667,0.584515,0.0887546
36.2667,0.586532,0.0904636
36.4667,0.577613,0.0965309
36.6667,0.579041,0.0958598
36.8667,0.579115,0.0901085
37.0667,0.574211,0.0766785
37.2667,0.573438,0.0718753
37.4667,0.571912,0.0741579
37.6667,0.572693,0.0637713
37.8667,0.56755,0.0613794
38.0667,0.561061,0.0573606
38.2667,0.560703,0.0297396
38.4667,0.562973,0.0154902
38.6667,0.570395,0.0231729
38.8667,0.574804,0.0258417
39.0667,0.582104,0.0357211
39.2667,0.586618,0.0302118
39.4667,0.591429,0.0326231
39.6667,0.597543,0.0463301
39.8667,0.603252,0.0365639
40.0667,0.606802,0.0411095
40.2667,0.610595,0.0429005
40.4667,0.622332,0.0370165
40.6667,0.630721,0.0522336
40.8667,0.642395,0.062312
41.0667,0.647682,0.0614692
41.2667,0.654139,0.0710755
41.4667,0.664815,0.0747627
41.6667,0.667702,0.0599592
41.8667,0.672521,0.0575791
42.0667,0.676586,0.0515079
42.2667,0.680633,0.0568377
42.4667,0.680168,0.0521087
42.6667,0.680309,0.0414178
42.8667,0.680172,0.0415348
43.0667,0.680051,0.0376174
43.2667,0.683079,0.0356782
43.4667,0.68727,0.037711
43.6667,0.688307,0.0378866
43.8667,0.685034,0.0388074
44.0667,0.685771,0.0409417
44.2667,0.6894,0.0445977
44.4667,0.694991,0.0481874
44.6667,0.696158,0.057501
44.8667,0.699849,0.0552263
45.0667,0.701414,0.0531115
45.2667,0.700321,0.058617
45.4667,0.698089,0.0594832
45.6667,0.696517,0.0569743
45.8667,0.695054,0.0535836
46.0667,0.695557,0.0446914
46.2667,0.695553,0.0409886
46.4667,0.694862,0.0357796
