Time, Queue Output, Queue Baseline
0.266667,0.164965,0.113781
0.466667,0.17535,0.114066
0.666667,0.187343,0.125116
0.866667,0.209825,0.138413
1.06667,0.228951,0.14173
1.26667,0.228112,0.14647
1.46667,0.231399,0.147399
1.66667,0.24014,0.150329
1.86667,0.236853,0.151543
2.06667,0.247972,0.16347
2.26667,0.262762,0.16779
2.46667,0.262413,0.174325
2.66667,0.255979,0.179936
2.86667,0.263007,0.183151
3.06667,0.268881,0.185375
3.26667,0.259091,0.187147
3.46667,0.26458,0.189062
3.66667,0.262937,0.191587
3.86667,0.287972,0.196394
4.06667,0.311643,0.202016
4.26667,0.315664,0.201361
4.46667,0.311469,0.206039
4.66667,0.303811,0.20124
4.86667,0.269406,0.203807
5.06667,0.261049,0.202055
5.26667,0.267867,0.211065
5.46667,0.286503,0.217553
5.66667,0.293462,0.221674
5.86667,0.323112,0.238178
6.06667,0.329301,0.252888
6.26667,0.341678,0.267649
6.46667,0.358846,0.269409
6.66667,0.384441,0.282468
6.86667,0.383322,0.28923
7.06667,0.399441,0.283779
7.26667,0.371923,0.277251
7.46667,0.398531,0.279405
7.66667,0.411329,0.289522
7.86667,0.407238,0.295305
8.06667,0.402483,0.306757
8.26667,0.415035,0.309152
8.46667,0.413706,0.307982
8.66667,0.424266,0.315259
8.86667,0.426748,0.319933
9.06667,0.426888,0.322965
9.26667,0.412657,0.332005
9.46667,0.412238,0.337308
9.66667,0.407028,0.337718
9.86667,0.41542,0.336204
10.0667,0.392238,0.333012
10.2667,0.387902,0.32737
10.4667,0.386224,0.322754
10.6667,0.381748,0.318314
10.8667,0.381818,0.314272
11.0667,0.368007,0.311021
11.2667,0.363182,0.309074
11.4667,0.36514,0.307299
11.6667,0.370385,0.303319
11.8667,0.361713,0.299187
12.0667,0.35965,0.299035
12.2667,0.365175,0.295527
12.4667,0.353601,0.293939
12.6667,0.35507,0.294778
12.8667,0.352657,0.294977
13.0667,0.352867,0.292921
13.2667,0.353427,0.292328
13.4667,0.353881,0.28985
13.6667,0.354056,0.28946
13.8667,0.356364,0.288629
14.0667,0.351329,0.287934
14.2667,0.356189,0.289
14.4667,0.352587,0.28644
14.6667,0.363287,0.29248
14.8667,0.362587,0.291189
15.0667,0.362902,0.290947
15.2667,0.364336,0.290943
15.4667,0.361818,0.290771
15.6667,0.365,0.293003
15.8667,0.363427,0.290974
16.0667,0.365035,0.290077
16.2667,0.363497,0.291704
16.4667,0.355944,0.288883
16.6667,0.353986,0.287872
16.8667,0.353252,0.287817
17.0667,0.351399,0.293214
17.2667,0.353636,0.292983
17.4667,0.354266,0.294049
17.6667,0.352448,0.29406
17.8667,0.351573,0.28985
18.0667,0.347203,0.290026
18.2667,0.352762,0.28779
18.4667,0.355594,0.28644
18.6667,0.352622,0.282273
18.8667,0.367832,0.290673
19.0667,0.376818,0.299273
19.2667,0.38458,0.305426
19.4667,0.389301,0.310026
19.6667,0.402168,0.31472
19.8667,0.390979,0.303963
20.0667,0.389371,0.296085
20.2667,0.359685,0.287966
20.4667,0.35465,0.285687
20.6667,0.355839,0.28699
20.8667,0.359825,0.295083
21.0667,0.367762,0.298902
21.2667,0.361818,0.295738
21.4667,0.350629,0.289651
21.6667,0.35042,0.288968
21.8667,0.34979,0.288613
22.0667,0.350245,0.289503
22.2667,0.348427,0.289565
22.4667,0.349266,0.288539
22.6667,0.34951,0.289175
22.8667,0.348287,0.289745
23.0667,0.350629,0.289819
23.2667,0.366189,0.297022
23.4667,0.373182,0.299203
23.6667,0.365804,0.299499
23.8667,0.365944,0.299531
24.0667,0.364336,0.301205
24.2667,0.363287,0.300736
24.4667,0.363776,0.302141
24.6667,0.376573,0.302609
24.8667,0.373217,0.302539
25.0667,0.368776,0.304185
25.2667,0.366154,0.300576
25.4667,0.363042,0.298516
25.6667,0.361958,0.298746
25.8667,0.381783,0.301708
26.0667,0.380315,0.308017
26.2667,0.370594,0.314791
26.4667,0.393881,0.322668
26.6667,0.398951,0.326211
26.8667,0.401469,0.325782
27.0667,0.402413,0.329863
27.2667,0.417797,0.338373
27.4667,0.430944,0.354839
27.6667,0.449336,0.371328
27.8667,0.45479,0.383189
28.0667,0.457832,0.395991
28.2667,0.466504,0.407775
28.4667,0.47993,0.420378
28.6667,0.494685,0.436266
28.8667,0.516049,0.451631
29.0667,0.530699,0.461866
29.2667,0.549336,0.468331
29.4667,0.53479,0.474632
29.6667,0.530035,0.472994
29.8667,0.545944,0.490197
30.0667,0.543357,0.492366
30.2667,0.547972,0.497064
30.4667,0.552483,0.499253
30.6667,0.552972,0.498164
30.8667,0.560734,0.50351
31.0667,0.541573,0.504883
31.2667,0.557413,0.502655
31.4667,0.547168,0.508496
31.6667,0.548287,0.513299
31.8667,0.553846,0.512968
32.0667,0.57007,0.513108
32.2667,0.587308,0.517486
32.4667,0.582133,0.515758
32.6667,0.564161,0.517533
32.8667,0.560664,0.516159
33.0667,0.562308,0.522913
33.2667,0.567028,0.525005
33.4667,0.567448,0.520112
33.6667,0.564476,0.52799
33.8667,0.58965,0.537491
34.0667,0.603566,0.547432
34.2667,0.612622,0.55341
34.4667,0.624266,0.564409
34.6667,0.68035,0.589229
34.8667,0.695175,0.592701
35.0667,0.691119,0.596634
35.2667,0.688881,0.597313
35.4667,0.68042,0.599291
35.6667,0.684755,0.596322
35.8667,0.677203,0.599268
36.0667,0.669196,0.599011
36.2667,0.674301,0.599697
36.4667,0.665699,0.589389
36.6667,0.657867,0.592284
36.8667,0.659965,0.593856
37.0667,0.646049,0.587524
37.2667,0.667203,0.586099
37.4667,0.648427,0.584504
37.6667,0.651399,0.58361
37.8667,0.646364,0.581526
38.0667,0.643636,0.577843
38.2667,0.631119,0.575389
38.4667,0.630175,0.576099
38.6667,0.647378,0.581952
38.8667,0.652238,0.587746
39.0667,0.661189,0.594481
39.2667,0.67035,0.599795
39.4667,0.686294,0.604024
39.6667,0.684755,0.613412
39.8667,0.693042,0.61722
40.0667,0.699021,0.619663
40.2667,0.708916,0.626444
40.4667,0.706993,0.635379
40.6667,0.715944,0.644252
40.8667,0.718706,0.656851
41.0667,0.720559,0.66181
41.2667,0.724021,0.667788
41.4667,0.730944,0.678592
41.6667,0.729231,0.681741
41.8667,0.73007,0.684995
42.0667,0.730944,0.689696
42.2667,0.732797,0.693021
42.4667,0.731783,0.694125
42.6667,0.731643,0.693114
42.8667,0.72951,0.692908
43.0667,0.733147,0.692978
43.2667,0.732902,0.695596
43.4667,0.733392,0.699997
43.6667,0.733252,0.701702
43.8667,0.729371,0.698444
44.0667,0.72993,0.699888
44.2667,0.730524,0.703829
44.4667,0.73521,0.708105
44.6667,0.748706,0.709596
44.8667,0.749091,0.714157
45.0667,0.740769,0.714368
45.2667,0.740524,0.713911
