Time, Queue Output, Queue Baseline
0.266667,0.11055,0.113781
0.466667,0.110616,0.114066
0.666667,0.119056,0.125116
0.866667,0.131362,0.138413
1.06667,0.136981,0.14173
1.26667,0.140333,0.14647
1.46667,0.144722,0.147399
1.66667,0.147582,0.150329
1.86667,0.14775,0.151543
2.06667,0.160696,0.16347
2.26667,0.16278,0.16779
2.46667,0.169214,0.174325
2.66667,0.172043,0.179936
2.86667,0.176846,0.183151
3.06667,0.178211,0.185375
3.26667,0.180069,0.187147
3.46667,0.179839,0.189062
3.66667,0.184021,0.191587
3.86667,0.189133,0.196394
4.06667,0.194767,0.202016
4.26667,0.195676,0.201361
4.46667,0.199972,0.206039
4.66667,0.194701,0.20124
4.86667,0.19662,0.203807
5.06667,0.195153,0.202055
5.26667,0.203776,0.211065
5.46667,0.210199,0.217553
5.66667,0.213812,0.221674
5.86667,0.231401,0.238178
6.06667,0.242603,0.252888
6.26667,0.258206,0.267649
6.46667,0.260618,0.269409
6.66667,0.270501,0.282468
6.86667,0.277872,0.28923
7.06667,0.275542,0.283779
7.26667,0.268425,0.277251
7.46667,0.270002,0.279405
7.66667,0.278367,0.289522
7.86667,0.285652,0.295305
8.06667,0.293175,0.306757
8.26667,0.297092,0.309152
8.46667,0.298742,0.307982
8.66667,0.303304,0.315259
8.86667,0.307151,0.319933
9.06667,0.313226,0.322965
9.26667,0.321771,0.332005
9.46667,0.323464,0.337308
9.66667,0.323449,0.337718
9.86667,0.326972,0.336204
10.0667,0.322887,0.333012
10.2667,0.315743,0.32737
10.4667,0.311232,0.322754
10.6667,0.306499,0.318314
10.8667,0.301232,0.314272
11.0667,0.300463,0.311021
11.2667,0.298403,0.309074
11.4667,0.297642,0.307299
11.6667,0.293299,0.303319
11.8667,0.290283,0.299187
12.0667,0.288204,0.299035
12.2667,0.286182,0.295527
12.4667,0.28365,0.293939
12.6667,0.285566,0.294778
12.8667,0.284672,0.294977
13.0667,0.283404,0.292921
13.2667,0.283369,0.292328
13.4667,0.280915,0.28985
13.6667,0.280763,0.28946
13.8667,0.279612,0.288629
14.0667,0.279308,0.287934
14.2667,0.279382,0.289
14.4667,0.278293,0.28644
14.6667,0.283584,0.29248
14.8667,0.282273,0.291189
15.0667,0.281578,0.290947
15.2667,0.281485,0.290943
15.4667,0.281286,0.290771
15.6667,0.283533,0.293003
15.8667,0.281426,0.290974
16.0667,0.280115,0.290077
16.2667,0.281016,0.291704
16.4667,0.279811,0.288883
16.6667,0.27891,0.287872
16.8667,0.278164,0.287817
17.0667,0.283205,0.293214
17.2667,0.283822,0.292983
17.4667,0.28461,0.294049
17.6667,0.284111,0.29406
17.8667,0.280767,0.28985
18.0667,0.281059,0.290026
18.2667,0.279335,0.28779
18.4667,0.27793,0.28644
18.6667,0.274114,0.282273
18.8667,0.28232,0.290673
19.0667,0.290182,0.299273
19.2667,0.296468,0.305426
19.4667,0.300943,0.310026
19.6667,0.304029,0.31472
19.8667,0.292148,0.303963
20.0667,0.28621,0.296085
20.2667,0.278917,0.287966
20.4667,0.276311,0.285687
20.6667,0.278473,0.28699
20.8667,0.286225,0.295083
21.0667,0.28868,0.298902
21.2667,0.285184,0.295738
21.4667,0.279421,0.289651
21.6667,0.278496,0.288968
21.8667,0.278418,0.288613
22.0667,0.278125,0.289503
22.2667,0.278515,0.289565
22.4667,0.278426,0.288539
22.6667,0.279366,0.289175
22.8667,0.279585,0.289745
23.0667,0.279276,0.289819
23.2667,0.28676,0.297022
23.4667,0.28797,0.299203
23.6667,0.289203,0.299499
23.8667,0.289362,0.299531
24.0667,0.289164,0.301205
24.2667,0.290174,0.300736
24.4667,0.292024,0.302141
24.6667,0.291922,0.302609
24.8667,0.293077,0.302539
25.0667,0.295192,0.304185
25.2667,0.2917,0.300576
25.4667,0.290252,0.298516
25.6667,0.290279,0.298746
25.8667,0.293038,0.301708
26.0667,0.298961,0.308017
26.2667,0.303401,0.314791
26.4667,0.311767,0.322668
26.6667,0.316098,0.326211
26.8667,0.313835,0.325782
27.0667,0.319691,0.329863
27.2667,0.326683,0.338373
27.4667,0.342587,0.354839
27.6667,0.359474,0.371328
27.8667,0.373513,0.383189
28.0667,0.384216,0.395991
28.2667,0.396381,0.407775
28.4667,0.409207,0.420378
28.6667,0.423667,0.436266
28.8667,0.438966,0.451631
29.0667,0.450851,0.461866
29.2667,0.456984,0.468331
29.4667,0.460855,0.474632
29.6667,0.461191,0.472994
29.8667,0.477816,0.490197
30.0667,0.478585,0.492366
30.2667,0.48411,0.497064
30.4667,0.485994,0.499253
30.6667,0.483548,0.498164
30.8667,0.489459,0.50351
31.0667,0.48942,0.504883
31.2667,0.489319,0.502655
31.4667,0.494258,0.508496
31.6667,0.500263,0.513299
31.8667,0.499713,0.512968
32.0667,0.49651,0.513108
32.2667,0.501118,0.517486
32.4667,0.501863,0.515758
32.6667,0.502437,0.517533
32.8667,0.501805,0.516159
33.0667,0.506725,0.522913
33.2667,0.508598,0.525005
33.4667,0.502772,0.520112
33.6667,0.509569,0.52799
33.8667,0.519999,0.537491
34.0667,0.530651,0.547432
34.2667,0.535809,0.55341
34.4667,0.546597,0.564409
34.6667,0.570824,0.589229
34.8667,0.574417,0.592701
35.0667,0.57796,0.596634
35.2667,0.580192,0.597313
35.4667,0.581706,0.599291
35.6667,0.57892,0.596322
35.8667,0.581792,0.599268
36.0667,0.581917,0.599011
36.2667,0.583762,0.599697
36.4667,0.573317,0.589389
36.6667,0.573313,0.592284
36.8667,0.578639,0.593856
37.0667,0.571561,0.587524
37.2667,0.571109,0.586099
37.4667,0.569723,0.584504
37.6667,0.567972,0.58361
37.8667,0.562993,0.581526
38.0667,0.562942,0.577843
38.2667,0.560582,0.575389
38.4667,0.56066,0.576099
38.6667,0.566454,0.581952
38.8667,0.573477,0.587746
39.0667,0.576665,0.594481
39.2667,0.582627,0.599795
39.4667,0.586415,0.604024
39.6667,0.595167,0.613412
39.8667,0.600197,0.61722
40.0667,0.601235,0.619663
40.2667,0.607009,0.626444
40.4667,0.614263,0.635379
40.6667,0.625726,0.644252
40.8667,0.637436,0.656851
