Time,Queue Density,Moving Density
0.4,0.113418,0.11318
0.733333,0.129813,0.111451
1.06667,0.14173,0.102208
1.4,0.146345,0.0855395
1.73333,0.151,0.0804476
2.06667,0.16347,0.0861326
2.4,0.176444,0.0922389
2.73333,0.180724,0.0990203
3.06667,0.185375,0.0953018
3.4,0.188543,0.0916419
3.73333,0.193702,0.0963124
4.06667,0.202016,0.110086
4.4,0.205161,0.107487
4.73333,0.201072,0.10078
5.06667,0.202055,0.0724645
5.4,0.216106,0.0750241
5.73333,0.229493,0.0866203
6.06667,0.252888,0.110429
6.4,0.267243,0.140095
6.73333,0.285664,0.149178
7.06667,0.283779,0.129513
7.4,0.277247,0.136427
7.73333,0.289991,0.145296
8.06667,0.306757,0.154972
8.4,0.309574,0.169944
8.73333,0.317912,0.198954
9.06667,0.322965,0.183163
9.4,0.334721,0.181036
9.73333,0.33675,0.165878
10.0667,0.333012,0.125607
10.4,0.325802,0.11812
10.7333,0.318064,0.106036
11.0667,0.311021,0.102224
11.4,0.307182,0.0912869
11.7333,0.29973,0.094342
12.0667,0.299035,0.0803891
12.4,0.295422,0.0682935
12.7333,0.293885,0.0564866
13.0667,0.292921,0.0271644
13.4,0.290135,0.0223613
13.7333,0.289409,0.0193725
14.0667,0.287934,0.0135978
14.4,0.287404,0.0208162
14.7333,0.292324,0.0144523
15.0667,0.290947,0.0118225
15.4,0.290908,0.0152873
15.7333,0.292898,0.0224354
16.0667,0.290077,0.0282452
16.4,0.287263,0.0208669
16.7333,0.288442,0.0135315
17.0667,0.293214,0.0114011
17.4,0.293822,0.00947751
17.7333,0.291992,0.0121932
18.0667,0.290026,0.0108861
18.4,0.287575,0.0159467
18.7333,0.284594,0.0171212
19.0667,0.299273,0.0266533
19.4,0.308875,0.0439578
19.7333,0.312582,0.0464589
20.0667,0.296085,0.0460765
20.4,0.284911,0.0321119
20.7333,0.289764,0.0359045
21.0667,0.298902,0.0272113
21.4,0.291676,0.0237113
21.7333,0.287318,0.0189901
22.0667,0.289503,0.0110773
22.4,0.2893,0.00888443
22.7333,0.289121,0.0111631
23.0667,0.289819,0.0210074
23.4,0.299609,0.026466
23.7333,0.299425,0.0279448
24.0667,0.301205,0.0277068
24.4,0.302118,0.0294938
24.7333,0.303288,0.0295992
25.0667,0.304185,0.0274571
25.4,0.299964,0.0262865
25.7333,0.298212,0.0292285
26.0667,0.308017,0.0400365
26.4,0.318712,0.0585233
26.7333,0.326765,0.0675248
27.0667,0.329863,0.0655427
27.4,0.343871,0.0867256
27.7333,0.376818,0.119645
28.0667,0.395991,0.141207
28.4,0.415699,0.1507
28.7333,0.443523,0.154395
29.0667,0.461866,0.169428
29.4,0.473778,0.160232
29.7333,0.47999,0.18129
30.0667,0.492366,0.180478
30.4,0.499526,0.188856
30.7333,0.499027,0.195895
31.0667,0.504883,0.172952
31.4,0.510154,0.136852
31.7333,0.512605,0.126321
32.0667,0.513108,0.0934641
32.4,0.515765,0.0714461
32.7333,0.517065,0.057107
33.0667,0.522913,0.0380115
33.4,0.523378,0.00500603
33.7333,0.530436,0.0165047
34.0667,0.547432,0.0307892
34.4,0.56261,0.0472315
34.7333,0.590969,0.0718246
35.0667,0.596634,0.0851493
35.4,0.598858,0.0899251
35.7333,0.59704,0.106785
36.0667,0.599011,0.113188
36.4,0.594785,0.121904
36.7333,0.592783,0.124417
37.0667,0.587524,0.103757
37.4,0.58407,0.101287
37.7333,0.585101,0.108369
38.0667,0.577843,0.102114
38.4,0.576852,0.0506846
38.7333,0.584585,0.0387528
39.0667,0.594481,0.0491902
39.4,0.602058,0.0472744
39.7333,0.610197,0.0545396
40.0667,0.619663,0.0512464
40.4,0.630713,0.0533261
40.7333,0.649574,0.0700454
41.0667,0.66181,0.0795931
41.4,0.67725,0.0920243
41.7333,0.683536,0.0866164
42.0667,0.689696,0.0748836
42.4,0.693161,0.0814699
42.7333,0.693134,0.0718558
43.0667,0.692978,0.0506963
43.4,0.698659,0.043833
43.7333,0.69983,0.0447421
44.0667,0.699888,0.0523389
44.4,0.707192,0.0539855
44.7333,0.709401,0.0709233
45.0667,0.714368,0.0703848
45.4,0.712588,0.0687032
45.7333,0.710224,0.077888
46.0667,0.709018,0.0686251
46.4,0.705729,0.0663309
46.7333,0.708968,0.0642239
47.0667,0.707852,0.0535134
47.4,0.708492,0.050786
47.7333,0.711629,0.0552029
48.0667,0.714317,0.0233953
48.4,0.711781,0.0243668
48.7333,0.714805,0.0191852
49.0667,0.715983,0.00690231
49.4,0.719249,0.0135627
49.7333,0.715936,0.00625071
50.0667,0.712959,0.00955554
50.4,0.715733,0.00435052
50.7333,0.716326,0.00132272
51.0667,0.712101,0.0110851
51.4,0.715593,0.00743296
51.7333,0.713338,0
52.0667,0.716818,0.00570055
52.4,0.717805,0.0109719
52.7333,0.710364,0.00119786
53.0667,0.704976,0.0034414
53.4,0.708593,0.00511918
53.7333,0.713045,0.0155682
54.0667,0.713954,0.0239767
54.4,0.715601,0.0187326
54.7333,0.721789,0.0301142
55.0667,0.723408,0.0188458
55.4,0.725702,0.0227398
55.7333,0.718777,0.0187014
56.0667,0.720474,0.016692
56.4,0.726264,0.00973113
56.7333,0.724629,0.0122829
57.0667,0.723385,0.00959066
57.4,0.722682,0.0153029
57.7333,0.722636,0.0185258
58.0667,0.718242,0.01343
58.4,0.717509,0.00728079
58.7333,0.721641,0.0284208
59.0667,0.724934,0.00455732
59.4,0.724778,0.0102696
59.7333,0.720938,0.0135081
60.0667,0.720431,0.0130555
60.4,0.720349,0.0034414
60.7333,0.720852,0.0131179
61.0667,0.714656,0.019669
61.4,0.70873,0.017683
61.7333,0.710173,0.00241132
62.0667,0.712019,0.00309414
62.4,0.718582,0.00581761
62.7333,0.721617,0.0209098
63.0667,0.724395,0.0214639
63.4,0.724957,0.0125716
63.7333,0.726869,0.0112372
64.0667,0.725784,0.00197432
64.4,0.727958,0.00342579
64.7333,0.728125,0.0109368
65.0667,0.730252,0.0160872
65.4,0.729433,0.0242225
65.7333,0.730767,0.0278824
66.0667,0.726112,0.00982087
66.4,0.725929,0.00824063
66.7333,0.726397,0.0125873
67.0667,0.722967,0.00949312
67.4,0.722581,0.0313589
67.7333,0.724477,0.0195988
68.0667,0.720903,0.0213312
68.4,0.721211,0.017285
68.7333,0.720197,0.0142884
69.0667,0.714262,0.0174918
69.4,0.715948,0.0161535
69.7333,0.718074,0.0195364
70.0667,0.715242,0.0216785
70.4,0.714344,0.0214327
70.7333,0.714645,0.016454
71.0667,0.713478,0.0160482
71.4,0.712495,0.0116001
71.7333,0.713806,0.0146084
72.0667,0.710446,0.0181668
72.4,0.71125,0.0171719
72.7333,0.713408,0.0179796
73.0667,0.717337,0.0177962
73.4,0.718316,0.0174528
73.7333,0.719038,0.016493
74.0667,0.718933,0.0143353
74.4,0.716092,0.011046
74.7333,0.715905,0.0145538
75.0667,0.714567,0.0287915
75.4,0.718149,0.03656
75.7333,0.721988,0.0390572
76.0667,0.71418,0.0364937
76.4,0.719034,0.0326543
76.7333,0.714399,0.0316593
77.0667,0.711508,0.0372038
77.4,0.714953,0.0354402
77.7333,0.711352,0.0373794
78.0667,0.708058,0.0373638
78.4,0.70823,0.0260992
78.7333,0.706833,0.0246985
79.0667,0.710899,0.0217721
79.4,0.71212,0.0215068
79.7333,0.711714,0.0146669
80.0667,0.71116,0.00913025
80.4,0.713111,0.013789
80.7333,0.720681,0.00994963
81.0667,0.71898,0.00806895
81.4,0.715593,0.0017207
81.7333,0.717036,0.00799092
82.0667,0.724103,0.0310389
82.4,0.721219,0.0418665
82.7333,0.725047,0.0268874
83.0667,0.7277,0.0349251
83.4,0.726237,0.0310389
83.7333,0.726584,0.0197315
84.0667,0.728243,0.0231807
84.4,0.725433,0.0112333
84.7333,0.728859,0.012954
85.0667,0.731036,0.0204494
85.4,0.728625,0.0304615
85.7333,0.725773,0.0225915
86.0667,0.725285,0.0352178
86.4,0.727435,0.0241054
86.7333,0.728098,0.0335088
87.0667,0.728477,0.0382066
87.4,0.727763,0.0214561
87.7333,0.723779,0.0284325
88.0667,0.720825,0.0223808
88.4,0.719264,0.00763195
88.7333,0.717731,0.0105544
89.0667,0.725234,0.0111085
89.4,0.720427,0.0184166
89.7333,0.721032,0.027262
90.0667,0.724009,0.0340238
90.4,0.727427,0.0382573
90.7333,0.730974,0.0423425
91.0667,0.733022,0.0486088
91.4,0.734544,0.0467398
91.7333,0.737708,0.045382
92.0667,0.733994,0.0384875
92.4,0.739429,0.0304029
92.7333,0.739488,0.0279175
93.0667,0.732761,0.0252369
93.4,0.72962,0.0219399
93.7333,0.725269,0.0164657
94.0667,0.72269,0.0272854
94.4,0.725589,0.0350617
94.7333,0.729257,0.0549141
95.0667,0.735055,0.0848918
95.4,0.74756,0.139665
95.7333,0.760526,0.183069
96.0667,0.769972,0.222087
96.4,0.783496,0.259716
96.7333,0.804027,0.294688
97.0667,0.816314,0.323152
97.4,0.834114,0.341815
97.7333,0.844485,0.369108
98.0667,0.847537,0.472131
98.4,0.853979,0.504278
98.7333,0.858735,0.517677
99.0667,0.865387,0.538482
99.4,0.866371,0.544927
99.7333,0.874373,0.58322
100.067,0.855906,0.601988
100.4,0.845223,0.600614
100.733,0.839628,0.605277
101.067,0.825729,0.629808
101.4,0.796883,0.607216
101.733,0.771877,0.609206
102.067,0.769196,0.621941
102.4,0.76863,0.591597
102.733,0.769212,0.591059
103.067,0.764693,0.617868
103.4,0.732277,0.621516
103.733,0.727201,0.623588
104.067,0.724313,0.641587
104.4,0.727185,0.634209
104.733,0.731395,0.652536
105.067,0.722226,0.664452
105.4,0.725843,0.670601
105.733,0.748243,0.690805
106.067,0.75673,0.723521
106.4,0.761108,0.724606
106.733,0.767206,0.743865
107.067,0.782169,0.782169
107.4,0.777858,0.777858
107.733,0.778572,0.778572
108.067,0.781362,0.781362
108.4,0.736062,0.736062
108.733,0.720591,0.720591
109.067,0.722148,0.722148
109.4,0.697114,0.697114
109.733,0.695943,0.695943
110.067,0.694383,0.694383
110.4,0.678604,0.676224
110.733,0.680871,0.672653
111.067,0.701933,0.701933
111.4,0.691086,0.676009
111.733,0.692252,0.688346
112.067,0.72573,0.72573
112.4,0.724548,0.689088
112.733,0.737997,0.670055
113.067,0.740721,0.682338
113.4,0.747026,0.643362
113.733,0.742285,0.626897
114.067,0.7385,0.614185
114.4,0.731344,0.609639
114.733,0.679997,0.606447
115.067,0.667249,0.618036
115.4,0.645598,0.581027
115.733,0.609881,0.601488
116.067,0.592502,0.592502
116.4,0.581425,0.581425
116.733,0.584878,0.584878
117.067,0.591398,0.591398
117.4,0.551912,0.551912
117.733,0.536238,0.536238
118.067,0.547023,0.547023
118.4,0.538739,0.538739
118.733,0.535352,0.535352
119.067,0.539375,0.539375
119.4,0.496744,0.496744
119.733,0.476677,0.476677
120.067,0.478,0.478
120.4,0.496467,0.496467
120.733,0.531981,0.531981
121.067,0.525457,0.525457
121.4,0.505468,0.505468
121.733,0.487559,0.487559
122.067,0.499717,0.499717
122.4,0.485136,0.485136
122.733,0.46256,0.46256
123.067,0.444783,0.444783
123.4,0.376662,0.376662
123.733,0.331256,0.331256
124.067,0.317678,0.317678
124.4,0.310737,0.310737
124.733,0.29438,0.29438
125.067,0.313761,0.313761
125.4,0.371262,0.371262
125.733,0.443757,0.443757
126.067,0.509819,0.509819
126.4,0.541229,0.541229
126.733,0.55348,0.55348
127.067,0.609924,0.609924
127.4,0.596576,0.596576
127.733,0.567449,0.567449
128.067,0.554729,0.554729
128.4,0.51676,0.51676
128.733,0.470071,0.470071
129.067,0.458955,0.458955
129.4,0.385679,0.385679
129.733,0.338502,0.338502
130.067,0.311341,0.311341
130.4,0.233902,0.233902
130.733,0.189808,0.189808
131.067,0.160251,0.160251
131.4,0.113332,0.113332
131.733,0.0704395,0.0704395
132.067,0.0444651,0.0432906
132.4,0.0432438,0.015299
132.733,0.0471261,0.0193569
133.067,0.0426781,0.0193452
133.4,0.0451518,0.0227086
133.733,0.0962031,0.0815011
134.067,0.19067,0.164481
134.4,0.249849,0.249275
134.733,0.305571,0.293974
135.067,0.395983,0.395983
135.4,0.443519,0.443519
135.733,0.438119,0.438119
136.067,0.399963,0.399963
136.4,0.358682,0.358682
136.733,0.335162,0.335162
137.067,0.321826,0.321826
137.4,0.263653,0.263653
137.733,0.191821,0.191821
138.067,0.154527,0.154527
138.4,0.110897,0.110897
138.733,0.0695967,0.0695967
139.067,0.052378,0.0502905
139.4,0.0506299,0.0247531
139.733,0.0545669,0.0216239
140.067,0.0566543,0.0326738
140.4,0.0893594,0.0626709
140.733,0.13638,0.0891682
141.067,0.195914,0.136665
141.4,0.250602,0.120605
141.733,0.30609,0.1591
142.067,0.372896,0.224393
142.4,0.401903,0.29726
142.733,0.39683,0.296635
143.067,0.389183,0.305813
143.4,0.376307,0.321517
143.733,0.351085,0.33366
144.067,0.364195,0.364195
144.4,0.37802,0.37802
144.733,0.366704,0.366704
145.067,0.356727,0.356727
145.4,0.299921,0.299921
145.733,0.249662,0.249662
146.067,0.186253,0.186253
146.4,0.134929,0.134929
146.733,0.0978731,0.0978731
147.067,0.0786996,0.0786996
147.4,0.0583438,0.0583438
147.733,0.0407193,0.0352178
148.067,0.0400014,0.0226656
148.4,0.0394942,0.0216317
148.733,0.0375198,0.0290217
149.067,0.0410549,0.0313862
149.4,0.0424791,0.0249053
149.733,0.0461312,0.0277497
150.067,0.0448787,0.0342267
150.4,0.0497559,0.0449606
150.733,0.0516561,0.0397712
151.067,0.0516132,0.0380037
151.4,0.0673882,0.0627412
151.733,0.113465,0.109387
152.067,0.164161,0.164161
152.4,0.187685,0.187685
152.733,0.198009,0.198009
153.067,0.212341,0.212341
153.4,0.20881,0.20881
153.733,0.220823,0.220823
154.067,0.24812,0.24812
154.4,0.220238,0.220238
154.733,0.219399,0.219399
155.067,0.201057,0.201057
155.4,0.174353,0.174353
155.733,0.141023,0.141023
156.067,0.127948,0.127948
156.4,0.100206,0.100206
156.733,0.0785474,0.0785474
157.067,0.0768931,0.0768931
157.4,0.0677628,0.0677628
157.733,0.0566973,0.0566973
158.067,0.063225,0.063225
158.4,0.0551365,0.0551365
158.733,0.0570367,0.0570367
159.067,0.0660499,0.0660499
159.4,0.102411,0.102411
159.733,0.150493,0.150493
160.067,0.166405,0.166405
160.4,0.156112,0.156112
160.733,0.161488,0.161488
161.067,0.149486,0.149486
