Time,Queue Density,Moving Density
0.266667,0.135012,0.117576
0.466667,0.147537,0.114312
0.666667,0.159114,0.0984615
0.866667,0.175214,0.0888112
1.06667,0.185346,0.082704
1.26667,0.191033,0.0811966
1.46667,0.192012,0.0815385
1.66667,0.195695,0.0821134
1.86667,0.197016,0.0786946
2.06667,0.207382,0.0961772
2.26667,0.212246,0.0978555
2.46667,0.219674,0.10143
2.66667,0.216162,0.107226
2.86667,0.228904,0.104149
3.06667,0.237949,0.103465
3.26667,0.235183,0.100761
3.46667,0.240218,0.0951981
3.66667,0.242129,0.0813831
3.86667,0.244087,0.0841492
4.06667,0.253209,0.0637141
4.26667,0.258539,0.060777
4.46667,0.259674,0.0682207
4.66667,0.253116,0.0634188
4.86667,0.232898,0.0635897
5.06667,0.238322,0.0686558
5.26667,0.257125,0.0583061
5.46667,0.263994,0.0601554
5.66667,0.268563,0.0454701
5.86667,0.294825,0.0579798
6.06667,0.306993,0.0613986
6.26667,0.319814,0.100793
6.46667,0.328594,0.107848
6.66667,0.339083,0.112852
6.86667,0.356628,0.129215
7.06667,0.345983,0.12634
7.26667,0.348842,0.135649
7.46667,0.353069,0.122331
7.66667,0.351733,0.124848
7.86667,0.362471,0.141989
8.06667,0.372012,0.156068
8.26667,0.38042,0.15324
8.46667,0.388423,0.164615
8.66667,0.402424,0.169464
8.86667,0.399021,0.159922
9.06667,0.401181,0.151189
9.26667,0.401197,0.144305
9.46667,0.405253,0.132898
9.66667,0.397203,0.0977622
9.86667,0.382564,0.0965812
10.0667,0.38965,0.0934421
10.2667,0.379456,0.0900855
10.4667,0.376535,0.0981352
10.6667,0.365563,0.0790521
10.8667,0.36174,0.0868376
11.0667,0.356768,0.065035
11.2667,0.370676,0.0624242
11.4667,0.35526,0.0602953
11.6667,0.349122,0.0420047
11.8667,0.350365,0.0264957
12.0667,0.344553,0.0113908
12.2667,0.342331,0.0165657
12.4667,0.33697,0.00752137
12.6667,0.338462,0.00750583
12.8667,0.339441,0
13.0667,0.338679,0.00854701
13.2667,0.339083,0
13.4667,0.339052,0
13.6667,0.344522,0
13.8667,0.345346,0
14.0667,0.344584,0
14.2667,0.344491,0
14.4667,0.345517,0
14.6667,0.350272,0
14.8667,0.351065,0.00815851
15.0667,0.352044,0
15.2667,0.351531,0
15.4667,0.349091,0
15.6667,0.348454,0
15.8667,0.34101,0.00717949
16.0667,0.338695,0.0146853
16.2667,0.336348,0.01669
16.4667,0.33223,0.0131935
16.6667,0.337731,0.0129293
16.8667,0.33209,0.012603
17.0667,0.33181,0.00717949
17.2667,0.336348,0.00884227
17.4667,0.337141,0.00685315
17.6667,0.337451,0
17.8667,0.344087,0
18.0667,0.344911,0
18.2667,0.343201,0
18.4667,0.34188,0.0141103
18.6667,0.339643,0.0103341
18.8667,0.341243,0.0120746
19.0667,0.357483,0.0201865
19.2667,0.36547,0.0293551
19.4667,0.369837,0.0428283
19.6667,0.376923,0.0390831
19.8667,0.364724,0.0413209
20.0667,0.355012,0.0305517
20.2667,0.347506,0.0249417
20.4667,0.336441,0.0198291
20.6667,0.336286,0.0219425
20.8667,0.343699,0.0317793
21.0667,0.34603,0.0228127
21.2667,0.343077,0.00595183
21.4667,0.334141,0.00629371
21.6667,0.33669,0
21.8667,0.337793,0
22.0667,0.331671,0
22.2667,0.335043,0
22.4667,0.327257,0
22.6667,0.334406,0
22.8667,0.333069,0
23.0667,0.341476,0
23.2667,0.346946,0.0115462
23.4667,0.351702,0.0183372
23.6667,0.350023,0.0249728
23.8667,0.352991,0.030505
24.0667,0.353504,0.0327894
24.2667,0.366962,0.0329604
24.4667,0.360995,0.0337374
24.6667,0.36634,0.0335975
24.8667,0.356861,0.0320901
25.0667,0.360326,0.031655
25.2667,0.349619,0.0269775
25.4667,0.354841,0.0335975
25.6667,0.345579,0.0245998
25.8667,0.351049,0.0379798
26.0667,0.358306,0.0451282
26.2667,0.353893,0.0422688
26.4667,0.363155,0.0449106
26.6667,0.374872,0.0549029
26.8667,0.371686,0.0564258
27.0667,0.379798,0.0611966
27.2667,0.385796,0.0761461
27.4667,0.398166,0.0921057
27.6667,0.415571,0.103201
27.8667,0.428376,0.116457
28.0667,0.439674,0.131717
28.2667,0.455618,0.146636
28.4667,0.476239,0.147848
28.6667,0.502471,0.146278
28.8667,0.512556,0.15108
29.0667,0.534685,0.153209
29.2667,0.538213,0.125392
29.4667,0.538881,0.116208
29.6667,0.544025,0.145159
29.8667,0.560559,0.11885
30.0667,0.553396,0.102673
30.2667,0.55094,0.089728
30.4667,0.544056,0.0832789
30.6667,0.554577,0.0838228
30.8667,0.552867,0.06
31.0667,0.556162,0.062533
31.2667,0.559907,0.0529448
