Time, Queue Output, Queue Baseline
0.266667,0,0.113781
0.466667,0,0.114066
0.666667,0.153396,0.125116
0.866667,0.153396,0.138413
1.06667,0.153396,0.14173
1.26667,0.14647,0.14647
1.46667,0.14647,0.147399
1.66667,0.14647,0.150329
1.86667,0.151543,0.151543
2.06667,0.151543,0.16347
2.26667,0.151543,0.16779
2.46667,0.174325,0.174325
2.66667,0.174325,0.179936
2.86667,0.174325,0.183151
3.06667,0.185375,0.185375
3.26667,0.185375,0.187147
3.46667,0.185375,0.189062
3.66667,0.191587,0.191587
3.86667,0.191587,0.196394
4.06667,0.191587,0.202016
4.26667,0.201361,0.201361
4.46667,0.201361,0.206039
4.66667,0.201361,0.20124
4.86667,0.203807,0.203807
5.06667,0.203807,0.202055
5.26667,0.203807,0.211065
5.46667,0.217553,0.217553
5.66667,0.217553,0.221674
5.86667,0.217553,0.238178
6.06667,0.252888,0.252888
6.26667,0.252888,0.267649
6.46667,0.252888,0.269409
6.66667,0.282468,0.282468
6.86667,0.282468,0.28923
7.06667,0.282468,0.283779
7.26667,0.277251,0.277251
7.46667,0.277251,0.279405
7.66667,0.277251,0.289522
7.86667,0.295305,0.295305
8.06667,0.295305,0.306757
8.26667,0.295305,0.309152
8.46667,0.307982,0.307982
8.66667,0.307982,0.315259
8.86667,0.307982,0.319933
9.06667,0.322965,0.322965
9.26667,0.322965,0.332005
9.46667,0.322965,0.337308
9.66667,0.337718,0.337718
9.86667,0.337718,0.336204
10.0667,0.337718,0.333012
10.2667,0.32737,0.32737
10.4667,0.32737,0.322754
10.6667,0.32737,0.318314
10.8667,0.314272,0.314272
11.0667,0.314272,0.311021
11.2667,0.314272,0.309074
11.4667,0.307299,0.307299
11.6667,0.307299,0.303319
11.8667,0.307299,0.299187
12.0667,0.299035,0.299035
12.2667,0.299035,0.295527
12.4667,0.299035,0.293939
12.6667,0.294778,0.294778
12.8667,0.294778,0.294977
13.0667,0.294778,0.292921
13.2667,0.292328,0.292328
13.4667,0.292328,0.28985
13.6667,0.292328,0.28946
13.8667,0.288629,0.288629
14.0667,0.288629,0.287934
14.2667,0.288629,0.289
14.4667,0.28644,0.28644
14.6667,0.28644,0.29248
14.8667,0.28644,0.291189
15.0667,0.290947,0.290947
15.2667,0.290947,0.290943
15.4667,0.290947,0.290771
15.6667,0.293003,0.293003
15.8667,0.293003,0.290974
16.0667,0.293003,0.290077
16.2667,0.291704,0.291704
16.4667,0.291704,0.288883
16.6667,0.291704,0.287872
16.8667,0.287817,0.287817
17.0667,0.287817,0.293214
17.2667,0.287817,0.292983
17.4667,0.294049,0.294049
17.6667,0.294049,0.29406
17.8667,0.294049,0.28985
18.0667,0.290026,0.290026
18.2667,0.290026,0.28779
18.4667,0.290026,0.28644
18.6667,0.282273,0.282273
18.8667,0.282273,0.290673
19.0667,0.282273,0.299273
19.2667,0.305426,0.305426
19.4667,0.305426,0.310026
19.6667,0.305426,0.31472
19.8667,0.303963,0.303963
20.0667,0.303963,0.296085
20.2667,0.303963,0.287966
20.4667,0.285687,0.285687
20.6667,0.285687,0.28699
20.8667,0.285687,0.295083
21.0667,0.298902,0.298902
21.2667,0.298902,0.295738
21.4667,0.298902,0.289651
21.6667,0.288968,0.288968
21.8667,0.288968,0.288613
22.0667,0.288968,0.289503
22.2667,0.289565,0.289565
22.4667,0.289565,0.288539
22.6667,0.289565,0.289175
22.8667,0.289745,0.289745
23.0667,0.289745,0.289819
23.2667,0.289745,0.297022
