Time, Queue Output, Queue Baseline
0.266667,0.113149,0.113781
0.466667,0.113789,0.114066
0.666667,0.124831,0.125116
0.866667,0.138144,0.138413
1.06667,0.14141,0.14173
1.26667,0.144597,0.14647
1.46667,0.146794,0.147399
1.66667,0.149732,0.150329
1.86667,0.150981,0.151543
2.06667,0.164329,0.16347
2.26667,0.16697,0.16779
2.46667,0.173709,0.174325
2.66667,0.178219,0.179936
2.86667,0.182527,0.183151
3.06667,0.184829,0.185375
3.26667,0.185481,0.187147
3.46667,0.188263,0.189062
3.66667,0.190725,0.191587
3.86667,0.194833,0.196394
4.06667,0.200963,0.202016
4.26667,0.200608,0.201361
4.46667,0.205075,0.206039
4.66667,0.200663,0.20124
4.86667,0.20323,0.203807
5.06667,0.201482,0.202055
5.26667,0.210522,0.211065
5.46667,0.216188,0.217553
5.66667,0.220741,0.221674
5.86667,0.237367,0.238178
6.06667,0.252018,0.252888
6.26667,0.266798,0.267649
6.46667,0.268589,0.269409
6.66667,0.281692,0.282468
6.86667,0.288418,0.28923
7.06667,0.283003,0.283779
7.26667,0.275999,0.277251
7.46667,0.278114,0.279405
7.66667,0.288016,0.289522
7.86667,0.293889,0.295305
8.06667,0.304111,0.306757
8.26667,0.306464,0.309152
8.46667,0.307763,0.307982
8.66667,0.31332,0.315259
8.86667,0.318076,0.319933
9.06667,0.321779,0.322965
9.26667,0.33064,0.332005
9.46667,0.333956,0.337308
9.66667,0.335006,0.337718
9.86667,0.333601,0.336204
10.0667,0.331112,0.333012
10.2667,0.325965,0.32737
10.4667,0.321197,0.322754
10.6667,0.316578,0.318314
10.8667,0.311072,0.314272
11.0667,0.309925,0.311021
11.2667,0.307451,0.309074
11.4667,0.304798,0.307299
11.6667,0.302133,0.303319
11.8667,0.297763,0.299187
12.0667,0.295765,0.299035
12.2667,0.293986,0.295527
12.4667,0.29264,0.293939
12.6667,0.293104,0.294778
12.8667,0.29319,0.294977
13.0667,0.291309,0.292921
13.2667,0.290568,0.292328
13.4667,0.288235,0.28985
13.6667,0.287798,0.28946
13.8667,0.286986,0.288629
14.0667,0.286261,0.287934
14.2667,0.286776,0.289
14.4667,0.285219,0.28644
14.6667,0.291118,0.29248
14.8667,0.289854,0.291189
15.0667,0.28916,0.290947
15.2667,0.289113,0.290943
15.4667,0.288879,0.290771
15.6667,0.291075,0.293003
15.8667,0.289382,0.290974
16.0667,0.288184,0.290077
16.2667,0.289745,0.291704
16.4667,0.287049,0.288883
16.6667,0.285976,0.287872
16.8667,0.285933,0.287817
17.0667,0.291259,0.293214
17.2667,0.291032,0.292983
17.4667,0.29209,0.294049
17.6667,0.292031,0.29406
17.8667,0.287829,0.28985
18.0667,0.288172,0.290026
18.2667,0.285944,0.28779
18.4667,0.284555,0.28644
18.6667,0.280357,0.282273
18.8667,0.288754,0.290673
19.0667,0.297365,0.299273
19.2667,0.303546,0.305426
19.4667,0.308618,0.310026
19.6667,0.312688,0.31472
19.8667,0.302004,0.303963
20.0667,0.294248,0.296085
20.2667,0.286116,0.287966
20.4667,0.283791,0.285687
20.6667,0.28509,0.28699
20.8667,0.293182,0.295083
21.0667,0.297041,0.298902
21.2667,0.293834,0.295738
21.4667,0.288426,0.289651
21.6667,0.286787,0.288968
21.8667,0.286397,0.288613
22.0667,0.287295,0.289503
22.2667,0.287357,0.289565
22.4667,0.286331,0.288539
22.6667,0.286963,0.289175
22.8667,0.28754,0.289745
23.0667,0.287611,0.289819
23.2667,0.294856,0.297022
23.4667,0.297002,0.299203
23.6667,0.297389,0.299499
23.8667,0.297338,0.299531
24.0667,0.299019,0.301205
24.2667,0.298594,0.300736
24.4667,0.299987,0.302141
24.6667,0.30106,0.302609
24.8667,0.301302,0.302539
25.0667,0.302988,0.304185
25.2667,0.299437,0.300576
25.4667,0.297361,0.298516
25.6667,0.297712,0.298746
25.8667,0.30033,0.301708
26.0667,0.306768,0.308017
26.2667,0.313347,0.314791
26.4667,0.320702,0.322668
26.6667,0.325423,0.326211
26.8667,0.324416,0.325782
27.0667,0.328424,0.329863
27.2667,0.336625,0.338373
27.4667,0.353173,0.354839
27.6667,0.369486,0.371328
