Time, Moving Output, Moving Baseline
0.266667,0.10445,0.0931558
0.466667,0.101637,0.0895584
0.666667,0.0786299,0.0856019
0.866667,0.0703998,0.0849308
1.06667,0.0757307,0.0852195
1.26667,0.0697997,0.0701039
1.46667,0.0706804,0.0613599
1.66667,0.0693009,0.0626007
1.86667,0.0717403,0.0644463
2.06667,0.0780064,0.0677082
2.26667,0.0848102,0.0745793
2.46667,0.088785,0.0787776
2.66667,0.0926194,0.0827302
2.86667,0.0917855,0.0811929
3.06667,0.0909204,0.0794292
3.26667,0.0900631,0.0832023
3.46667,0.082441,0.0778607
3.66667,0.0787624,0.0790547
3.86667,0.08195,0.0856136
4.06667,0.0688333,0.0917239
4.26667,0.0612657,0.0932261
4.46667,0.0656691,0.0718675
4.66667,0.0546021,0.0657261
4.86667,0.0620373,0.0588277
5.06667,0.0651469,0.0659173
5.26667,0.0694646,0.0650823
5.46667,0.066277,0.0633069
5.66667,0.0679059,0.0701663
5.86667,0.0792612,0.0796516
6.06667,0.0814044,0.0986145
6.26667,0.105861,0.113781
6.46667,0.11335,0.123957
6.66667,0.114535,0.109536
6.86667,0.117497,0.109582
7.06667,0.118019,0.111319
7.26667,0.12416,0.112025
7.46667,0.128026,0.113777
7.66667,0.122594,0.114979
7.86667,0.132531,0.121155
8.06667,0.140184,0.133403
8.26667,0.152747,0.142401
8.46667,0.157112,0.1518
8.66667,0.174008,0.162191
8.86667,0.174351,0.16255
9.06667,0.155226,0.147504
9.26667,0.146419,0.143996
9.46667,0.133684,0.141308
9.66667,0.109158,0.12448
9.86667,0.099205,0.1097
10.0667,0.0984491,0.0986886
10.2667,0.081724,0.083491
10.4667,0.0885122,0.0908381
10.6667,0.0774764,0.0778334
10.8667,0.0832827,0.0850479
11.0667,0.0656457,0.0725738
11.2667,0.0592939,0.0644268
11.4667,0.0754968,0.076101
11.6667,0.0595745,0.0683403
11.8667,0.049396,0.0708413
12.0667,0.0270127,0.0522687
12.2667,0.0285558,0.0440632
12.4667,0.0245265,0.0431151
12.6667,0.0108955,0.0193374
12.8667,0.0177773,0.0256271
13.0667,0.00813654,0.0158492
13.2667,0.0109189,0.0152327
13.4667,0.0170525,0.0168246
13.6667,0.00951602,0.0102579
13.8667,0.0104279,0.00893516
14.0667,0,0.00574737
14.2667,0.00474632,0.0140621
14.4667,0.00974982,0.0102071
14.6667,0.00427091,0.00820942
14.8667,0.00964851,0.0109563
15.0667,0,0.00701936
15.2667,0.00375653,0.00728859
15.4667,0.0150807,0.0130087
15.6667,0.0228197,0.0200046
15.8667,0.0225625,0.0232353
16.0667,0.0227964,0.024558
16.2667,0.0180656,0.0182449
16.4667,0.0147611,0.0163837
16.6667,0.0148313,0.0148581
16.8667,0.0102408,0.00830306
17.0667,0.0105136,0.00854107
17.2667,0.0104513,0.00857229
17.4667,0.0068428,0.00674234
17.6667,0,0.00557179
17.8667,0.0072169,0.00797921
18.0667,0,0.00956725
18.2667,0.00674149,0.00830696
18.4667,0.0157509,0.0137188
18.6667,0.0106305,0.00909903
18.8667,0.0199361,0.0194818
19.0667,0.0306056,0.0287564
19.2667,0.0339101,0.038308
19.4667,0.0430208,0.0392718
19.6667,0.0399112,0.0370399
19.8667,0.0367469,0.0437393
20.0667,0.0277843,0.0297006
20.2667,0.0211831,0.0233797
20.4667,0.0193905,0.0176986
20.6667,0.0166004,0.022494
20.8667,0.0268802,0.029845
21.0667,0.0125633,0.0190018
21.2667,0.0136778,0.0153927
21.4667,0.010498,0.013711
21.6667,0.00443457,0.0135354
21.8667,0.00376432,0.00592295
22.0667,0.00360065,0.00749148
22.2667,0,0.00508016
22.4667,0.0061102,0.006239
22.6667,0.0096563,0.00759293
22.8667,0.0134752,0.0135081
23.0667,0.0121269,0.017527
23.2667,0.0194373,0.0174918
23.4667,0.0296236,0.0262436
23.6667,0.0251189,0.0221974
23.8667,0.0267633,0.0243824
24.0667,0.0238485,0.023407
24.2667,0.0235679,0.0217409
24.4667,0.0241369,0.022572
24.6667,0.0242148,0.0228763
24.8667,0.0252825,0.0233407
25.0667,0.0267867,0.0249911
25.2667,0.0274569,0.0250262
25.4667,0.0272153,0.0263958
25.6667,0.0268101,0.0232821
25.8667,0.0293898,0.0270279
26.0667,0.0374873,0.0360216
26.2667,0.0444704,0.0507821
26.4667,0.0439405,0.04848
26.6667,0.0449536,0.0519683
26.8667,0.0494194,0.0520463
27.0667,0.0513756,0.0506104
27.2667,0.0652872,0.0627607
27.4667,0.0914114,0.084884
27.6667,0.102697,0.091997
27.8667,0.116413,0.107491
28.0667,0.124799,0.114585
28.2667,0.127176,0.122759
28.4667,0.139802,0.135366
28.6667,0.133661,0.137508
28.8667,0.14797,0.147141
29.0667,0.15281,0.147773
29.2667,0.150955,0.151898
29.4667,0.152638,0.155788
29.6667,0.165311,0.164824
29.8667,0.154345,0.154485
30.0667,0.147487,0.155175
30.2667,0.143605,0.154317
30.4667,0.116421,0.153244
30.6667,0.108098,0.140407
30.8667,0.0947159,0.1297
31.0667,0.077531,0.109118
31.2667,0.0576884,0.0886765
31.4667,0.051586,0.0802837
31.6667,0.0275894,0.0619998
31.8667,0.0136934,0.0520385
32.0667,0.00798067,0.0491941
32.2667,0.00484763,0.0358577
32.4667,0.00188606,0.0187365
32.6667,0,0.00422176
32.8667,0,0.00513869
33.0667,0,0.00565373
