Time, Moving Output, Moving Baseline
0.266667,0.0902529,0.0931558
0.466667,0.0869676,0.0895584
0.666667,0.0855668,0.0856019
0.866667,0.0825312,0.0849308
1.06667,0.0823985,0.0852195
1.26667,0.0674117,0.0701039
1.46667,0.0619569,0.0613599
1.66667,0.0600177,0.0626007
1.86667,0.0624603,0.0644463
2.06667,0.0632016,0.0677082
2.26667,0.0713213,0.0745793
2.46667,0.0743413,0.0787776
2.66667,0.0799677,0.0827302
2.86667,0.0788791,0.0811929
3.06667,0.0753753,0.0794292
3.26667,0.0782938,0.0832023
3.46667,0.0747861,0.0778607
3.66667,0.0769477,0.0790547
3.86667,0.0805959,0.0856136
4.06667,0.0885868,0.0917239
4.26667,0.0905806,0.0932261
4.46667,0.0713564,0.0718675
4.66667,0.0622886,0.0657261
4.86667,0.0576571,0.0588277
5.06667,0.0637166,0.0659173
5.26667,0.0635332,0.0650823
5.46667,0.0614068,0.0633069
5.66667,0.0668615,0.0701663
5.86667,0.076222,0.0796516
6.06667,0.0934641,0.0986145
6.26667,0.108705,0.113781
6.46667,0.118529,0.123957
6.66667,0.106465,0.109536
6.86667,0.106687,0.109582
7.06667,0.105166,0.111319
7.26667,0.107436,0.112025
7.46667,0.109251,0.113777
7.66667,0.110932,0.114979
7.86667,0.116734,0.121155
8.06667,0.126466,0.133403
8.26667,0.136833,0.142401
8.46667,0.145542,0.1518
8.66667,0.156748,0.162191
8.86667,0.153993,0.16255
9.06667,0.137555,0.147504
9.26667,0.13464,0.143996
9.46667,0.133649,0.141308
9.66667,0.114702,0.12448
9.86667,0.106125,0.1097
10.0667,0.0948219,0.0986886
10.2667,0.0815206,0.083491
10.4667,0.0905689,0.0908381
10.6667,0.0726206,0.0778334
10.8667,0.0832023,0.0850479
11.0667,0.0702717,0.0725738
11.2667,0.0598031,0.0644268
11.4667,0.071134,0.076101
11.6667,0.0653242,0.0683403
11.8667,0.0668186,0.0708413
12.0667,0.051184,0.0522687
12.2667,0.0412851,0.0440632
12.4667,0.0449996,0.0431151
12.6667,0.0193023,0.0193374
12.8667,0.0248077,0.0256271
13.0667,0.0159506,0.0158492
13.2667,0.0147215,0.0152327
13.4667,0.0155604,0.0168246
13.6667,0.00912634,0.0102579
13.8667,0.00853717,0.00893516
14.0667,0.0062273,0.00574737
14.2667,0.0135939,0.0140621
14.4667,0.00951262,0.0102071
14.6667,0.00771779,0.00820942
14.8667,0.00972332,0.0109563
15.0667,0.00675404,0.00701936
15.2667,0.00643409,0.00728859
15.4667,0.0123609,0.0130087
15.6667,0.0195988,0.0200046
15.8667,0.0221311,0.0232353
16.0667,0.0234031,0.024558
16.2667,0.0169807,0.0182449
16.4667,0.0158648,0.0163837
16.6667,0.014585,0.0148581
16.8667,0.0081743,0.00830306
