Time, Moving Output, Moving Baseline
0.266667,0.0871158,0.0931558
0.466667,0.0857775,0.0895584
0.666667,0.0833545,0.0856019
0.866667,0.0786957,0.0849308
1.06667,0.0796165,0.0852195
1.26667,0.0659563,0.0701039
1.46667,0.0575206,0.0613599
1.66667,0.0602791,0.0626007
1.86667,0.0620154,0.0644463
2.06667,0.067318,0.0677082
2.26667,0.0725308,0.0745793
2.46667,0.0754884,0.0787776
2.66667,0.0802252,0.0827302
2.86667,0.0762532,0.0811929
3.06667,0.0771506,0.0794292
3.26667,0.0795931,0.0832023
3.46667,0.0743686,0.0778607
3.66667,0.0713525,0.0790547
3.86667,0.0828706,0.0856136
4.06667,0.0882356,0.0917239
4.26667,0.0902958,0.0932261
4.46667,0.0721368,0.0718675
4.66667,0.0636659,0.0657261
4.86667,0.056549,0.0588277
5.06667,0.0646297,0.0659173
5.26667,0.0629402,0.0650823
5.46667,0.0600762,0.0633069
5.66667,0.0679735,0.0701663
5.86667,0.0769711,0.0796516
6.06667,0.0949936,0.0986145
6.26667,0.108377,0.113781
6.46667,0.120168,0.123957
6.66667,0.105731,0.109536
6.86667,0.104124,0.109582
7.06667,0.108525,0.111319
7.26667,0.106761,0.112025
7.46667,0.109824,0.113777
7.66667,0.10998,0.114979
7.86667,0.11563,0.121155
8.06667,0.127835,0.133403
8.26667,0.138093,0.142401
8.46667,0.145647,0.1518
8.66667,0.154317,0.162191
8.86667,0.155561,0.16255
9.06667,0.139923,0.147504
9.26667,0.139318,0.143996
9.46667,0.13677,0.141308
9.66667,0.11478,0.12448
9.86667,0.104889,0.1097
10.0667,0.0973191,0.0986886
10.2667,0.078407,0.083491
10.4667,0.0843221,0.0908381
10.6667,0.0739004,0.0778334
10.8667,0.08051,0.0850479
11.0667,0.069663,0.0725738
11.2667,0.060642,0.0644268
11.4667,0.0725152,0.076101
11.6667,0.0620271,0.0683403
11.8667,0.0671268,0.0708413
12.0667,0.0495804,0.0522687
12.2667,0.0410627,0.0440632
12.4667,0.0411954,0.0431151
12.6667,0.021897,0.0193374
12.8667,0.0231222,0.0256271
13.0667,0.0144718,0.0158492
13.2667,0.0137695,0.0152327
13.4667,0.0163564,0.0168246
13.6667,0.00899758,0.0102579
13.8667,0.00808456,0.00893516
14.0667,0.00685549,0.00574737
14.2667,0.0147372,0.0140621
14.4667,0.00994963,0.0102071
14.6667,0.00771779,0.00820942
14.8667,0.0105115,0.0109563
15.0667,0.007749,0.00701936
15.2667,0.00799092,0.00728859
15.4667,0.0118108,0.0130087
15.6667,0.0189862,0.0200046
15.8667,0.0220335,0.0232353
16.0667,0.0229973,0.024558
16.2667,0.0169651,0.0182449
16.4667,0.014784,0.0163837
16.6667,0.013711,0.0148581
16.8667,0.0081743,0.00830306
17.0667,0.00823283,0.00854107
17.2667,0.00736663,0.00857229
17.4667,0.00576688,0.00674234
17.6667,0.00632094,0.00557179
17.8667,0.00743686,0.00797921
18.0667,0.00942678,0.00956725
18.2667,0.00767487,0.00830696
18.4667,0.0132233,0.0137188
18.6667,0.00842012,0.00909903
18.8667,0.0191345,0.0194818
19.0667,0.0281945,0.0287564
19.2667,0.0365093,0.038308
19.4667,0.0378593,0.0392718
19.6667,0.0367278,0.0370399
19.8667,0.0436184,0.0437393
20.0667,0.0272815,0.0297006
20.2667,0.0208006,0.0233797
20.4667,0.0192555,0.0176986
20.6667,0.0207186,0.022494
20.8667,0.0273595,0.029845
