Time, Moving Output, Moving Baseline
0.266667,0.0921218,0.0931558
0.466667,0.089137,0.0895584
0.666667,0.0850986,0.0856019
0.866667,0.0837095,0.0849308
1.06667,0.0831126,0.0852195
1.26667,0.0688085,0.0701039
1.46667,0.0626866,0.0613599
1.66667,0.0611844,0.0626007
1.86667,0.0633069,0.0644463
2.06667,0.0674351,0.0677082
2.26667,0.0737365,0.0745793
2.46667,0.0747315,0.0787776
2.66667,0.0810563,0.0827302
2.86667,0.080592,0.0811929
3.06667,0.0785591,0.0794292
3.26667,0.0807012,0.0832023
3.46667,0.0758552,0.0778607
3.66667,0.0776188,0.0790547
3.86667,0.0826599,0.0856136
4.06667,0.0899407,0.0917239
4.26667,0.0915561,0.0932261
4.46667,0.0701976,0.0718675
4.66667,0.0650432,0.0657261
4.86667,0.058418,0.0588277
5.06667,0.0644736,0.0659173
5.26667,0.0644736,0.0650823
5.46667,0.0622808,0.0633069
5.66667,0.0681842,0.0701663
5.86667,0.0781143,0.0796516
6.06667,0.0971474,0.0986145
6.26667,0.112228,0.113781
6.46667,0.122076,0.123957
6.66667,0.10936,0.109536
6.86667,0.109399,0.109582
7.06667,0.109949,0.111319
7.26667,0.109227,0.112025
7.46667,0.111139,0.113777
7.66667,0.114194,0.114979
7.86667,0.119466,0.121155
8.06667,0.130274,0.133403
8.26667,0.139548,0.142401
8.46667,0.148242,0.1518
8.66667,0.160404,0.162191
8.86667,0.156584,0.16255
9.06667,0.142959,0.147504
9.26667,0.140301,0.143996
9.46667,0.138514,0.141308
9.66667,0.119782,0.12448
9.86667,0.107401,0.1097
10.0667,0.0973737,0.0986886
10.2667,0.0810953,0.083491
10.4667,0.0903114,0.0908381
10.6667,0.0759996,0.0778334
10.8667,0.0846811,0.0850479
11.0667,0.07042,0.0725738
11.2667,0.0615004,0.0644268
11.4667,0.0733463,0.076101
11.6667,0.0674585,0.0683403
11.8667,0.0692338,0.0708413
12.0667,0.0506378,0.0522687
12.2667,0.0422723,0.0440632
12.4667,0.0434428,0.0431151
12.6667,0.0198212,0.0193374
12.8667,0.0248819,0.0256271
13.0667,0.0156814,0.0158492
