Time,Queue Density,Moving Density
0.266667,0.112345,0.0921101
0.466667,0.11238,0.0885322
0.666667,0.120976,0.0830696
0.866667,0.135307,0.0809939
1.06667,0.139213,0.0823751
1.26667,0.142533,0.0735609
1.46667,0.145171,0.0605835
1.66667,0.149201,0.0619842
1.86667,0.146544,0.0629324
2.06667,0.160111,0.0655817
2.26667,0.167138,0.0717973
2.46667,0.171075,0.0758747
2.66667,0.176175,0.0808105
2.86667,0.1793,0.0799365
3.06667,0.182074,0.0764795
3.26667,0.184552,0.0807715
3.46667,0.186682,0.0769867
3.66667,0.187428,0.0764912
3.86667,0.192531,0.082699
4.06667,0.199902,0.0889302
4.26667,0.198723,0.0912752
4.46667,0.201775,0.0740291
4.66667,0.197939,0.0636347
4.86667,0.201057,0.0585936
5.06667,0.198583,0.064657
5.26667,0.209317,0.0644892
5.46667,0.214272,0.0617657
5.66667,0.21705,0.0683637
5.86667,0.235759,0.0784148
6.06667,0.250848,0.0973113
6.26667,0.263095,0.109223
6.46667,0.263579,0.119829
6.66667,0.27722,0.10712
6.86667,0.282792,0.107101
7.06667,0.276627,0.109887
7.26667,0.270626,0.10897
7.46667,0.274551,0.11073
7.66667,0.285675,0.1135
7.86667,0.290521,0.120071
8.06667,0.300924,0.130781
8.26667,0.303737,0.139662
8.46667,0.301591,0.147649
8.66667,0.308872,0.15958
8.86667,0.312953,0.15791
9.06667,0.31554,0.143431
9.26667,0.325439,0.137765
9.46667,0.329539,0.135678
9.66667,0.333863,0.118756
9.86667,0.331225,0.107257
10.0667,0.328299,0.0941352
10.2667,0.322192,0.0815791
10.4667,0.31623,0.0893789
10.6667,0.312766,0.0746963
10.8667,0.307943,0.0810056
11.0667,0.305539,0.0711535
11.2667,0.302781,0.0614926
11.4667,0.303116,0.0742749
11.6667,0.298181,0.0671697
11.8667,0.295808,0.0688163
12.0667,0.295122,0.0518824
12.2667,0.291945,0.0432867
12.4667,0.290077,0.0432438
12.6667,0.289874,0.0201685
12.8667,0.290225,0.0249209
13.0667,0.289007,0.0158492
13.2667,0.288262,0.0152327
13.4667,0.2863,0.0165515
13.6667,0.285586,0.0103359
13.8667,0.28447,0.00869714
14.0667,0.283775,0.00528696
14.2667,0.284696,0.013114
14.4667,0.281781,0.0100316
14.6667,0.288387,0.00735102
14.8667,0.287439,0.0104647
15.0667,0.287216,0.00660967
15.2667,0.287146,0.00627802
15.4667,0.287419,0.0119396
15.6667,0.289429,0.0187365
15.8667,0.287763,0.0227086
16.0667,0.286003,0.0230402
16.2667,0.287177,0.0181239
16.4667,0.28493,0.0152834
16.6667,0.283358,0.0146903
16.8667,0.283459,0.00813528
17.0667,0.288742,0.00843963
17.2667,0.28827,0.00858399
17.4667,0.289495,0.00764365
17.6667,0.289464,0.00503334
17.8667,0.284969,0.00770218
18.0667,0.285476,0.00997304
18.2667,0.283026,0.00779583
18.4667,0.282039,0.0134261
18.6667,0.278527,0.00900539
18.8667,0.286725,0.019275
19.0667,0.295695,0.0285496
19.2667,0.300572,0.036837
19.4667,0.305727,0.0385616
19.6667,0.310569,0.0367746
19.8667,0.29971,0.0432789
20.0667,0.291583,0.0294158
20.2667,0.285445,0.0241288
20.4667,0.281255,0.0176986
20.6667,0.283151,0.023524
20.8667,0.290701,0.030399
21.0667,0.294458,0.0197393
21.2667,0.291614,0.0156034
21.4667,0.285796,0.0135939
21.6667,0.283935,0.0126107
21.8667,0.28532,0.00592295
22.0667,0.286284,0.00654725
22.2667,0.286424,0.00508016
22.4667,0.28541,0.006239
22.6667,0.285402,0.00759293
22.8667,0.285851,0.0130399
23.0667,0.285394,0.0176011
23.2667,0.292336,0.0171875
23.4667,0.293881,0.0253423
23.6667,0.293592,0.0211673
23.8667,0.295028,0.0237152
24.0667,0.296932,0.0230597
24.2667,0.296557,0.0214717
24.4667,0.298567,0.0220531
24.6667,0.298235,0.0222247
24.8667,0.29806,0.0229505
25.0667,0.299328,0.0245424
25.2667,0.295114,0.0247765
25.4667,0.293893,0.0256583
25.6667,0.293249,0.0223535
25.8667,0.296382,0.0259159
26.0667,0.302067,0.0353621
26.2667,0.308598,0.0488195
26.4667,0.317011,0.047926
26.6667,0.321494,0.0507431
26.8667,0.321049,0.0497052
27.0667,0.324214,0.0522765
27.2667,0.33176,0.0627256
27.4667,0.349419,0.0828043
27.6667,0.3656,0.0905611
27.8667,0.377473,0.105813
28.0667,0.389335,0.11302
28.2667,0.401107,0.121467
28.4667,0.414349,0.132353
28.6667,0.429395,0.134566
28.8667,0.444924,0.145811
29.0667,0.454959,0.144753
29.2667,0.460746,0.149939
29.4667,0.468651,0.153634
29.6667,0.467473,0.162632
29.8667,0.482093,0.151004
30.0667,0.486334,0.152034
30.2667,0.491816,0.151703
30.4667,0.494395,0.151129
30.6667,0.491824,0.138514
30.8667,0.496603,0.125974
31.0667,0.498562,0.106387
31.2667,0.496857,0.0872173
31.4667,0.502796,0.0774978
31.6667,0.504879,0.0625344
31.8667,0.503646,0.0525848
32.0667,0.504228,0.0489951
32.2667,0.508758,0.0364664
32.4667,0.507544,0.0205157
32.6667,0.508804,0.00603221
32.8667,0.508414,0.00931753
33.0667,0.514591,0.00675404
33.2667,0.517443,0.00327752
33.4667,0.513354,0
33.6667,0.520494,0.0066565
33.8667,0.529816,0.0169105
34.0667,0.53966,0.0291661
34.2667,0.546871,0.0386475
34.4667,0.557027,0.0509304
34.6667,0.580945,0.0605367
34.8667,0.58304,0.0659212
35.0667,0.587426,0.0691948
35.2667,0.586849,0.0724255
35.4667,0.590337,0.0808027
35.6667,0.586134,0.08099
35.8667,0.590832,0.0931636
36.0667,0.590036,0.0893906
36.2667,0.591086,0.0914585
36.4667,0.581339,0.0969679
36.6667,0.584543,0.0943342
36.8667,0.585444,0.0946385
37.0667,0.579236,0.0763741
37.2667,0.578666,0.0742632
37.4667,0.5764,0.0764092
37.6667,0.576731,0.0613951
37.8667,0.575147,0.0609424
38.0667,0.571948,0.057583
38.2667,0.569341,0.0289124
38.4667,0.568608,0.0146318
38.6667,0.574484,0.0235123
38.8667,0.580208,0.0281945
39.0667,0.586579,0.0372857
39.2667,0.591999,0.0317647
39.4667,0.596451,0.0351749
39.6667,0.602374,0.044906
39.8667,0.606783,0.0364312
40.0667,0.608742,0.0408871
40.2667,0.616838,0.0441139
40.4667,0.62543,0.039541
40.6667,0.634419,0.0537007
40.8667,0.646277,0.0625266
41.0667,0.651591,0.0642239
41.2667,0.655591,0.0698347
41.4667,0.668521,0.074591
41.6667,0.672919,0.0611375
41.8667,0.675217,0.0568768
42.0667,0.67849,0.054165
42.2667,0.681569,0.0574425
42.4667,0.682353,0.0549922
42.6667,0.681031,0.0423581
42.8667,0.681097,0.0380427
43.0667,0.682299,0.0348627
43.2667,0.684616,0.0343087
43.4667,0.689158,0.0391079
43.6667,0.69043,0.0376954
43.8667,0.687457,0.0420342
44.0667,0.687742,0.0428731
44.2667,0.689845,0.0440125
44.4667,0.696107,0.047766
44.6667,0.698089,0.0566309
44.8667,0.703794,0.0535797
45.0667,0.702081,0.0534549
45.2667,0.702818,0.058098
45.4667,0.700922,0.0566465
45.6667,0.699435,0.0564515
45.8667,0.697126,0.0541767
46.0667,0.697676,0.0438876
46.2667,0.697282,0.0436808
46.4667,0.695206,0.0455693
46.6667,0.697996,0.0311014
46.8667,0.698468,0.0268367
47.0667,0.69741,0.0257208
47.2667,0.696193,0.0200865
47.4667,0.698292,0.0170978
47.6667,0.700551,0.0136446
47.8667,0.702057,0.0154044
48.0667,0.70377,0.00793629
48.2667,0.70512,0.00676965
48.4667,0.701039,0.00658626
48.6667,0.7021,0.00440905
48.8667,0.703883,0.00612195
49.0667,0.704711,0.00267274
49.2667,0.707298,0.00693743
49.4667,0.706053,0.00917317
49.6667,0.701909,0.00583321
49.8667,0.707426,0.00855278
50.0667,0.700563,0.00525965
50.2667,0.70306,0.00250106
50.4667,0.700142,0.00487727
50.6667,0.701472,0.00206016
50.8667,0.703868,0.00632874
51.0667,0.699736,0.00335166
51.2667,0.69903,0.0017207
51.4667,0.703669,0.00250887
51.6667,0.704945,0
51.8667,0.703727,0
52.0667,0.706295,0.00346091
52.2667,0.708051,0.00840061
52.4667,0.704937,0.0047251
52.6667,0.702709,0
52.8667,0.699018,0
53.0667,0.694129,0
53.2667,0.695292,0.00216161
53.4667,0.699502,0.00969601
53.6667,0.699244,0.0100979
53.8667,0.69972,0.0177025
54.0667,0.703458,0.018756
54.2667,0.703458,0.0124
54.4667,0.707235,0.0117015
54.6667,0.709003,0.0161574
54.8667,0.709787,0.0104374
55.0667,0.711242,0.0122712
55.2667,0.71269,0.0136954
55.4667,0.712924,0.0151078
55.6667,0.707294,0.0106676
55.8667,0.706896,0.00196651
56.0667,0.709299,0.0117718
56.2667,0.710579,0.00248155
56.4667,0.713868,0.00274688
