Time, Moving Output, Moving Baseline
0.266667,0.0921101,0.0931558
0.466667,0.0885322,0.0895584
0.666667,0.0830696,0.0856019
0.866667,0.0809939,0.0849308
1.06667,0.0823751,0.0852195
1.26667,0.0735609,0.0701039
1.46667,0.0605835,0.0613599
1.66667,0.0619842,0.0626007
1.86667,0.0629324,0.0644463
2.06667,0.0655817,0.0677082
2.26667,0.0717973,0.0745793
2.46667,0.0758747,0.0787776
2.66667,0.0808105,0.0827302
2.86667,0.0799365,0.0811929
3.06667,0.0764795,0.0794292
3.26667,0.0807715,0.0832023
3.46667,0.0769867,0.0778607
3.66667,0.0764912,0.0790547
3.86667,0.082699,0.0856136
4.06667,0.0889302,0.0917239
4.26667,0.0912752,0.0932261
4.46667,0.0740291,0.0718675
4.66667,0.0636347,0.0657261
4.86667,0.0585936,0.0588277
5.06667,0.064657,0.0659173
5.26667,0.0644892,0.0650823
5.46667,0.0617657,0.0633069
5.66667,0.0683637,0.0701663
5.86667,0.0784148,0.0796516
6.06667,0.0973113,0.0986145
6.26667,0.109223,0.113781
6.46667,0.119829,0.123957
6.66667,0.10712,0.109536
6.86667,0.107101,0.109582
7.06667,0.109887,0.111319
7.26667,0.10897,0.112025
7.46667,0.11073,0.113777
7.66667,0.1135,0.114979
7.86667,0.120071,0.121155
8.06667,0.130781,0.133403
8.26667,0.139662,0.142401
8.46667,0.147649,0.1518
8.66667,0.15958,0.162191
8.86667,0.15791,0.16255
9.06667,0.143431,0.147504
9.26667,0.137765,0.143996
9.46667,0.135678,0.141308
9.66667,0.118756,0.12448
9.86667,0.107257,0.1097
10.0667,0.0941352,0.0986886
10.2667,0.0815791,0.083491
10.4667,0.0893789,0.0908381
10.6667,0.0746963,0.0778334
10.8667,0.0810056,0.0850479
11.0667,0.0711535,0.0725738
11.2667,0.0614926,0.0644268
11.4667,0.0742749,0.076101
11.6667,0.0671697,0.0683403
11.8667,0.0688163,0.0708413
12.0667,0.0518824,0.0522687
12.2667,0.0432867,0.0440632
12.4667,0.0432438,0.0431151
12.6667,0.0201685,0.0193374
12.8667,0.0249209,0.0256271
13.0667,0.0158492,0.0158492
13.2667,0.0152327,0.0152327
13.4667,0.0165515,0.0168246
13.6667,0.0103359,0.0102579
13.8667,0.00869714,0.00893516
14.0667,0.00528696,0.00574737
14.2667,0.013114,0.0140621
14.4667,0.0100316,0.0102071
14.6667,0.00735102,0.00820942
14.8667,0.0104647,0.0109563
15.0667,0.00660967,0.00701936
15.2667,0.00627802,0.00728859
15.4667,0.0119396,0.0130087
15.6667,0.0187365,0.0200046
15.8667,0.0227086,0.0232353
16.0667,0.0230402,0.024558
16.2667,0.0181239,0.0182449
16.4667,0.0152834,0.0163837
16.6667,0.0146903,0.0148581
16.8667,0.00813528,0.00830306
17.0667,0.00843963,0.00854107
17.2667,0.00858399,0.00857229
17.4667,0.00764365,0.00674234
17.6667,0.00503334,0.00557179
17.8667,0.00770218,0.00797921
18.0667,0.00997304,0.00956725
18.2667,0.00779583,0.00830696
18.4667,0.0134261,0.0137188
18.6667,0.00900539,0.00909903
18.8667,0.019275,0.0194818
19.0667,0.0285496,0.0287564
19.2667,0.036837,0.038308
19.4667,0.0385616,0.0392718
19.6667,0.0367746,0.0370399
19.8667,0.0432789,0.0437393
20.0667,0.0294158,0.0297006
20.2667,0.0241288,0.0233797
20.4667,0.0176986,0.0176986
20.6667,0.023524,0.022494
20.8667,0.030399,0.029845
21.0667,0.0197393,0.0190018
21.2667,0.0156034,0.0153927
21.4667,0.0135939,0.013711
21.6667,0.0126107,0.0135354
21.8667,0.00592295,0.00592295
22.0667,0.00654725,0.00749148
22.2667,0.00508016,0.00508016
22.4667,0.006239,0.006239
22.6667,0.00759293,0.00759293
22.8667,0.0130399,0.0135081
23.0667,0.0176011,0.017527
23.2667,0.0171875,0.0174918
23.4667,0.0253423,0.0262436
23.6667,0.0211673,0.0221974
23.8667,0.0237152,0.0243824
24.0667,0.0230597,0.023407
24.2667,0.0214717,0.0217409
24.4667,0.0220531,0.022572
24.6667,0.0222247,0.0228763
24.8667,0.0229505,0.0233407
25.0667,0.0245424,0.0249911
25.2667,0.0247765,0.0250262
25.4667,0.0256583,0.0263958
25.6667,0.0223535,0.0232821
25.8667,0.0259159,0.0270279
26.0667,0.0353621,0.0360216
26.2667,0.0488195,0.0507821
26.4667,0.047926,0.04848
26.6667,0.0507431,0.0519683
26.8667,0.0497052,0.0520463
27.0667,0.0522765,0.0506104
27.2667,0.0627256,0.0627607
27.4667,0.0828043,0.084884
27.6667,0.0905611,0.091997
27.8667,0.105813,0.107491
28.0667,0.11302,0.114585
28.2667,0.121467,0.122759
28.4667,0.132353,0.135366
28.6667,0.134566,0.137508
28.8667,0.145811,0.147141
29.0667,0.144753,0.147773
29.2667,0.149939,0.151898
29.4667,0.153634,0.155788
29.6667,0.162632,0.164824
29.8667,0.151004,0.154485
30.0667,0.152034,0.155175
30.2667,0.151703,0.154317
30.4667,0.151129,0.153244
30.6667,0.138514,0.140407
