Time,Queue Density,Moving Density
0.266667,0.218571,0.151619
0.466667,0.236667,0.0940952
0.666667,0.24819,0.0993333
0.866667,0.279429,0.104286
1.06667,0.264571,0.13581
1.26667,0.269238,0.156095
1.46667,0.266286,0.140095
1.66667,0.304,0.161429
1.86667,0.294286,0.154286
2.06667,0.305905,0.184476
2.26667,0.285048,0.169143
2.46667,0.284952,0.126381
2.66667,0.326571,0.0337143
2.86667,0.295524,0.0281905
3.06667,0.324667,0.0713333
3.26667,0.319524,0.0302857
3.46667,0.315048,0.0304762
3.66667,0.31981,0.0317143
3.86667,0.321619,0.0317143
4.06667,0.341714,0.044
4.26667,0.34419,0.013619
4.46667,0.337333,0.0224762
4.66667,0.360476,0.0249524
4.86667,0.315048,0.0250476
5.06667,0.315524,0.0317143
5.26667,0.31581,0
5.46667,0.339143,0
5.66667,0.335048,0
5.86667,0.36019,0.0504762
6.06667,0.386,0.0811429
6.26667,0.399238,0.0842857
6.46667,0.40981,0.127524
6.66667,0.432095,0.146762
6.86667,0.430667,0.152
7.06667,0.381714,0.132667
7.26667,0.41219,0.133048
7.46667,0.388286,0.142381
7.66667,0.448762,0.168857
7.86667,0.434857,0.146952
8.06667,0.475905,0.139524
8.26667,0.476952,0.151238
8.46667,0.472571,0.148762
8.66667,0.49181,0.11981
8.86667,0.488857,0.056381
9.06667,0.491524,0.084381
9.26667,0.475429,0.0521905
9.46667,0.466,0.0521905
9.66667,0.460286,0.052
9.86667,0.459048,0.048
10.0667,0.472952,0.05
10.2667,0.447429,0.048
10.4667,0.445238,0.044
10.6667,0.441429,0
10.8667,0.438095,0
11.0667,0.434381,0
11.2667,0.428762,0
11.4667,0.418952,0
11.6667,0.414762,0
11.8667,0.414095,0
12.0667,0.412952,0
12.2667,0.409619,0
12.4667,0.40781,0
12.6667,0.410762,0
12.8667,0.406,0
13.0667,0.410095,0
13.2667,0.409714,0
13.4667,0.410857,0
13.6667,0.409619,0
13.8667,0.409619,0
14.0667,0.411619,0
14.2667,0.405333,0
14.4667,0.405333,0
14.6667,0.382857,0
14.8667,0.385524,0
15.0667,0.385524,0
15.2667,0.385714,0
15.4667,0.387048,0
15.6667,0.387524,0
15.8667,0.385524,0
16.0667,0.386762,0
16.2667,0.385714,0
16.4667,0.40581,0
16.6667,0.406476,0
16.8667,0.408286,0
17.0667,0.408381,0
17.2667,0.407333,0
17.4667,0.408286,0
17.6667,0.408381,0
17.8667,0.408381,0
18.0667,0.410952,0
18.2667,0.410952,0
