Time, Queue Output, Queue Baseline
0.266667,0.107035,0.113781
0.466667,0.111888,0.114066
0.666667,0.123227,0.125116
0.866667,0.134784,0.138413
1.06667,0.139677,0.14173
1.26667,0.142955,0.14647
1.46667,0.14482,0.147399
1.66667,0.14448,0.150329
1.86667,0.150126,0.151543
2.06667,0.15864,0.16347
2.26667,0.164567,0.16779
2.46667,0.171251,0.174325
2.66667,0.176401,0.179936
2.86667,0.178801,0.183151
3.06667,0.181064,0.185375
3.26667,0.182503,0.187147
3.46667,0.185352,0.189062
3.66667,0.186479,0.191587
3.86667,0.191599,0.196394
4.06667,0.197057,0.202016
4.26667,0.197221,0.201361
4.46667,0.202918,0.206039
4.66667,0.197818,0.20124
4.86667,0.199293,0.203807
5.06667,0.197529,0.202055
5.26667,0.206855,0.211065
5.46667,0.214178,0.217553
5.66667,0.218697,0.221674
5.86667,0.233738,0.238178
6.06667,0.247531,0.252888
6.26667,0.261898,0.267649
6.46667,0.26315,0.269409
6.66667,0.274758,0.282468
6.86667,0.280384,0.28923
7.06667,0.277774,0.283779
7.26667,0.273022,0.277251
7.46667,0.273673,0.279405
7.66667,0.282628,0.289522
7.86667,0.290736,0.295305
8.06667,0.30005,0.306757
8.26667,0.300873,0.309152
8.46667,0.301045,0.307982
8.66667,0.309188,0.315259
8.86667,0.314514,0.319933
9.06667,0.312617,0.322965
9.26667,0.324042,0.332005
9.46667,0.330616,0.337308
9.66667,0.330012,0.337718
9.86667,0.328626,0.336204
10.0667,0.322028,0.333012
10.2667,0.32007,0.32737
10.4667,0.31538,0.322754
10.6667,0.310811,0.318314
10.8667,0.305836,0.314272
11.0667,0.302231,0.311021
11.2667,0.301474,0.309074
11.4667,0.299234,0.307299
11.6667,0.296339,0.303319
11.8667,0.291668,0.299187
12.0667,0.292757,0.299035
12.2667,0.288641,0.295527
12.4667,0.289296,0.293939
12.6667,0.288559,0.294778
12.8667,0.288149,0.294977
13.0667,0.28685,0.292921
13.2667,0.287107,0.292328
13.4667,0.284946,0.28985
13.6667,0.285414,0.28946
13.8667,0.283432,0.288629
14.0667,0.283393,0.287934
14.2667,0.283568,0.289
14.4667,0.28191,0.28644
14.6667,0.287575,0.29248
14.8667,0.287135,0.291189
15.0667,0.285578,0.290947
15.2667,0.285695,0.290943
15.4667,0.285851,0.290771
15.6667,0.288169,0.293003
15.8667,0.285937,0.290974
16.0667,0.285706,0.290077
16.2667,0.286499,0.291704
16.4667,0.285211,0.288883
16.6667,0.28523,0.287872
16.8667,0.284431,0.287817
17.0667,0.289203,0.293214
17.2667,0.288769,0.292983
17.4667,0.288137,0.294049
17.6667,0.288844,0.29406
17.8667,0.285457,0.28985
18.0667,0.284688,0.290026
18.2667,0.28296,0.28779
18.4667,0.281914,0.28644
18.6667,0.277376,0.282273
18.8667,0.285667,0.290673
19.0667,0.294326,0.299273
19.2667,0.300171,0.305426
19.4667,0.30426,0.310026
19.6667,0.309297,0.31472
19.8667,0.29861,0.303963
20.0667,0.291508,0.296085
20.2667,0.283061,0.287966
20.4667,0.281016,0.285687
20.6667,0.281715,0.28699
20.8667,0.288641,0.295083
21.0667,0.29207,0.298902
21.2667,0.289234,0.295738
21.4667,0.283631,0.289651
21.6667,0.283779,0.288968
21.8667,0.28296,0.288613
22.0667,0.284466,0.289503
22.2667,0.284751,0.289565
22.4667,0.283112,0.288539
22.6667,0.283674,0.289175
22.8667,0.284805,0.289745
23.0667,0.285781,0.289819
23.2667,0.291778,0.297022
23.4667,0.294673,0.299203
23.6667,0.294127,0.299499
23.8667,0.294626,0.299531
24.0667,0.295699,0.301205
24.2667,0.29422,0.300736
24.4667,0.297147,0.302141
24.6667,0.297833,0.302609
24.8667,0.297307,0.302539
25.0667,0.298013,0.304185
25.2667,0.294915,0.300576
25.4667,0.292968,0.298516
25.6667,0.292898,0.298746
25.8667,0.297404,0.301708
26.0667,0.303038,0.308017
26.2667,0.309242,0.314791
26.4667,0.315598,0.322668
26.6667,0.318552,0.326211
26.8667,0.318599,0.325782
27.0667,0.322368,0.329863
27.2667,0.331553,0.338373
27.4667,0.347379,0.354839
27.6667,0.363532,0.371328
27.8667,0.374586,0.383189
28.0667,0.388457,0.395991
28.2667,0.398972,0.407775
28.4667,0.411509,0.420378
28.6667,0.428017,0.436266
28.8667,0.44318,0.451631
29.0667,0.453032,0.461866
29.2667,0.459665,0.468331
29.4667,0.467016,0.474632
29.6667,0.465806,0.472994
29.8667,0.481601,0.490197
30.0667,0.483084,0.492366
