Time, Queue Output, Queue Baseline
0.266667,0.156133,0.113781
0.466667,0.163333,0.114066
0.666667,0.17104,0.125116
0.866667,0.188053,0.138413
1.06667,0.198133,0.14173
1.26667,0.189173,0.14647
1.46667,0.19992,0.147399
1.66667,0.208827,0.150329
1.86667,0.210987,0.151543
2.06667,0.226347,0.16347
2.26667,0.236453,0.16779
2.46667,0.245227,0.174325
2.66667,0.24808,0.179936
2.86667,0.25248,0.183151
3.06667,0.25688,0.185375
3.26667,0.256587,0.187147
3.46667,0.259627,0.189062
3.66667,0.2616,0.191587
3.86667,0.26864,0.196394
4.06667,0.273867,0.202016
4.26667,0.27128,0.201361
4.46667,0.26928,0.206039
4.66667,0.27104,0.20124
4.86667,0.26304,0.203807
5.06667,0.26608,0.202055
5.26667,0.28,0.211065
5.46667,0.281707,0.217553
5.66667,0.28592,0.221674
5.86667,0.301787,0.238178
6.06667,0.33336,0.252888
6.26667,0.352267,0.267649
6.46667,0.356267,0.269409
6.66667,0.36712,0.282468
6.86667,0.368853,0.28923
7.06667,0.37704,0.283779
7.26667,0.37424,0.277251
7.46667,0.363653,0.279405
7.66667,0.389467,0.289522
7.86667,0.382,0.295305
8.06667,0.38808,0.306757
8.26667,0.3924,0.309152
8.46667,0.392347,0.307982
8.66667,0.402693,0.315259
8.86667,0.414667,0.319933
9.06667,0.408027,0.322965
9.26667,0.402933,0.332005
9.46667,0.415467,0.337308
9.66667,0.405973,0.337718
9.86667,0.402213,0.336204
10.0667,0.391733,0.333012
10.2667,0.398587,0.32737
10.4667,0.37048,0.322754
10.6667,0.372773,0.318314
10.8667,0.374533,0.314272
11.0667,0.38952,0.311021
11.2667,0.387093,0.309074
11.4667,0.374587,0.307299
11.6667,0.38024,0.303319
11.8667,0.369093,0.299187
12.0667,0.356133,0.299035
12.2667,0.36328,0.295527
12.4667,0.360373,0.293939
12.6667,0.367227,0.294778
12.8667,0.363813,0.294977
13.0667,0.354427,0.292921
13.2667,0.3524,0.292328
13.4667,0.362373,0.28985
13.6667,0.36272,0.28946
13.8667,0.361147,0.288629
14.0667,0.3636,0.287934
14.2667,0.362613,0.289
14.4667,0.361573,0.28644
14.6667,0.360133,0.29248
14.8667,0.365787,0.291189
15.0667,0.358853,0.290947
15.2667,0.361813,0.290943
15.4667,0.361253,0.290771
15.6667,0.360587,0.293003
15.8667,0.35888,0.290974
16.0667,0.35728,0.290077
16.2667,0.34896,0.291704
16.4667,0.3552,0.288883
16.6667,0.35392,0.287872
16.8667,0.353227,0.287817
17.0667,0.35344,0.293214
17.2667,0.352667,0.292983
17.4667,0.352613,0.294049
17.6667,0.35216,0.29406
17.8667,0.361867,0.28985
18.0667,0.36352,0.290026
18.2667,0.357547,0.28779
18.4667,0.3576,0.28644
18.6667,0.356613,0.282273
18.8667,0.3788,0.290673
19.0667,0.386427,0.299273
19.2667,0.387493,0.305426
19.4667,0.381067,0.310026
19.6667,0.394107,0.31472
19.8667,0.39336,0.303963
20.0667,0.379333,0.296085
20.2667,0.369493,0.287966
20.4667,0.365227,0.285687
20.6667,0.36232,0.28699
20.8667,0.3684,0.295083
21.0667,0.364053,0.298902
21.2667,0.35608,0.295738
21.4667,0.35016,0.289651
21.6667,0.350667,0.288968
21.8667,0.350213,0.288613
22.0667,0.34952,0.289503
22.2667,0.351707,0.289565
22.4667,0.351253,0.288539
22.6667,0.35208,0.289175
22.8667,0.35136,0.289745
23.0667,0.3528,0.289819
23.2667,0.362453,0.297022
23.4667,0.36576,0.299203
23.6667,0.370133,0.299499
23.8667,0.371013,0.299531
24.0667,0.371787,0.301205
24.2667,0.371307,0.300736
24.4667,0.368027,0.302141
24.6667,0.36376,0.302609
24.8667,0.36096,0.302539
25.0667,0.358027,0.304185
25.2667,0.35536,0.300576
25.4667,0.35432,0.298516
25.6667,0.36296,0.298746
25.8667,0.360267,0.301708
26.0667,0.3752,0.308017
26.2667,0.378053,0.314791
26.4667,0.382827,0.322668
26.6667,0.389387,0.326211
26.8667,0.394187,0.325782
27.0667,0.391173,0.329863
27.2667,0.401467,0.338373
27.4667,0.425387,0.354839
27.6667,0.44168,0.371328
27.8667,0.455973,0.383189
28.0667,0.460533,0.395991
28.2667,0.481973,0.407775
28.4667,0.496213,0.420378
28.6667,0.517573,0.436266
28.8667,0.52072,0.451631
29.0667,0.53496,0.461866
29.2667,0.553413,0.468331
29.4667,0.554773,0.474632
29.6667,0.559867,0.472994
29.8667,0.559227,0.490197
30.0667,0.573893,0.492366
30.2667,0.55936,0.497064
30.4667,0.55328,0.499253
30.6667,0.556133,0.498164
30.8667,0.553227,0.50351
31.0667,0.552507,0.504883
31.2667,0.566667,0.502655
31.4667,0.56912,0.508496
31.6667,0.560507,0.513299
31.8667,0.56472,0.512968
32.0667,0.578747,0.513108
32.2667,0.577947,0.517486
32.4667,0.58528,0.515758
32.6667,0.580453,0.517533
32.8667,0.580933,0.516159
33.0667,0.582187,0.522913
33.2667,0.584667,0.525005
33.4667,0.56584,0.520112
33.6667,0.587973,0.52799
33.8667,0.59568,0.537491
34.0667,0.60544,0.547432
34.2667,0.617147,0.55341
34.4667,0.619467,0.564409
34.6667,0.668933,0.589229
34.8667,0.671733,0.592701
35.0667,0.682427,0.596634
35.2667,0.68456,0.597313
35.4667,0.68576,0.599291
35.6667,0.678533,0.596322
35.8667,0.676987,0.599268
36.0667,0.658613,0.599011
36.2667,0.665067,0.599697
36.4667,0.673707,0.589389
36.6667,0.674747,0.592284
36.8667,0.679893,0.593856
37.0667,0.672507,0.587524
37.2667,0.667733,0.586099
37.4667,0.66352,0.584504
37.6667,0.65504,0.58361
37.8667,0.659173,0.581526
38.0667,0.6408,0.577843
38.2667,0.618053,0.575389
38.4667,0.625547,0.576099
38.6667,0.648053,0.581952
38.8667,0.653093,0.587746
39.0667,0.661147,0.594481
39.2667,0.6612,0.599795
39.4667,0.66616,0.604024
39.6667,0.683627,0.613412
39.8667,0.696693,0.61722
40.0667,0.70656,0.619663
40.2667,0.71272,0.626444
40.4667,0.71152,0.635379
40.6667,0.72672,0.644252
40.8667,0.724667,0.656851
41.0667,0.727013,0.66181
41.2667,0.7356,0.667788
41.4667,0.745947,0.678592
41.6667,0.75608,0.681741
41.8667,0.757573,0.684995
42.0667,0.76024,0.689696
42.2667,0.75272,0.693021
