Time, Queue Output, Queue Baseline
0.266667,0.110691,0.113781
0.466667,0.111974,0.114066
0.666667,0.122064,0.125116
0.866667,0.134862,0.138413
1.06667,0.135057,0.14173
1.26667,0.141948,0.14647
1.46667,0.142494,0.147399
1.66667,0.146068,0.150329
1.86667,0.144703,0.151543
2.06667,0.155593,0.16347
2.26667,0.159814,0.16779
2.46667,0.168995,0.174325
2.66667,0.173635,0.179936
2.86667,0.175547,0.183151
3.06667,0.179167,0.185375
3.26667,0.1801,0.187147
3.46667,0.183514,0.189062
3.66667,0.18518,0.191587
3.86667,0.189203,0.196394
4.06667,0.195138,0.202016
4.26667,0.194104,0.201361
4.46667,0.198044,0.206039
4.66667,0.191915,0.20124
4.86667,0.195422,0.203807
5.06667,0.1909,0.202055
5.26667,0.201341,0.211065
5.46667,0.208548,0.217553
5.66667,0.210862,0.221674
5.86667,0.228283,0.238178
6.06667,0.242673,0.252888
6.26667,0.258331,0.267649
6.46667,0.257282,0.269409
6.66667,0.268819,0.282468
6.86667,0.276307,0.28923
7.06667,0.272912,0.283779
7.26667,0.264945,0.277251
7.46667,0.268406,0.279405
7.66667,0.277333,0.289522
7.86667,0.283623,0.295305
8.06667,0.293241,0.306757
8.26667,0.294969,0.309152
8.46667,0.293463,0.307982
8.66667,0.302843,0.315259
8.86667,0.302738,0.319933
9.06667,0.314026,0.322965
9.26667,0.320386,0.332005
9.46667,0.324432,0.337308
9.66667,0.325915,0.337718
9.86667,0.325255,0.336204
10.0667,0.322563,0.333012
10.2667,0.316055,0.32737
10.4667,0.312828,0.322754
10.6667,0.308044,0.318314
10.8667,0.304876,0.314272
11.0667,0.300904,0.311021
11.2667,0.297943,0.309074
11.4667,0.296616,0.307299
11.6667,0.293576,0.303319
11.8667,0.288816,0.299187
12.0667,0.287193,0.299035
12.2667,0.284864,0.295527
12.4667,0.283974,0.293939
12.6667,0.286713,0.294778
12.8667,0.286311,0.294977
13.0667,0.284111,0.292921
13.2667,0.283685,0.292328
13.4667,0.280782,0.28985
13.6667,0.280427,0.28946
13.8667,0.279659,0.288629
14.0667,0.279768,0.287934
14.2667,0.280033,0.289
14.4667,0.277263,0.28644
14.6667,0.281805,0.29248
14.8667,0.280802,0.291189
15.0667,0.280724,0.290947
15.2667,0.280736,0.290943
15.4667,0.281594,0.290771
15.6667,0.28404,0.293003
15.8667,0.281836,0.290974
16.0667,0.281106,0.290077
16.2667,0.281688,0.291704
16.4667,0.279998,0.288883
16.6667,0.279585,0.287872
16.8667,0.279581,0.287817
