Time, Queue Output, Queue Baseline
0.266667,0.111721,0.113781
0.466667,0.113238,0.114066
0.666667,0.12384,0.125116
0.866667,0.137395,0.138413
1.06667,0.140543,0.14173
1.26667,0.142588,0.14647
1.46667,0.144418,0.147399
1.66667,0.147344,0.150329
1.86667,0.147855,0.151543
2.06667,0.163014,0.16347
2.26667,0.165628,0.16779
2.46667,0.172004,0.174325
2.66667,0.176483,0.179936
2.86667,0.180865,0.183151
3.06667,0.183506,0.185375
3.26667,0.183826,0.187147
3.46667,0.184856,0.189062
3.66667,0.187599,0.191587
3.86667,0.193163,0.196394
4.06667,0.199039,0.202016
4.26667,0.196706,0.201361
4.46667,0.200229,0.206039
4.66667,0.196499,0.20124
4.86667,0.199679,0.203807
5.06667,0.197923,0.202055
5.26667,0.206827,0.211065
5.46667,0.212376,0.217553
5.66667,0.216391,0.221674
5.86667,0.233161,0.238178
6.06667,0.248702,0.252888
6.26667,0.262889,0.267649
6.46667,0.262971,0.269409
6.66667,0.274298,0.282468
6.86667,0.281477,0.28923
7.06667,0.277271,0.283779
7.26667,0.26983,0.277251
7.46667,0.275722,0.279405
7.66667,0.28134,0.289522
7.86667,0.288695,0.295305
8.06667,0.298337,0.306757
8.26667,0.301981,0.309152
8.46667,0.302047,0.307982
8.66667,0.307467,0.315259
8.86667,0.313608,0.319933
9.06667,0.316773,0.322965
9.26667,0.323304,0.332005
9.46667,0.328346,0.337308
9.66667,0.328427,0.337718
9.86667,0.327838,0.336204
10.0667,0.323421,0.333012
10.2667,0.321127,0.32737
10.4667,0.316976,0.322754
10.6667,0.311458,0.318314
10.8667,0.306776,0.314272
11.0667,0.304942,0.311021
11.2667,0.303093,0.309074
11.4667,0.299226,0.307299
11.6667,0.296249,0.303319
11.8667,0.292749,0.299187
12.0667,0.291114,0.299035
12.2667,0.289316,0.295527
12.4667,0.287989,0.293939
12.6667,0.288391,0.294778
12.8667,0.2885,0.294977
13.0667,0.287665,0.292921
13.2667,0.287115,0.292328
13.4667,0.284797,0.28985
13.6667,0.284025,0.28946
13.8667,0.283182,0.288629
14.0667,0.281906,0.287934
14.2667,0.282339,0.289
14.4667,0.280392,0.28644
14.6667,0.287275,0.29248
14.8667,0.285816,0.291189
15.0667,0.284462,0.290947
15.2667,0.28486,0.290943
15.4667,0.285028,0.290771
15.6667,0.287057,0.293003
15.8667,0.284989,0.290974
16.0667,0.283541,0.290077
16.2667,0.284934,0.291704
16.4667,0.28303,0.288883
16.6667,0.281387,0.287872
16.8667,0.281395,0.287817
17.0667,0.286553,0.293214
17.2667,0.286592,0.292983
17.4667,0.287408,0.294049
17.6667,0.28738,0.29406
17.8667,0.283135,0.28985
18.0667,0.283346,0.290026
18.2667,0.28047,0.28779
18.4667,0.280845,0.28644
18.6667,0.276213,0.282273
18.8667,0.284392,0.290673
19.0667,0.293065,0.299273
19.2667,0.298774,0.305426
19.4667,0.304096,0.310026
19.6667,0.308872,0.31472
19.8667,0.297506,0.303963
20.0667,0.28937,0.296085
20.2667,0.281231,0.287966
20.4667,0.278988,0.285687
20.6667,0.28054,0.28699
20.8667,0.288594,0.295083
21.0667,0.292617,0.298902
21.2667,0.289682,0.295738
21.4667,0.283455,0.289651
21.6667,0.281489,0.288968
21.8667,0.281574,0.288613
22.0667,0.283073,0.289503
22.2667,0.282593,0.289565
22.4667,0.282238,0.288539
22.6667,0.282328,0.289175
22.8667,0.282659,0.289745
23.0667,0.283779,0.289819
23.2667,0.290716,0.297022
23.4667,0.292277,0.299203
23.6667,0.292671,0.299499
23.8667,0.292679,0.299531
24.0667,0.293924,0.301205
24.2667,0.293498,0.300736
24.4667,0.294283,0.302141
24.6667,0.295988,0.302609
24.8667,0.295988,0.302539
25.0667,0.297061,0.304185
25.2667,0.293978,0.300576
25.4667,0.291953,0.298516
25.6667,0.291707,0.298746
25.8667,0.29541,0.301708
26.0667,0.300982,0.308017
26.2667,0.308431,0.314791
26.4667,0.316027,0.322668
26.6667,0.31989,0.326211
26.8667,0.317967,0.325782
27.0667,0.322586,0.329863
27.2667,0.331576,0.338373
27.4667,0.347578,0.354839
27.6667,0.363329,0.371328
27.8667,0.375881,0.383189
28.0667,0.38777,0.395991
28.2667,0.399394,0.407775
28.4667,0.41209,0.420378
28.6667,0.42758,0.436266
28.8667,0.443309,0.451631
29.0667,0.453352,0.461866
29.2667,0.46009,0.468331
29.4667,0.467274,0.474632
29.6667,0.463048,0.472994
29.8667,0.48061,0.490197
30.0667,0.482647,0.492366
30.2667,0.488464,0.497064
30.4667,0.489233,0.499253
30.6667,0.490329,0.498164
30.8667,0.495538,0.50351
31.0667,0.496592,0.504883
31.2667,0.494138,0.502655
31.4667,0.496853,0.508496
31.6667,0.505597,0.513299
31.8667,0.504286,0.512968
32.0667,0.501684,0.513108
32.2667,0.508157,0.517486
32.4667,0.506034,0.515758
32.6667,0.507915,0.517533
32.8667,0.507985,0.516159
33.0667,0.512901,0.522913
33.2667,0.516124,0.525005
33.4667,0.510307,0.520112
33.6667,0.518497,0.52799
33.8667,0.527588,0.537491
34.0667,0.537502,0.547432
34.2667,0.542988,0.55341
34.4667,0.554194,0.564409
34.6667,0.57805,0.589229
34.8667,0.581722,0.592701
35.0667,0.585643,0.596634
35.2667,0.586899,0.597313
35.4667,0.587485,0.599291
35.6667,0.586646,0.596322
35.8667,0.587918,0.599268
36.0667,0.587176,0.599011
36.2667,0.588483,0.599697
36.4667,0.579412,0.589389
36.6667,0.581031,0.592284
36.8667,0.581281,0.593856
37.0667,0.576407,0.587524
37.2667,0.574449,0.586099
37.4667,0.574554,0.584504
37.6667,0.574211,0.58361
37.8667,0.572279,0.581526
38.0667,0.568842,0.577843
38.2667,0.565076,0.575389
38.4667,0.565459,0.576099
38.6667,0.570953,0.581952
38.8667,0.5759,0.587746
39.0667,0.583021,0.594481
39.2667,0.589611,0.599795
39.4667,0.592331,0.604024
39.6667,0.602105,0.613412
39.8667,0.605804,0.61722
40.0667,0.609939,0.619663
40.2667,0.615207,0.626444
40.4667,0.624087,0.635379
40.6667,0.632625,0.644252
40.8667,0.643733,0.656851
41.0667,0.649367,0.66181
41.2667,0.654483,0.667788
41.4667,0.665763,0.678592
41.6667,0.668736,0.681741
41.8667,0.672462,0.684995
42.0667,0.677105,0.689696
42.2667,0.68107,0.693021
42.4667,0.681222,0.694125
42.6667,0.680867,0.693114
42.8667,0.680992,0.692908
43.0667,0.680098,0.692978
43.2667,0.682576,0.695596
43.4667,0.687102,0.699997
43.6667,0.688557,0.701702
43.8667,0.685654,0.698444
44.0667,0.686825,0.699888
44.2667,0.69169,0.703829
44.4667,0.695986,0.708105
44.6667,0.696263,0.709596
44.8667,0.699837,0.714157
45.0667,0.699989,0.714368
45.2667,0.70045,0.713911
45.4667,0.69741,0.711164
45.6667,0.696907,0.710969
45.8667,0.695116,0.709065
46.0667,0.696033,0.709018
46.2667,0.695885,0.708628
46.4667,0.691784,0.706045
46.6667,0.695432,0.70855
46.8667,0.696053,0.708952
47.0667,0.69489,0.707852
47.2667,0.692798,0.70658
47.4667,0.696002,0.709206
47.6667,0.698788,0.711383
47.8667,0.699502,0.712522
48.0667,0.701991,0.714317
48.2667,0.702518,0.715507
48.4667,0.699338,0.711999
48.6667,0.698995,0.713349
48.8667,0.701577,0.7158
49.0667,0.703372,0.715983
49.2667,0.70491,0.718449
49.4667,0.702643,0.716818
49.6667,0.701039,0.713771
49.8667,0.707036,0.719518
50.0667,0.700727,0.712959
50.2667,0.703392,0.715363
50.4667,0.700403,0.712417
50.6667,0.701277,0.713736
50.8667,0.70432,0.716584
51.0667,0.699697,0.712101
51.2667,0.697847,0.710466
51.4667,0.700387,0.714372
51.6667,0.702459,0.715047
51.8667,0.700801,0.71381
52.0667,0.703723,0.716818
52.2667,0.705085,0.718679
52.4667,0.70189,0.716006
52.6667,0.698772,0.712467
52.8667,0.694792,0.708765
53.0667,0.692143,0.704976
53.2667,0.693758,0.706236
53.4667,0.698054,0.710181
53.6667,0.697859,0.710813
53.8667,0.6994,0.711473
54.0667,0.701336,0.713954
54.2667,0.701265,0.713786
54.4667,0.704484,0.717895
54.6667,0.707824,0.721524
54.8667,0.709354,0.722171
55.0667,0.71024,0.723408
55.2667,0.711277,0.724864
55.4667,0.71203,0.725371
55.6667,0.707044,0.720107
55.8667,0.704816,0.718133
56.0667,0.707625,0.720474
