Time,Queue Density,Moving Density
0.266667,0.111721,0.0889848
0.466667,0.113238,0.0887507
0.666667,0.12384,0.0840919
0.866667,0.137395,0.0820239
1.06667,0.140543,0.0843884
1.26667,0.142588,0.0686446
1.46667,0.144418,0.0591086
1.66667,0.147344,0.0612975
1.86667,0.147855,0.0633304
2.06667,0.163014,0.066128
2.26667,0.165628,0.0734478
2.46667,0.172004,0.0769828
2.66667,0.176483,0.0810095
2.86667,0.180865,0.0800691
3.06667,0.183506,0.0767877
3.26667,0.183826,0.0817313
3.46667,0.184856,0.074829
3.66667,0.187599,0.0769321
3.86667,0.193163,0.0835105
4.06667,0.199039,0.0892501
4.26667,0.196706,0.0888092
4.46667,0.200229,0.0710403
4.66667,0.196499,0.0637361
4.86667,0.199679,0.0590228
5.06667,0.197923,0.0651408
5.26667,0.206827,0.0641536
5.46667,0.212376,0.061754
5.66667,0.216391,0.0688709
5.86667,0.233161,0.0771116
6.06667,0.248702,0.0968001
6.26667,0.262889,0.112017
6.46667,0.262971,0.124839
6.66667,0.274298,0.107987
6.86667,0.281477,0.106434
7.06667,0.277271,0.108541
7.26667,0.26983,0.108431
7.46667,0.275722,0.111744
7.66667,0.28134,0.11151
7.86667,0.288695,0.118342
8.06667,0.298337,0.130512
8.26667,0.301981,0.139989
8.46667,0.302047,0.147095
8.66667,0.307467,0.157231
8.86667,0.313608,0.159249
9.06667,0.316773,0.143462
9.26667,0.323304,0.13812
9.46667,0.328346,0.134894
9.66667,0.328427,0.12313
9.86667,0.327838,0.108307
10.0667,0.323421,0.0951887
10.2667,0.321127,0.0802135
10.4667,0.316976,0.0866827
10.6667,0.311458,0.0743803
10.8667,0.306776,0.0814894
11.0667,0.304942,0.0711262
11.2667,0.303093,0.0634357
11.4667,0.299226,0.0729405
11.6667,0.296249,0.0621559
11.8667,0.292749,0.0686485
12.0667,0.291114,0.0513089
12.2667,0.289316,0.0437979
12.4667,0.287989,0.042959
12.6667,0.288391,0.0213312
12.8667,0.2885,0.0254984
13.0667,0.287665,0.0150376
13.2667,0.287115,0.013871
13.4667,0.284797,0.0162862
13.6667,0.284025,0.00915756
13.8667,0.283182,0.00808456
14.0667,0.281906,0.00664869
14.2667,0.282339,0.0134964
14.4667,0.280392,0.00993012
14.6667,0.287275,0.00788167
14.8667,0.285816,0.00998474
15.0667,0.284462,0.00769828
15.2667,0.28486,0.00655115
15.4667,0.285028,0.0119708
15.6667,0.287057,0.0183346
15.8667,0.284989,0.0220101
16.0667,0.283541,0.0236996
16.2667,0.284934,0.0179835
16.4667,0.28303,0.0162159
16.6667,0.281387,0.0138983
16.8667,0.281395,0.00830306
17.0667,0.286553,0.00833428
17.2667,0.286592,0.00836159
17.4667,0.287408,0.00586833
17.6667,0.28738,0.00524404
17.8667,0.283135,0.00787386
