Time,Queue Density,Moving Density
0.266667,0.187492,0.137086
0.466667,0.199625,0.114384
0.666667,0.213696,0.086429
0.866667,0.238024,0.0925578
1.06667,0.22389,0.117448
1.26667,0.260851,0.13252
1.46667,0.259662,0.13571
1.66667,0.265791,0.136836
1.86667,0.263164,0.141964
2.06667,0.279675,0.159225
2.26667,0.286241,0.16329
2.46667,0.28818,0.168418
2.66667,0.292996,0.166354
2.86667,0.293809,0.138524
3.06667,0.30863,0.0934959
3.26667,0.297561,0.0702314
3.46667,0.313321,0.0757974
3.66667,0.301251,0.0692933
3.86667,0.314196,0.0397749
4.06667,0.302877,0.0526579
4.26667,0.320325,0.0439024
4.46667,0.333646,0.0464665
4.66667,0.314759,0.0590369
4.86667,0.296748,0.0383365
5.06667,0.298311,0.0594121
5.26667,0.292245,0.0360225
5.46667,0.313946,0.0275172
5.66667,0.324453,0
5.86667,0.340088,0.0412758
6.06667,0.37192,0.0702939
6.26667,0.384803,0.0979362
6.46667,0.381801,0.114009
6.66667,0.402627,0.130832
6.86667,0.378299,0.149719
7.06667,0.434084,0.153221
7.26667,0.38449,0.132645
7.46667,0.407817,0.15935
7.66667,0.41157,0.175297
7.86667,0.437586,0.187742
8.06667,0.454909,0.203127
8.26667,0.432896,0.18818
8.46667,0.430457,0.196185
8.66667,0.4399,0.202752
8.86667,0.461476,0.150344
9.06667,0.443089,0.153533
9.26667,0.430331,0.110694
9.46667,0.421826,0.105941
9.66667,0.410006,0.0894309
9.86667,0.418949,0.0934334
10.0667,0.398874,0.102126
10.2667,0.388993,0.0685428
10.4667,0.389806,0.0682301
10.6667,0.387555,0.0275797
10.8667,0.384053,0.0630394
11.0667,0.38843,0
11.2667,0.381488,0
11.4667,0.379425,0
11.6667,0.380926,0
11.8667,0.377861,0
12.0667,0.379174,0
12.2667,0.370356,0
12.4667,0.366917,0
12.6667,0.372795,0
12.8667,0.364978,0
13.0667,0.404378,0
13.2667,0.376298,0
13.4667,0.375109,0
13.6667,0.375922,0
13.8667,0.373546,0
14.0667,0.375047,0
14.2667,0.372108,0
14.4667,0.401814,0
14.6667,0.374547,0
14.8667,0.373171,0
15.0667,0.375235,0
15.2667,0.373233,0
15.4667,0.374672,0
15.6667,0.374734,0
15.8667,0.373734,0
16.0667,0.373546,0
16.2667,0.373483,0
16.4667,0.372045,0
16.6667,0.37192,0
16.8667,0.373108,0
17.0667,0.373046,0
17.2667,0.371232,0
17.4667,0.371857,0
17.6667,0.371795,0
17.8667,0.371795,0
18.0667,0.374922,0
18.2667,0.375547,0
18.4667,0.375109,0
18.6667,0.376548,0
18.8667,0.395184,0.0210131
19.0667,0.3995,0.0282677
19.2667,0.401876,0.0360225
19.4667,0.406879,0.0437148
19.6667,0.437711,0.0405879
19.8667,0.421513,0.0499062
20.0667,0.404065,0.0397123
20.2667,0.395247,0.0366479
20.4667,0.375172,0.0277674
20.6667,0.388555,0.0158224
20.8667,0.393684,0.0171357
21.0667,0.393934,0
21.2667,0.375547,0.0113196
21.4667,0.380488,0
21.6667,0.378111,0
21.8667,0.375922,0
22.0667,0.382427,0
22.2667,0.378924,0
22.4667,0.377173,0
22.6667,0.379049,0
22.8667,0.374484,0
23.0667,0.371857,0
23.2667,0.390557,0.0185741
23.4667,0.398437,0.027955
23.6667,0.398749,0.0348968
23.8667,0.398061,0
24.0667,0.399124,0.0210131
24.2667,0.397498,0
24.4667,0.373046,0.0247029
24.6667,0.421513,0
24.8667,0.418949,0.0233271
25.0667,0.416135,0.0210131
25.2667,0.384428,0
25.4667,0.38055,0.0210131
25.6667,0.409631,0
25.8667,0.411757,0.0144465
26.0667,0.427079,0.0260788
26.2667,0.411945,0.0452783
26.4667,0.425954,0.0686679
26.6667,0.383927,0.0715447
26.8667,0.416823,0.0813634
27.0667,0.439587,0.0861163
27.2667,0.403752,0.117448
27.4667,0.444528,0.121201
27.6667,0.458599,0.13152
27.8667,0.500188,0.153846
28.0667,0.481801,0.155034
28.2667,0.500563,0.12414
28.4667,0.517824,0.0863039
28.6667,0.533458,0.0555972
28.8667,0.522452,0.0460913
29.0667,0.564603,0.0316448
29.2667,0.557536,0.0434021
29.4667,0.573358,0.0151345
29.6667,0.570919,0.0378361
29.8667,0.569481,0.0233896
30.0667,0.569418,0.0250156
30.2667,0.581926,0.0296435
30.4667,0.580175,0.0316448
30.6667,0.599562,0.0210131
30.8667,0.601376,0.0210131
31.0667,0.598311,0
31.2667,0.594622,0
31.4667,0.587367,0
31.6667,0.566104,0
31.8667,0.58055,0
32.0667,0.603752,0
32.2667,0.608068,0
32.4667,0.613383,0
32.6667,0.600313,0
32.8667,0.602689,0
33.0667,0.580488,0
33.2667,0.578862,0
33.4667,0.579049,0
33.6667,0.602376,0.022389
33.8667,0.606441,0.0387117
34.0667,0.6197,0.0549093
34.2667,0.651032,0.0690432
34.4667,0.672983,0.0881801
34.6667,0.678549,0.0996873
34.8667,0.698436,0.114572
35.0667,0.700876,0.114947
35.2667,0.702814,0.116823
35.4667,0.688055,0.119325
35.6667,0.708568,0.115697
35.8667,0.697436,0.12464
36.0667,0.687555,0.0946216
36.2667,0.691245,0.131207
36.4667,0.661038,0.114321
36.6667,0.674734,0.0836773
36.8667,0.670169,0.079237
37.0667,0.679487,0.0275797
37.2667,0.674609,0.0646029
37.4667,0.662977,0.032833
37.6667,0.647592,0
37.8667,0.646216,0
38.0667,0.669356,0
38.2667,0.669856,0
38.4667,0.673859,0
38.6667,0.693934,0.0238899
38.8667,0.690056,0.0327705
39.0667,0.694371,0.0420888
39.2667,0.702189,0.0410882
39.4667,0.70469,0.042464
39.6667,0.713321,0.0629769
39.8667,0.723014,0.0686679
40.0667,0.732083,0.074359
40.2667,0.737086,0.0756723
40.4667,0.743214,0.0820513
40.6667,0.747842,0.0711069
40.8667,0.746654,0.0936836
41.0667,0.747405,0.044778
41.2667,0.749906,0.0540963
41.4667,0.764228,0.032833
41.6667,0.76454,0.0525328
41.8667,0.764103,0.0340838
42.0667,0.765041,0.0590994
42.2667,0.765791,0.0393371
42.4667,0.766041,0.0315197
42.6667,0.767229,0.0477173
42.8667,0.766479,0.0475297
43.0667,0.762477,0.0474672
43.2667,0.763227,0.036773
43.4667,0.763977,0.0262664
43.6667,0.766917,0
43.8667,0.767104,0.0220138
44.0667,0.767292,0.0210131
44.2667,0.76429,0
44.4667,0.764665,0.0151345
44.6667,0.772483,0
44.8667,0.773421,0
45.0667,0.773483,0
45.2667,0.774672,0.0151345
45.4667,0.773358,0
45.6667,0.775797,0
45.8667,0.776548,0
46.0667,0.776298,0
46.2667,0.774859,0
46.4667,0.773796,0
46.6667,0.774359,0
46.8667,0.773609,0
47.0667,0.77217,0
47.2667,0.771607,0
47.4667,0.769919,0
47.6667,0.77217,0
47.8667,0.773609,0
48.0667,0.756285,0
48.2667,0.757536,0
48.4667,0.757473,0
48.6667,0.766041,0
48.8667,0.764728,0
49.0667,0.756723,0
49.2667,0.755097,0
49.4667,0.755535,0
49.6667,0.771357,0
49.8667,0.757724,0
50.0667,0.758161,0
50.2667,0.758161,0
50.4667,0.758099,0
50.6667,0.772608,0
50.8667,0.754534,0
51.0667,0.754096,0
51.2667,0.754034,0
51.4667,0.738524,0
51.6667,0.742026,0
51.8667,0.745591,0
52.0667,0.749218,0
52.2667,0.747029,0
52.4667,0.744841,0
52.6667,0.745466,0
52.8667,0.742839,0
53.0667,0.751595,0
53.2667,0.75122,0
53.4667,0.750844,0.0230769
53.6667,0.750657,0
53.8667,0.742401,0
54.0667,0.742214,0
54.2667,0.745216,0
54.4667,0.746842,0
54.6667,0.777111,0
54.8667,0.77561,0
55.0667,0.776735,0
55.2667,0.778299,0
55.4667,0.774547,0.0288931
55.6667,0.783114,0
55.8667,0.778111,0
56.0667,0.768293,0
56.2667,0.777236,0
56.4667,0.769043,0
56.6667,0.776235,0
56.8667,0.772358,0
57.0667,0.773796,0
