Time, Queue Output, Queue Baseline
44.6,0.708585,0.709596
44.8667,0.714157,0.714157
45,0.714348,0.714368
45.2667,0.713911,0.713911
45.4,0.712588,0.711164
45.6667,0.710969,0.710969
45.8,0.708737,0.709065
46.0667,0.709018,0.709018
46.2,0.708687,0.708628
46.4667,0.706045,0.706045
46.6,0.707641,0.70855
46.8667,0.708952,0.708952
47,0.708074,0.707852
47.2667,0.70658,0.70658
47.4,0.708492,0.709206
47.6667,0.711383,0.711383
47.8,0.713806,0.712522
48.0667,0.714317,0.714317
48.2,0.716081,0.715507
48.4667,0.711999,0.711999
48.6,0.711882,0.713349
48.8667,0.7158,0.7158
49,0.717376,0.715983
49.2667,0.718449,0.718449
49.4,0.719249,0.716818
49.6667,0.713771,0.713771
49.8,0.71665,0.719518
50.0667,0.712959,0.712959
50.2,0.714005,0.715363
50.4667,0.712417,0.712417
50.6,0.713213,0.713736
50.8667,0.716584,0.716584
51,0.713068,0.712101
51.2667,0.710466,0.710466
51.4,0.715593,0.714372
51.6667,0.715047,0.715047
51.8,0.713221,0.71381
52.0667,0.716818,0.716818
52.2,0.718359,0.718679
52.4667,0.716006,0.716006
52.6,0.713193,0.712467
52.8667,0.708765,0.708765
53,0.705159,0.704976
53.2667,0.706236,0.706236
53.4,0.708593,0.710181
53.6667,0.710813,0.710813
53.8,0.711363,0.711473
54.0667,0.713954,0.713954
54.2,0.714403,0.713786
54.4667,0.717895,0.717895
54.6,0.720767,0.721524
54.8667,0.722171,0.722171
55,0.723525,0.723408
55.2667,0.724864,0.724864
55.4,0.725702,0.725371
55.6667,0.720107,0.720107
55.8,0.718956,0.718133
56.0667,0.720474,0.720474
56.2,0.721211,0.721894
56.4667,0.72612,0.72612
56.6,0.726799,0.726623
56.8667,0.724348,0.724348
57,0.723377,0.723385
57.2667,0.720938,0.720938
57.4,0.722682,0.721984
57.6667,0.722706,0.722706
57.8,0.722616,0.72205
58.0667,0.718242,0.718242
58.2,0.71731,0.717579
58.4667,0.717036,0.717036
58.6,0.718316,0.721555
58.8667,0.723018,0.723018
59,0.723775,0.724934
59.2667,0.724641,0.724641
59.4,0.724778,0.725262
59.6667,0.720747,0.720747
59.8,0.720318,0.720969
60.0667,0.720431,0.720431
60.2,0.72047,0.720236
60.4667,0.720271,0.720271
60.6,0.719861,0.719596
60.8667,0.716869,0.716869
61,0.715686,0.714656
61.2667,0.710528,0.710528
61.4,0.70873,0.708714
61.6667,0.709892,0.709892
61.8,0.709908,0.714024
62.0667,0.712019,0.712019
62.2,0.715355,0.715214
62.4667,0.720548,0.720548
62.6,0.72232,0.724228
62.8667,0.721812,0.721812
63,0.723869,0.724395
63.2667,0.726272,0.726272
63.4,0.724957,0.724641
63.6667,0.726963,0.726963
63.8,0.726327,0.727962
64.0667,0.725784,0.725784
64.2,0.72841,0.728266
64.4667,0.727396,0.727396
64.6,0.726955,0.726682
64.8667,0.730498,0.730498
65,0.72889,0.730252
65.2667,0.727177,0.727177
65.4,0.729433,0.729362
65.6667,0.731965,0.731965
65.8,0.730268,0.730076
66.0667,0.726112,0.726112
66.2,0.723424,0.725265
66.4667,0.726143,0.726143
66.6,0.726182,0.726494
66.8667,0.72637,0.72637
67,0.724559,0.722967
67.2667,0.724653,0.724653
67.4,0.722581,0.724224
67.6667,0.724618,0.724618
67.8,0.723783,0.723935
68.0667,0.720903,0.720903
68.2,0.722593,0.722245
68.4667,0.720525,0.720525
68.6,0.719616,0.720673
68.8667,0.714715,0.714715
69,0.713396,0.714262
69.2667,0.714426,0.714426
69.4,0.715948,0.716982
69.6667,0.71784,0.71784
69.8,0.716838,0.717594
70.0667,0.715242,0.715242
70.2,0.714379,0.714539
70.4667,0.714543,0.714543
70.6,0.714664,0.714013
70.8667,0.7131,0.7131
71,0.714009,0.713478
71.2667,0.712592,0.712592
71.4,0.712495,0.714309
71.6667,0.71436,0.71436
71.8,0.714258,0.714309
72.0667,0.710446,0.710446
72.2,0.710817,0.71045
72.4667,0.711195,0.711195
72.6,0.711028,0.712557
72.8667,0.715628,0.715628
73,0.717157,0.717337
73.2667,0.718289,0.718289
73.4,0.718316,0.718504
73.6667,0.720213,0.720213
73.8,0.719678,0.719479
74.0667,0.718933,0.718933
74.2,0.716408,0.716744
74.4667,0.715987,0.715987
74.6,0.713853,0.714953
74.8667,0.715039,0.715039
75,0.713884,0.714567
75.2667,0.718445,0.718445
75.4,0.718149,0.715925
75.6667,0.716014,0.716014
75.8,0.719858,0.719182
76.0667,0.71418,0.71418
76.2,0.716451,0.715921
76.4667,0.716022,0.716022
76.6,0.716615,0.714715
76.8667,0.712148,0.712148
77,0.710786,0.711508
77.2667,0.712975,0.712975
77.4,0.714953,0.713053
77.6667,0.712717,0.712717
77.8,0.708999,0.707469
78.0667,0.708058,0.708058
78.2,0.7075,0.704847
78.4667,0.706345,0.706345
78.6,0.705659,0.706603
78.8667,0.706954,0.706954
79,0.70672,0.710899
79.2667,0.711316,0.711316
79.4,0.71212,0.711262
79.6667,0.710641,0.710641
79.8,0.710946,0.710306
80.0667,0.71116,0.71116
80.2,0.71132,0.711933
80.4667,0.713572,0.713572
80.6,0.714379,0.714695
80.8667,0.718109,0.718109
81,0.719222,0.71898
81.2667,0.719155,0.719155
81.4,0.715593,0.715
81.6667,0.718184,0.718184
81.8,0.71967,0.720529
82.0667,0.724103,0.724103
82.2,0.722206,0.722909
82.4667,0.722105,0.722105
