Time, Queue Output, Queue Baseline
0.266667,0.112431,0.113781
0.466667,0.112165,0.114066
0.666667,0.123028,0.125116
0.866667,0.134562,0.138413
1.06667,0.139728,0.14173
1.26667,0.142432,0.14647
1.46667,0.145651,0.147399
1.66667,0.147188,0.150329
1.86667,0.14798,0.151543
2.06667,0.16072,0.16347
2.26667,0.164021,0.16779
2.46667,0.171376,0.174325
2.66667,0.175909,0.179936
2.86667,0.177798,0.183151
3.06667,0.180716,0.185375
3.26667,0.183924,0.187147
3.46667,0.183799,0.189062
3.66667,0.185906,0.191587
3.86667,0.192184,0.196394
4.06667,0.198021,0.202016
4.26667,0.197198,0.201361
4.46667,0.201322,0.206039
4.66667,0.195852,0.20124
4.86667,0.199898,0.203807
5.06667,0.196917,0.202055
5.26667,0.207514,0.211065
5.46667,0.21316,0.217553
5.66667,0.217074,0.221674
5.86667,0.235217,0.238178
6.06667,0.249326,0.252888
6.26667,0.260985,0.267649
6.46667,0.263661,0.269409
6.66667,0.276287,0.282468
6.86667,0.284052,0.28923
7.06667,0.278293,0.283779
7.26667,0.273108,0.277251
7.46667,0.274223,0.279405
7.66667,0.284165,0.289522
7.86667,0.286436,0.295305
8.06667,0.300736,0.306757
8.26667,0.301072,0.309152
8.46667,0.29996,0.307982
8.66667,0.309695,0.315259
8.86667,0.310627,0.319933
9.06667,0.315973,0.322965
9.26667,0.325544,0.332005
9.46667,0.330714,0.337308
9.66667,0.328349,0.337718
9.86667,0.329941,0.336204
10.0667,0.327565,0.333012
10.2667,0.319508,0.32737
10.4667,0.315403,0.322754
10.6667,0.31101,0.318314
10.8667,0.306905,0.314272
11.0667,0.305645,0.311021
11.2667,0.301786,0.309074
11.4667,0.301271,0.307299
11.6667,0.297139,0.303319
11.8667,0.292675,0.299187
12.0667,0.29184,0.299035
12.2667,0.288968,0.295527
12.4667,0.286733,0.293939
12.6667,0.286565,0.294778
12.8667,0.28662,0.294977
13.0667,0.284712,0.292921
13.2667,0.284618,0.292328
13.4667,0.282601,0.28985
13.6667,0.282339,0.28946
13.8667,0.281477,0.288629
14.0667,0.28072,0.287934
14.2667,0.281844,0.289
14.4667,0.279421,0.28644
14.6667,0.285188,0.29248
14.8667,0.284076,0.291189
15.0667,0.283763,0.290947
15.2667,0.283798,0.290943
15.4667,0.283752,0.290771
15.6667,0.285933,0.293003
15.8667,0.283479,0.290974
16.0667,0.282269,0.290077
16.2667,0.283518,0.291704
16.4667,0.281325,0.288883
16.6667,0.279916,0.287872
16.8667,0.279947,0.287817
17.0667,0.285152,0.293214
17.2667,0.285051,0.292983
17.4667,0.286311,0.294049
17.6667,0.286042,0.29406
17.8667,0.282472,0.28985
18.0667,0.283003,0.290026
18.2667,0.280728,0.28779
18.4667,0.279109,0.28644
18.6667,0.275441,0.282273
18.8667,0.283873,0.290673
19.0667,0.292191,0.299273
19.2667,0.297829,0.305426
19.4667,0.30225,0.310026
19.6667,0.306979,0.31472
19.8667,0.295711,0.303963
20.0667,0.288325,0.296085
20.2667,0.28072,0.287966
20.4667,0.278547,0.285687
20.6667,0.280899,0.28699
20.8667,0.288297,0.295083
21.0667,0.290962,0.298902
21.2667,0.287669,0.295738
21.4667,0.280923,0.289651
21.6667,0.280517,0.288968
21.8667,0.28102,0.288613
22.0667,0.281212,0.289503
22.2667,0.281656,0.289565
22.4667,0.281653,0.288539
22.6667,0.282343,0.289175
22.8667,0.282647,0.289745
23.0667,0.282117,0.289819
23.2667,0.289284,0.297022
23.4667,0.291828,0.299203
23.6667,0.292847,0.299499
23.8667,0.292468,0.299531
24.0667,0.293573,0.301205
24.2667,0.293955,0.300736
24.4667,0.296042,0.302141
24.6667,0.295797,0.302609
24.8667,0.29557,0.302539
25.0667,0.296998,0.304185
25.2667,0.293643,0.300576
25.4667,0.291454,0.298516
25.6667,0.291255,0.298746
25.8667,0.29399,0.301708
26.0667,0.300518,0.308017
26.2667,0.306917,0.314791
26.4667,0.314162,0.322668
