Time,Queue Density,Moving Density
0.266667,0.109407,0.0893711
0.466667,0.109391,0.0862574
0.666667,0.122384,0.0802174
0.866667,0.135085,0.0822112
1.06667,0.135038,0.0816338
1.26667,0.143645,0.0684651
1.46667,0.142728,0.0595105
1.66667,0.146189,0.0603572
1.86667,0.14805,0.0636308
2.06667,0.159319,0.0665103
2.26667,0.163619,0.072683
2.46667,0.167306,0.0750436
2.66667,0.173916,0.0794566
2.86667,0.177142,0.0778412
3.06667,0.179963,0.0776734
3.26667,0.179823,0.0801979
3.46667,0.183272,0.0734829
3.66667,0.185375,0.0761829
3.86667,0.190233,0.0794097
4.06667,0.196121,0.0828589
4.26667,0.194264,0.0903738
4.46667,0.200319,0.0730342
4.66667,0.19664,0.0629792
4.86667,0.199071,0.0591593
5.06667,0.195891,0.0632562
5.26667,0.206347,0.0618984
5.46667,0.212001,0.0611687
5.66667,0.215692,0.0690231
5.86667,0.233313,0.0777827
6.06667,0.24391,0.0919307
6.26667,0.259311,0.109251
6.46667,0.259759,0.118533
6.66667,0.272729,0.106399
6.86667,0.280404,0.106133
7.06667,0.276666,0.109266
7.26667,0.265956,0.107382
7.46667,0.270794,0.10959
7.66667,0.282792,0.112279
7.86667,0.285184,0.118233
8.06667,0.297338,0.127983
8.26667,0.299761,0.134851
8.46667,0.298891,0.146708
8.66667,0.30497,0.154516
8.86667,0.307385,0.156256
9.06667,0.313745,0.141628
9.26667,0.321439,0.139638
9.46667,0.326652,0.134675
9.66667,0.324732,0.119267
9.86667,0.325415,0.102661
10.0667,0.321619,0.0987744
10.2667,0.317054,0.0819108
10.4667,0.310264,0.0896325
10.6667,0.307611,0.0729171
10.8667,0.301146,0.0802915
11.0667,0.299008,0.070775
11.2667,0.29637,0.0618711
11.4667,0.295765,0.0731707
11.6667,0.291672,0.063623
11.8667,0.290947,0.067677
12.0667,0.291064,0.0466813
12.2667,0.287154,0.0414646
12.4667,0.284165,0.0410081
12.6667,0.284946,0.0197627
12.8667,0.285125,0.0263529
13.0667,0.283038,0.0150727
13.2667,0.282511,0.014546
13.4667,0.280841,0.0165515
13.6667,0.279265,0.00976624
13.8667,0.278418,0.00771389
14.0667,0.277934,0.00574737
14.2667,0.27962,0.0136681
14.4667,0.277087,0.0100511
14.6667,0.281957,0.00779973
14.8667,0.280384,0.0108275
15.0667,0.280658,0.00701936
15.2667,0.280755,0.00781924
15.4667,0.279865,0.0123961
15.6667,0.282304,0.0180849
15.8667,0.280287,0.0221857
16.0667,0.280131,0.0224315
16.2667,0.281524,0.0168207
16.4667,0.276966,0.015498
16.6667,0.276268,0.0135237
16.8667,0.275991,0.00742125
17.0667,0.281317,0.00842402
17.2667,0.28118,0.00845523
17.4667,0.282581,0.0064575
17.6667,0.283135,0.00540011
