Time, Queue Output, Queue Baseline
0.266667,0.112743,0.113781
0.466667,0.112911,0.114066
0.666667,0.123996,0.125116
0.866667,0.137262,0.138413
1.06667,0.140383,0.14173
1.26667,0.14503,0.14647
1.46667,0.146162,0.147399
1.66667,0.150138,0.150329
1.86667,0.147516,0.151543
2.06667,0.16118,0.16347
2.26667,0.16658,0.16779
2.46667,0.173092,0.174325
2.66667,0.178664,0.179936
2.86667,0.181317,0.183151
3.06667,0.184049,0.185375
3.26667,0.185676,0.187147
3.46667,0.18733,0.189062
3.66667,0.188727,0.191587
3.86667,0.193573,0.196394
4.06667,0.200506,0.202016
4.26667,0.200038,0.201361
4.46667,0.203526,0.206039
4.66667,0.198977,0.20124
4.86667,0.202711,0.203807
5.06667,0.199679,0.202055
5.26667,0.210101,0.211065
5.46667,0.215798,0.217553
5.66667,0.218564,0.221674
5.86667,0.237176,0.238178
6.06667,0.251776,0.252888
6.26667,0.265983,0.267649
6.46667,0.266084,0.269409
6.66667,0.27937,0.282468
6.86667,0.285683,0.28923
7.06667,0.280966,0.283779
7.26667,0.274391,0.277251
7.46667,0.276299,0.279405
7.66667,0.287821,0.289522
7.86667,0.292472,0.295305
8.06667,0.303331,0.306757
8.26667,0.305653,0.309152
8.46667,0.304701,0.307982
8.66667,0.312672,0.315259
8.86667,0.316745,0.319933
9.06667,0.320464,0.322965
9.26667,0.329255,0.332005
9.46667,0.335817,0.337308
9.66667,0.335533,0.337718
9.86667,0.333437,0.336204
10.0667,0.330726,0.333012
10.2667,0.324292,0.32737
10.4667,0.318954,0.322754
10.6667,0.315512,0.318314
10.8667,0.310881,0.314272
11.0667,0.308193,0.311021
11.2667,0.305141,0.309074
11.4667,0.30497,0.307299
11.6667,0.300974,0.303319
11.8667,0.296983,0.299187
12.0667,0.296842,0.299035
12.2667,0.293362,0.295527
12.4667,0.292301,0.293939
12.6667,0.292433,0.294778
12.8667,0.29294,0.294977
13.0667,0.290588,0.292921
13.2667,0.290049,0.292328
13.4667,0.287599,0.28985
13.6667,0.287209,0.28946
13.8667,0.286401,0.288629
14.0667,0.285699,0.287934
14.2667,0.286768,0.289
14.4667,0.284165,0.28644
14.6667,0.290408,0.29248
14.8667,0.289199,0.291189
15.0667,0.288945,0.290947
15.2667,0.288894,0.290943
15.4667,0.28875,0.290771
15.6667,0.290876,0.293003
15.8667,0.28889,0.290974
16.0667,0.287868,0.290077
16.2667,0.289597,0.291704
16.4667,0.286584,0.288883
16.6667,0.285164,0.287872
16.8667,0.285351,0.287817
17.0667,0.290833,0.293214
17.2667,0.290759,0.292983
17.4667,0.291649,0.294049
17.6667,0.291629,0.29406
17.8667,0.287412,0.28985
18.0667,0.287911,0.290026
18.2667,0.285699,0.28779
18.4667,0.284345,0.28644
18.6667,0.280232,0.282273
18.8667,0.288535,0.290673
19.0667,0.297264,0.299273
19.2667,0.303233,0.305426
19.4667,0.308021,0.310026
19.6667,0.312625,0.31472
19.8667,0.301883,0.303963
20.0667,0.294041,0.296085
20.2667,0.286432,0.287966
20.4667,0.283615,0.285687
20.6667,0.285028,0.28699
20.8667,0.293065,0.295083
21.0667,0.29708,0.298902
21.2667,0.293838,0.295738
21.4667,0.287302,0.289651
21.6667,0.286444,0.288968
21.8667,0.28669,0.288613
22.0667,0.287595,0.289503
22.2667,0.287685,0.289565
22.4667,0.286655,0.288539
22.6667,0.287197,0.289175
22.8667,0.287724,0.289745
23.0667,0.287892,0.289819
23.2667,0.294926,0.297022
23.4667,0.2971,0.299203
23.6667,0.297545,0.299499
23.8667,0.297603,0.299531
24.0667,0.299519,0.301205
24.2667,0.298742,0.300736
24.4667,0.300276,0.302141
24.6667,0.300518,0.302609
24.8667,0.300502,0.302539
25.0667,0.301961,0.304185
25.2667,0.298157,0.300576
25.4667,0.296542,0.298516
25.6667,0.296058,0.298746
25.8667,0.299109,0.301708
26.0667,0.305138,0.308017
26.2667,0.312629,0.314791
26.4667,0.320448,0.322668
26.6667,0.323995,0.326211
26.8667,0.323234,0.325782
27.0667,0.327144,0.329863
27.2667,0.335576,0.338373
27.4667,0.351772,0.354839
27.6667,0.36876,0.371328
27.8667,0.380708,0.383189
28.0667,0.393061,0.395991
28.2667,0.405086,0.407775
28.4667,0.41781,0.420378
28.6667,0.433507,0.436266
28.8667,0.448931,0.451631
29.0667,0.458892,0.461866
29.2667,0.464975,0.468331
29.4667,0.471807,0.474632
29.6667,0.470059,0.472994
29.8667,0.487188,0.490197
30.0667,0.4891,0.492366
30.2667,0.494606,0.497064
30.4667,0.496545,0.499253
30.6667,0.49546,0.498164
30.8667,0.50006,0.50351
31.0667,0.501832,0.504883
31.2667,0.500029,0.502655
31.4667,0.505605,0.508496
31.6667,0.508278,0.513299
31.8667,0.508906,0.512968
32.0667,0.50916,0.513108
32.2667,0.512952,0.517486
32.4667,0.51225,0.515758
32.6667,0.514185,0.517533
32.8667,0.512004,0.516159
33.0667,0.518259,0.522913
33.2667,0.520978,0.525005
33.4667,0.516425,0.520112
33.6667,0.524318,0.52799
33.8667,0.533632,0.537491
34.0667,0.543359,0.547432
34.2667,0.550355,0.55341
34.4667,0.561471,0.564409
34.6667,0.58583,0.589229
34.8667,0.587933,0.592701
35.0667,0.592444,0.596634
35.2667,0.591976,0.597313
