Time, Moving Output, Moving Baseline
57.4667,0.00441,0.00671893
57.6667,0,0.00417104
57.8667,0.01362,0.0150649
58.0667,0,0.00825234
58.2667,0,0
58.4667,0,0.00755391
58.6667,0.01891,0.0221896
58.8667,0,0.00442466
59.0667,0.00483,0.00415933
59.2667,0.00525,0.00935265
59.4667,0.00594,0.0109836
59.6667,0.00545,0.00808456
59.8667,0,0.00918877
60.0667,0,0.00419445
60.2667,0,0.00180264
60.4667,0,0
60.6667,0.00462,0.0115299
60.8667,0,0.0119435
61.0667,0.01363,0.0179132
61.2667,0.01011,0.01693
61.4667,0,0
61.6667,0,0
61.8667,0,0
62.0667,0.00275,0.00284832
62.2667,0,0
62.4667,0.008,0.0117367
62.6667,0.01637,0.0195793
62.8667,0.01599,0.0198212
63.0667,0.00529,0.0170314
63.2667,0,0.00591125
63.4667,0,0.00230597
63.6667,0,0.00694913
63.8667,0,0.0017207
64.0667,0,0.00188458
64.2667,0,0
64.4667,0,0
64.6667,0,0.0017207
64.8667,0.0087,0.0114089
65.0667,0.0094,0.0139217
65.2667,0.00483,0.0162042
65.4667,0.01138,0.0203402
65.6667,0.01311,0.0244254
65.8667,0,0.0121034
66.0667,0,0.00772169
66.2667,0,0.00369502
66.4667,0.00441,0.00484996
66.6667,0.00863,0.0108236
66.8667,0,0.00482654
67.0667,0,0.00712081
67.2667,0,0
67.4667,0.03191,0.0302625
67.6667,0.01032,0.0155526
67.8667,0.00571,0.015857
68.0667,0.01279,0.0137578
68.2667,0.00441,0.00393693
68.4667,0.01017,0.0148425
68.6667,0,0.00784265
68.8667,0.0101,0.0137968
69.0667,0.00945,0.0137266
69.2667,0,0.00289515
69.4667,0.00967,0.017843
69.6667,0.00987,0.0144562
69.8667,0.00504,0.00856058
70.0667,0.00966,0.0172148
70.2667,0,0.00763585
70.4667,0.00483,0.0171836
70.6667,0.00441,0.0121581
70.8667,0,0.0102774
71.0667,0.00681,0.0108666
71.2667,0,0.00883371
71.4667,0.00651,0.0109212
71.6667,0,0.0115806
71.8667,0,0.00828745
72.0667,0,0.0107066
72.2667,0,0.0122088
72.4667,0.00462,0.0152132
72.6667,0,0.0112879
72.8667,0,0.0119083
73.0667,0.00903,0.0104256
73.2667,0.01203,0.0133403
73.4667,0.00744,0.0125755
73.6667,0.00441,0.00612195
73.8667,0,0.0066643
74.0667,0,0.00765926
74.2667,0,0.00754221
74.4667,0,0.0060127
74.6667,0.00297,0.0121307
74.8667,0.00944,0.0117835
75.0667,0.01513,0.0196651
75.2667,0.01941,0.0255413
75.4667,0.01545,0.0319598
75.6667,0.02392,0.0316203
75.8667,0.02267,0.0324358
76.0667,0.01823,0.0209176
76.2667,0.02711,0.0259549
76.4667,0.02261,0.0247765
76.6667,0.02126,0.0222325
76.8667,0.02437,0.0257169
77.0667,0.01658,0.02281
77.2667,0.0225,0.0286432
77.4667,0.02461,0.0235631
77.6667,0.02535,0.0323382
77.8667,0.03015,0.0316008
78.0667,0.01074,0.0258339
78.2667,0.01429,0.0165281
78.4667,0.00945,0.0146474
78.6667,0.01758,0.0188146
78.8667,0.0132,0.0157594
79.0667,0.01466,0.018596
79.2667,0.01294,0.0157555
79.4667,0.00795,0.0130204
79.6667,0.00462,0.0130282
79.8667,0.00502,0.00866203
80.0667,0.00604,0.00848255
80.2667,0.00989,0.0108861
80.4667,0,0.00293807
80.6667,0,0.00483435
80.8667,0,0
81.0667,0,0.00169339
81.2667,0,0
81.4667,0,0.0017207
81.6667,0,0.00305122
81.8667,0,0.0111007
82.0667,0.0145,0.0228217
82.2667,0.01319,0.0280189
82.4667,0.02007,0.026665
82.6667,0.01261,0.018159
82.8667,0.0158,0.022412
83.0667,0.01244,0.0195754
83.2667,0.01405,0.0239884
83.4667,0.00462,0.0214288
83.6667,0.00441,0.016056
83.8667,0.00957,0.0130047
84.0667,0.00725,0.0116664
84.2667,0.00484,0.00506065
84.4667,0.00781,0.00874787
84.6667,0.00462,0.0086113
84.8667,0.00781,0.00701156
85.0667,0,0.00778022
85.2667,0.02134,0.0219867
85.4667,0.00861,0.0208786
85.6667,0.00524,0.0142494
85.8667,0.02111,0.0255764
86.0667,0.00484,0.0117484
86.2667,0.00441,0.0115221
86.4667,0.02002,0.0243668
86.6667,0.02543,0.0280736
86.8667,0.02802,0.0272386
87.0667,0.0144,0.0176206
87.2667,0.00441,0.0120137
87.4667,0.01578,0.0177376
87.6667,0.02002,0.0191969
87.8667,0.00833,0.0133793
88.0667,0.00231,0.00557569
88.2667,0,0.00262592
88.4667,0,0.00395644
88.6667,0.00231,0.00418275
88.8667,0,0.00583321
89.0667,0,0.00919268
89.2667,0,0.0094697
89.4667,0,0.0158414
89.6667,0.00968,0.0152795
89.8667,0.01958,0.0235318
90.0667,0.02462,0.0260407
90.2667,0.02967,0.029724
90.4667,0.03137,0.0339263
90.6667,0.03799,0.037075
90.8667,0.03981,0.0361464
91.0667,0.03665,0.0359318
91.2667,0.03674,0.032467
91.4667,0.0384,0.0376369
91.6667,0.0357,0.0293026
91.8667,0.02891,0.025034
92.0667,0.02647,0.0243824
92.2667,0.02584,0.02281
92.4667,0.02265,0.0204611
92.6667,0.02541,0.0223457
92.8667,0.0223,0.0198524
93.0667,0.02428,0.0186156
93.2667,0.01838,0.0168753
93.4667,0.01753,0.0159389
93.6667,0.01399,0.012876
93.8667,0.01572,0.0101681
94.0667,0.01429,0.0163798
94.2667,0.01547,0.0207772
94.4667,0.02371,0.0251394
94.6667,0.01772,0.0357172
94.8667,0.01923,0.0386046
95.0667,0.02282,0.0524833
95.2667,0.04044,0.0906196
95.4667,0.06554,0.109313
95.6667,0.08568,0.132498
95.8667,0.0973,0.149053
96.0667,0.13264,0.169378
96.2667,0.17329,0.197248
96.4667,0.20435,0.216067
96.6667,0.22886,0.241928
96.8667,0.22205,0.251308
97.0667,0.24127,0.261453
97.2667,0.27637,0.277556
97.4667,0.29039,0.27713
97.6667,0.29651,0.296811
97.8667,0.31961,0.330308
98.0667,0.38437,0.377079
98.2667,0.40224,0.389124
98.4667,0.41286,0.401462
98.6667,0.41421,0.399889
98.8667,0.42908,0.41433
99.0667,0.46656,0.438388
99.2667,0.47335,0.426578
99.4667,0.48036,0.449973
99.6667,0.47215,0.476915
99.8667,0.45697,0.48022
100.067,0.45895,0.492003
100.267,0.48945,0.511895
