Time, Moving Output, Moving Baseline
0.266667,0.089691,0.0931558
0.466667,0.0856721,0.0895584
0.666667,0.0818991,0.0856019
0.866667,0.079082,0.0849308
1.06667,0.0818054,0.0852195
1.26667,0.0726206,0.0701039
1.46667,0.0600489,0.0613599
1.66667,0.0609268,0.0626007
1.86667,0.0611258,0.0644463
2.06667,0.0648169,0.0677082
2.26667,0.0706541,0.0745793
2.46667,0.0747432,0.0787776
2.66667,0.0767604,0.0827302
2.86667,0.0769867,0.0811929
3.06667,0.0761322,0.0794292
3.26667,0.0800379,0.0832023
3.46667,0.0753089,0.0778607
3.66667,0.0739121,0.0790547
3.86667,0.0789064,0.0856136
4.06667,0.0867686,0.0917239
4.26667,0.0901865,0.0932261
4.46667,0.0725113,0.0718675
4.66667,0.0625539,0.0657261
4.86667,0.0565256,0.0588277
5.06667,0.0629636,0.0659173
5.26667,0.062511,0.0650823
5.46667,0.0600567,0.0633069
5.66667,0.0673414,0.0701663
5.86667,0.0740838,0.0796516
6.06667,0.0951809,0.0986145
6.26667,0.104779,0.113781
6.46667,0.117831,0.123957
6.66667,0.104432,0.109536
6.86667,0.104385,0.109582
7.06667,0.107819,0.111319
7.26667,0.108767,0.112025
7.46667,0.107635,0.113777
7.66667,0.10936,0.114979
7.86667,0.116606,0.121155
8.06667,0.128577,0.133403
8.26667,0.136322,0.142401
8.46667,0.143852,0.1518
8.66667,0.155542,0.162191
8.86667,0.151878,0.16255
9.06667,0.138031,0.147504
9.26667,0.13386,0.143996
9.46667,0.132377,0.141308
9.66667,0.115057,0.12448
9.86667,0.106352,0.1097
10.0667,0.0922038,0.0986886
10.2667,0.0781377,0.083491
10.4667,0.087307,0.0908381
10.6667,0.0714969,0.0778334
10.8667,0.0787074,0.0850479
11.0667,0.0705565,0.0725738
11.2667,0.0604313,0.0644268
11.4667,0.0720704,0.076101
11.6667,0.0633265,0.0683403
11.8667,0.0678916,0.0708413
12.0667,0.0502203,0.0522687
12.2667,0.0425922,0.0440632
12.4667,0.043872,0.0431151
12.6667,0.0219087,0.0193374
12.8667,0.024679,0.0256271
13.0667,0.0148347,0.0158492
13.2667,0.0161457,0.0152327
13.4667,0.0160599,0.0168246
13.6667,0.009458,0.0102579
13.8667,0.00812358,0.00893516
14.0667,0.00463145,0.00574737
14.2667,0.0124936,0.0140621
14.4667,0.009458,0.0102071
14.6667,0.00735102,0.00820942
14.8667,0.0103593,0.0109563
15.0667,0.00572396,0.00701936
15.2667,0.00613755,0.00728859
15.4667,0.0117718,0.0130087
15.6667,0.0184166,0.0200046
15.8667,0.022256,0.0232353
16.0667,0.0227671,0.024558
16.2667,0.0187365,0.0182449
16.4667,0.0149635,0.0163837
16.6667,0.0140699,0.0148581
16.8667,0.00805335,0.00830306
17.0667,0.00843963,0.00854107
17.2667,0.00760464,0.00857229
17.4667,0.00755001,0.00674234
17.6667,0.00388621,0.00557179
17.8667,0.00750319,0.00797921
18.0667,0.00957896,0.00956725
18.2667,0.00739784,0.00830696
18.4667,0.0131179,0.0137188
18.6667,0.00900539,0.00909903
18.8667,0.0179718,0.0194818
19.0667,0.027379,0.0287564
19.2667,0.0355455,0.038308
19.4667,0.0381051,0.0392718
19.6667,0.0336805,0.0370399
19.8667,0.040376,0.0437393
20.0667,0.0271332,0.0297006
20.2667,0.0237699,0.0233797
20.4667,0.0164188,0.0176986
20.6667,0.0221701,0.022494
20.8667,0.0290919,0.029845
21.0667,0.0191969,0.0190018
21.2667,0.0153692,0.0153927
21.4667,0.0134339,0.013711
21.6667,0.0127199,0.0135354
21.8667,0.00535719,0.00592295
22.0667,0.00553277,0.00749148
22.2667,0.00492409,0.00508016
22.4667,0.00590345,0.006239
22.6667,0.00733541,0.00759293
22.8667,0.0129033,0.0135081
23.0667,0.0170353,0.017527
23.2667,0.0170665,0.0174918
23.4667,0.0249053,0.0262436
23.6667,0.0208864,0.0221974
23.8667,0.0234772,0.0243824
24.0667,0.0226422,0.023407
24.2667,0.0202621,0.0217409
24.4667,0.0217253,0.022572
24.6667,0.0220218,0.0228763
24.8667,0.0223184,0.0233407
25.0667,0.0240742,0.0249911
25.2667,0.0243668,0.0250262
25.4667,0.0249326,0.0263958
25.6667,0.0217526,0.0232821
25.8667,0.0254437,0.0270279
26.0667,0.0346325,0.0360216
26.2667,0.0471573,0.0507821
26.4667,0.0461975,0.04848
26.6667,0.0485074,0.0519683
26.8667,0.0482342,0.0520463
27.0667,0.0520775,0.0506104
27.2667,0.0622652,0.0627607
27.4667,0.0815167,0.084884
27.6667,0.0882747,0.091997
27.8667,0.103351,0.107491
28.0667,0.110991,0.114585
28.2667,0.120785,0.122759
28.4667,0.130024,0.135366
28.6667,0.133095,0.137508
28.8667,0.141827,0.147141
29.0667,0.141733,0.147773
29.2667,0.145741,0.151898
29.4667,0.150138,0.155788
29.6667,0.159666,0.164824
29.8667,0.145897,0.154485
30.0667,0.149276,0.155175
30.2667,0.149252,0.154317
30.4667,0.14441,0.153244
30.6667,0.134968,0.140407
30.8667,0.121413,0.1297
31.0667,0.107171,0.109118
31.2667,0.0886765,0.0886765
31.4667,0.0763507,0.0802837
31.6667,0.061953,0.0619998
31.8667,0.0547854,0.0520385
32.0667,0.0510513,0.0491941
32.2667,0.036084,0.0358577
32.4667,0.0229076,0.0187365
32.6667,0.00603221,0.00422176
32.8667,0.0092356,0.00513869
33.0667,0.00765536,0.00565373
33.2667,0.00426078,0.00229037
33.4667,0,0
33.6667,0.00755781,0.0066565
33.8667,0.0150844,0.0169105
34.0667,0.0282882,0.0291661
34.2667,0.0370828,0.0391001
34.4667,0.0491902,0.0514376
34.6667,0.05969,0.0611141
34.8667,0.0648638,0.0678487
35.0667,0.0684066,0.0721328
35.2667,0.0711379,0.0728976
35.4667,0.0787776,0.0824453
35.6667,0.0800184,0.0829214
35.8667,0.091521,0.0949858
36.0667,0.0876582,0.0906509
36.2667,0.0866944,0.0929139
36.4667,0.0956374,0.0992544
36.6667,0.0923442,0.0984662
36.8667,0.0928515,0.0962383
37.0667,0.074033,0.0794917
37.2667,0.0723592,0.0765926
37.4667,0.0707438,0.0771974
37.6667,0.0585428,0.0653554
37.8667,0.0616331,0.0619569
38.0667,0.0557062,0.0557257
38.2667,0.0280423,0.0285691
38.4667,0.0144991,0.0148386
38.6667,0.0248311,0.0239103
38.8667,0.0278824,0.0276327
39.0667,0.034215,0.0374808
39.2667,0.02869,0.0323304
39.4667,0.0338092,0.0341955
39.6667,0.04411,0.0470754
39.8667,0.0350968,0.0386787
40.0667,0.0394903,0.0412929
40.2667,0.0419133,0.0452845
40.4667,0.0388972,0.039541
40.6667,0.0502554,0.0537007
40.8667,0.0616877,0.0623783
41.0667,0.0623471,0.0660343
41.2667,0.0685042,0.0723553
41.4667,0.0731473,0.0772676
41.6667,0.0559949,0.0642161
41.8667,0.054282,0.059647
42.0667,0.0537358,0.0569275
42.2667,0.0548127,0.0592647
42.4667,0.0531973,0.0561159
42.6667,0.0452532,0.0436886
42.8667,0.0384134,0.0394512
43.0667,0.0332747,0.0363961
43.2667,0.0335478,0.0356782
43.4667,0.0386436,0.0389557
43.6667,0.0371843,0.0384914
43.8667,0.0411719,0.0413631
44.0667,0.0401965,0.0431775
44.2667,0.0415543,0.0459517
44.4667,0.0463926,0.0486907
44.6667,0.0550858,0.0573996
44.8667,0.051063,0.0557374
45.0667,0.0545708,0.0540245
45.2667,0.0570016,0.0594598
45.4667,0.0552536,0.0601933
45.6667,0.0510318,0.0597329
45.8667,0.0498301,0.0564593
46.0667,0.0386436,0.0462755
46.2667,0.0418743,0.0423542
46.4667,0.0453742,0.0397595
46.6667,0.0323851,0.0302547
46.8667,0.026825,0.0246985
47.0667,0.0263099,0.0224745
47.2667,0.0242303,0.0197627
47.4667,0.0192945,0.0161964
47.6667,0.0161769,0.0127433
47.8667,0.0163096,0.0149986
48.0667,0.0102969,0.00836549
48.2667,0.00771389,0.00689841
48.4667,0.00700376,0.00658626
48.6667,0.00660967,0.00440905
48.8667,0.00779583,0.00612195
49.0667,0.00364039,0.00267274
49.2667,0.00693743,0.00693743
49.4667,0.00917317,0.00917317
49.6667,0.00583321,0.00493189
49.8667,0.00855278,0.00921999
50.0667,0.00525965,0.00525965
50.2667,0.00250106,0.00250106
50.4667,0.00487727,0.00487727
50.6667,0.00206016,0.00206016
50.8667,0.00632874,0.00632874
51.0667,0.00335166,0.00335166
51.2667,0.0017207,0.0017207
51.4667,0.00250887,0.00250887
51.6667,0,0
51.8667,0,0
52.0667,0.00346091,0.00457683
52.2667,0.0081704,0.00913805
52.4667,0.0045144,0.0047251
52.6667,0,0
