Time,Queue Density,Moving Density
0.266667,0.110269,0.089691
0.466667,0.111182,0.0856721
0.666667,0.119544,0.0818991
0.866667,0.129591,0.079082
1.06667,0.137695,0.0818054
1.26667,0.140504,0.0726206
1.46667,0.144188,0.0600489
1.66667,0.145904,0.0609268
1.86667,0.143899,0.0611258
2.06667,0.159494,0.0648169
2.26667,0.164696,0.0706541
2.46667,0.167123,0.0747432
2.66667,0.172441,0.0767604
2.86667,0.177068,0.0769867
3.06667,0.180396,0.0761322
3.26667,0.181489,0.0800379
3.46667,0.184529,0.0753089
3.66667,0.184341,0.0739121
3.86667,0.188317,0.0789064
4.06667,0.195801,0.0867686
4.26667,0.194693,0.0901865
4.46667,0.198942,0.0725113
4.66667,0.19346,0.0625539
4.86667,0.197428,0.0565256
5.06667,0.194966,0.0629636
5.26667,0.205887,0.062511
5.46667,0.210234,0.0600567
5.66667,0.214467,0.0673414
5.86667,0.233727,0.0740838
6.06667,0.244624,0.0951809
6.26667,0.259455,0.104779
6.46667,0.259884,0.117831
6.66667,0.272495,0.104432
6.86667,0.276701,0.104385
7.06667,0.272795,0.107819
7.26667,0.267973,0.108767
7.46667,0.267606,0.107635
7.66667,0.27921,0.10936
7.86667,0.286456,0.116606
8.06667,0.297431,0.128577
8.26667,0.298251,0.136322
8.46667,0.296187,0.143852
8.66667,0.303116,0.155542
8.86667,0.306269,0.151878
9.06667,0.30895,0.138031
9.26667,0.320015,0.13386
9.46667,0.325212,0.132377
9.66667,0.327023,0.115057
9.86667,0.326168,0.106352
10.0667,0.321112,0.0922038
10.2667,0.314299,0.0781377
10.4667,0.307923,0.087307
10.6667,0.306956,0.0714969
10.8667,0.302773,0.0787074
11.0667,0.298071,0.0705565
11.2667,0.295964,0.0604313
11.4667,0.296487,0.0720704
11.6667,0.292617,0.0633265
11.8667,0.289776,0.0678916
12.0667,0.289827,0.0502203
12.2667,0.286604,0.0425922
12.4667,0.284583,0.043872
12.6667,0.285398,0.0219087
12.8667,0.284392,0.024679
13.0667,0.285757,0.0148347
13.2667,0.284591,0.0161457
13.4667,0.283354,0.0160599
