Time, Moving Output, Moving Baseline
0.266667,0.0906392,0.0931558
0.466667,0.0873577,0.0895584
0.666667,0.0846343,0.0856019
0.866667,0.0792615,0.0849308
1.06667,0.0823868,0.0852195
1.26667,0.0683364,0.0701039
1.46667,0.0576493,0.0613599
1.66667,0.061594,0.0626007
1.86667,0.0620818,0.0644463
2.06667,0.0655622,0.0677082
2.26667,0.0725816,0.0745793
2.46667,0.0775369,0.0787776
2.66667,0.0812436,0.0827302
2.86667,0.0788791,0.0811929
3.06667,0.0761244,0.0794292
3.26667,0.0806505,0.0832023
3.46667,0.0754806,0.0778607
3.66667,0.074669,0.0790547
3.86667,0.082937,0.0856136
4.06667,0.0863589,0.0917239
4.26667,0.0901046,0.0932261
4.46667,0.0724411,0.0718675
4.66667,0.0646336,0.0657261
4.86667,0.0571811,0.0588277
5.06667,0.0637986,0.0659173
5.26667,0.0635254,0.0650823
5.46667,0.0606576,0.0633069
5.66667,0.0685159,0.0701663
5.86667,0.0779192,0.0796516
6.06667,0.0969367,0.0986145
6.26667,0.110882,0.113781
6.46667,0.12162,0.123957
6.66667,0.107468,0.109536
6.86667,0.107234,0.109582
7.06667,0.10943,0.111319
7.26667,0.107671,0.112025
7.46667,0.110769,0.113777
7.66667,0.11412,0.114979
7.86667,0.114366,0.121155
8.06667,0.12883,0.133403
8.26667,0.139537,0.142401
8.46667,0.14837,0.1518
8.66667,0.156599,0.162191
8.86667,0.157434,0.16255
9.06667,0.143392,0.147504
9.26667,0.13725,0.143996
9.46667,0.138038,0.141308
9.66667,0.118518,0.12448
9.86667,0.105525,0.1097
10.0667,0.0987393,0.0986886
10.2667,0.0811812,0.083491
10.4667,0.0873343,0.0908381
10.6667,0.0754377,0.0778334
10.8667,0.0807793,0.0850479
11.0667,0.0705838,0.0725738
11.2667,0.0634864,0.0644268
11.4667,0.073678,0.076101
11.6667,0.0652657,0.0683403
11.8667,0.0688007,0.0708413
12.0667,0.0483669,0.0522687
12.2667,0.0437315,0.0440632
12.4667,0.0420147,0.0431151
12.6667,0.0201217,0.0193374
12.8667,0.0247726,0.0256271
13.0667,0.0152405,0.0158492
13.2667,0.0142299,0.0152327
13.4667,0.0163486,0.0168246
13.6667,0.0102384,0.0102579
13.8667,0.0088181,0.00893516
14.0667,0.00619998,0.00574737
14.2667,0.0135003,0.0140621
14.4667,0.0101447,0.0102071
14.6667,0.00779973,0.00820942
14.8667,0.0102423,0.0109563
15.0667,0.007749,0.00701936
15.2667,0.00799092,0.00728859
15.4667,0.0125482,0.0130087
15.6667,0.0190916,0.0200046
15.8667,0.0224627,0.0232353
16.0667,0.023208,0.024558
16.2667,0.0167661,0.0182449
16.4667,0.0157984,0.0163837
16.6667,0.0141831,0.0148581
16.8667,0.00721836,0.00830306
17.0667,0.00810797,0.00854107
17.2667,0.00841621,0.00857229
17.4667,0.00637166,0.00674234
17.6667,0.00664869,0.00557179
17.8667,0.0075227,0.00797921
18.0667,0.00940728,0.00956725
18.2667,0.0081665,0.00830696
18.4667,0.0131998,0.0137188
18.6667,0.0081665,0.00909903
18.8667,0.0193725,0.0194818
19.0667,0.0281906,0.0287564
19.2667,0.0372272,0.038308
19.4667,0.0386085,0.0392718
19.6667,0.0363064,0.0370399
19.8667,0.0422098,0.0437393
20.0667,0.0287486,0.0297006
20.2667,0.0203363,0.0233797
20.4667,0.0187482,0.0176986
20.6667,0.0217526,0.022494
20.8667,0.02917,0.029845
21.0667,0.0184712,0.0190018
21.2667,0.0143158,0.0153927
21.4667,0.0135939,0.013711
21.6667,0.0124039,0.0135354
21.8667,0.00553667,0.00592295
22.0667,0.00749148,0.00749148
22.2667,0.00508016,0.00508016
22.4667,0.0060283,0.006239
22.6667,0.00742125,0.00759293
22.8667,0.0130282,0.0135081
23.0667,0.0166412,0.017527
23.2667,0.0173358,0.0174918
23.4667,0.0253462,0.0262436
23.6667,0.0215263,0.0221974
23.8667,0.0237464,0.0243824
24.0667,0.0214132,0.023407
