Time, Queue Output, Queue Baseline
0.266667,0.111249,0.113781
0.466667,0.110675,0.114066
0.666667,0.122439,0.125116
0.866667,0.135233,0.138413
1.06667,0.137293,0.14173
1.26667,0.141172,0.14647
1.46667,0.142627,0.147399
1.66667,0.147652,0.150329
1.86667,0.145393,0.151543
2.06667,0.160536,0.16347
2.26667,0.162546,0.16779
2.46667,0.169058,0.174325
2.66667,0.174727,0.179936
2.86667,0.178387,0.183151
3.06667,0.181001,0.185375
3.26667,0.181087,0.187147
3.46667,0.184614,0.189062
3.66667,0.185687,0.191587
3.86667,0.188711,0.196394
4.06667,0.196874,0.202016
4.26667,0.196827,0.201361
4.46667,0.199574,0.206039
4.66667,0.195255,0.20124
4.86667,0.199824,0.203807
5.06667,0.196179,0.202055
5.26667,0.207108,0.211065
5.46667,0.211334,0.217553
5.66667,0.215236,0.221674
5.86667,0.233879,0.238178
6.06667,0.247453,0.252888
6.26667,0.262077,0.267649
6.46667,0.261808,0.269409
6.66667,0.275156,0.282468
6.86667,0.279631,0.28923
7.06667,0.275593,0.283779
7.26667,0.271305,0.277251
7.46667,0.272429,0.279405
7.66667,0.284559,0.289522
7.86667,0.287942,0.295305
8.06667,0.297275,0.306757
8.26667,0.299203,0.309152
8.46667,0.299051,0.307982
8.66667,0.306316,0.315259
8.86667,0.310869,0.319933
9.06667,0.311591,0.322965
9.26667,0.323975,0.332005
9.46667,0.326344,0.337308
9.66667,0.327616,0.337718
9.86667,0.325841,0.336204
10.0667,0.328209,0.333012
10.2667,0.320643,0.32737
10.4667,0.314884,0.322754
10.6667,0.31236,0.318314
10.8667,0.305184,0.314272
11.0667,0.305418,0.311021
11.2667,0.302367,0.309074
11.4667,0.300397,0.307299
11.6667,0.297962,0.303319
11.8667,0.292055,0.299187
12.0667,0.290322,0.299035
12.2667,0.289819,0.295527
12.4667,0.289152,0.293939
12.6667,0.288945,0.294778
12.8667,0.288598,0.294977
13.0667,0.284567,0.292921
13.2667,0.284111,0.292328
13.4667,0.281633,0.28985
13.6667,0.281773,0.28946
13.8667,0.281606,0.288629
14.0667,0.280353,0.287934
14.2667,0.280693,0.289
14.4667,0.279436,0.28644
14.6667,0.284836,0.29248
14.8667,0.284887,0.291189
15.0667,0.284536,0.290947
15.2667,0.284267,0.290943
15.4667,0.283951,0.290771
15.6667,0.284953,0.293003
15.8667,0.283159,0.290974
16.0667,0.281485,0.290077
16.2667,0.283518,0.291704
16.4667,0.281305,0.288883
16.6667,0.279951,0.287872
16.8667,0.279417,0.287817
17.0667,0.285605,0.293214
17.2667,0.286026,0.292983
17.4667,0.287209,0.294049
17.6667,0.28619,0.29406
17.8667,0.281891,0.28985
18.0667,0.281773,0.290026
18.2667,0.280135,0.28779
18.4667,0.279538,0.28644
18.6667,0.275456,0.282273
18.8667,0.283709,0.290673
19.0667,0.292031,0.299273
19.2667,0.298664,0.305426
19.4667,0.302387,0.310026
19.6667,0.307061,0.31472
19.8667,0.295797,0.303963
20.0667,0.288161,0.296085
20.2667,0.280224,0.287966
20.4667,0.278781,0.285687
20.6667,0.280416,0.28699
20.8667,0.28818,0.295083
21.0667,0.291329,0.298902
21.2667,0.2893,0.295738
21.4667,0.283416,0.289651
21.6667,0.281453,0.288968
21.8667,0.281812,0.288613
22.0667,0.282667,0.289503
22.2667,0.282043,0.289565
22.4667,0.28221,0.288539
22.6667,0.281333,0.289175
22.8667,0.282269,0.289745
23.0667,0.281114,0.289819
23.2667,0.288902,0.297022
23.4667,0.291309,0.299203
23.6667,0.293475,0.299499
23.8667,0.293401,0.299531
24.0667,0.295609,0.301205
24.2667,0.295211,0.300736
24.4667,0.2963,0.302141
24.6667,0.297412,0.302609
24.8667,0.297666,0.302539
25.0667,0.298364,0.304185
25.2667,0.294575,0.300576
25.4667,0.293225,0.298516
25.6667,0.292293,0.298746
25.8667,0.293959,0.301708
26.0667,0.300163,0.308017
26.2667,0.307252,0.314791
26.4667,0.314061,0.322668
26.6667,0.319254,0.326211
26.8667,0.3171,0.325782
27.0667,0.321229,0.329863
27.2667,0.329563,0.338373
27.4667,0.344944,0.354839
27.6667,0.362291,0.371328
27.8667,0.374492,0.383189
28.0667,0.386498,0.395991
28.2667,0.398625,0.407775
28.4667,0.410327,0.420378
28.6667,0.426441,0.436266
