Time, Queue Output, Queue Baseline
0.266667,0.113531,0.113781
0.466667,0.113699,0.114066
0.666667,0.1248,0.125116
0.866667,0.138089,0.138413
1.06667,0.141371,0.14173
1.26667,0.146076,0.14647
1.46667,0.14697,0.147399
1.66667,0.149877,0.150329
1.86667,0.149697,0.151543
2.06667,0.163014,0.16347
2.26667,0.16713,0.16779
2.46667,0.173642,0.174325
2.66667,0.179214,0.179936
2.86667,0.182445,0.183151
3.06667,0.184782,0.185375
3.26667,0.186421,0.187147
3.46667,0.188661,0.189062
3.66667,0.190994,0.191587
3.86667,0.195274,0.196394
4.06667,0.201474,0.202016
4.26667,0.200823,0.201361
4.46667,0.204295,0.206039
4.66667,0.199636,0.20124
4.86667,0.203495,0.203807
5.06667,0.200659,0.202055
5.26667,0.211158,0.211065
5.46667,0.21689,0.217553
5.66667,0.220062,0.221674
5.86667,0.238296,0.238178
6.06667,0.253044,0.252888
6.26667,0.267118,0.267649
6.46667,0.267586,0.269409
6.66667,0.280806,0.282468
6.86667,0.28804,0.28923
7.06667,0.283244,0.283779
7.26667,0.27674,0.277251
7.46667,0.278796,0.279405
7.66667,0.289776,0.289522
7.86667,0.295566,0.295305
8.06667,0.305145,0.306757
8.26667,0.307752,0.309152
8.46667,0.306093,0.307982
8.66667,0.314763,0.315259
8.86667,0.318185,0.319933
9.06667,0.321751,0.322965
9.26667,0.330655,0.332005
9.46667,0.336137,0.337308
9.66667,0.336684,0.337718
9.86667,0.33476,0.336204
10.0667,0.332107,0.333012
10.2667,0.325423,0.32737
10.4667,0.321568,0.322754
10.6667,0.316769,0.318314
10.8667,0.312617,0.314272
11.0667,0.309769,0.311021
11.2667,0.307838,0.309074
11.4667,0.30623,0.307299
11.6667,0.302047,0.303319
11.8667,0.297993,0.299187
12.0667,0.297775,0.299035
12.2667,0.294275,0.295527
12.4667,0.29278,0.293939
12.6667,0.293615,0.294778
12.8667,0.293783,0.294977
13.0667,0.291493,0.292921
13.2667,0.290943,0.292328
13.4667,0.288465,0.28985
13.6667,0.288075,0.28946
13.8667,0.287255,0.288629
14.0667,0.286557,0.287934
14.2667,0.287618,0.289
14.4667,0.28502,0.28644
14.6667,0.291329,0.29248
14.8667,0.29008,0.291189
15.0667,0.289823,0.290947
15.2667,0.289792,0.290943
15.4667,0.289624,0.290771
15.6667,0.29186,0.293003
15.8667,0.289799,0.290974
16.0667,0.288902,0.290077
16.2667,0.290541,0.291704
16.4667,0.287595,0.288883
16.6667,0.286666,0.287872
16.8667,0.28653,0.287817
17.0667,0.291934,0.293214
17.2667,0.291746,0.292983
17.4667,0.292777,0.294049
17.6667,0.292788,0.29406
17.8667,0.288574,0.28985
18.0667,0.288844,0.290026
18.2667,0.286588,0.28779
18.4667,0.285227,0.28644
18.6667,0.281056,0.282273
18.8667,0.289456,0.290673
19.0667,0.298091,0.299273
19.2667,0.304267,0.305426
19.4667,0.308875,0.310026
19.6667,0.313448,0.31472
19.8667,0.302707,0.303963
20.0667,0.294864,0.296085
20.2667,0.286998,0.287966
20.4667,0.284474,0.285687
20.6667,0.285839,0.28699
20.8667,0.293877,0.295083
21.0667,0.297892,0.298902
21.2667,0.294677,0.295738
21.4667,0.288149,0.289651
21.6667,0.287302,0.288968
21.8667,0.28754,0.288613
22.0667,0.288442,0.289503
22.2667,0.288531,0.289565
22.4667,0.287497,0.288539
22.6667,0.288044,0.289175
22.8667,0.288582,0.289745
23.0667,0.288707,0.289819
23.2667,0.295746,0.297022
23.4667,0.297919,0.299203
23.6667,0.298387,0.299499
23.8667,0.298415,0.299531
24.0667,0.300334,0.301205
24.2667,0.299581,0.300736
24.4667,0.301208,0.302141
24.6667,0.301579,0.302609
24.8667,0.301552,0.302539
25.0667,0.303198,0.304185
25.2667,0.299546,0.300576
25.4667,0.297486,0.298516
25.6667,0.297221,0.298746
25.8667,0.300182,0.301708
26.0667,0.306706,0.308017
26.2667,0.313472,0.314791
26.4667,0.321264,0.322668
26.6667,0.324849,0.326211
26.8667,0.324268,0.325782
27.0667,0.328392,0.329863
27.2667,0.336867,0.338373
27.4667,0.353231,0.354839
27.6667,0.369896,0.371328
27.8667,0.381812,0.383189
28.0667,0.394665,0.395991
28.2667,0.406292,0.407775
28.4667,0.419032,0.420378
28.6667,0.43483,0.436266
28.8667,0.450125,0.451631
29.0667,0.460207,0.461866
29.2667,0.46613,0.468331
29.4667,0.473395,0.474632
29.6667,0.471686,0.472994
29.8667,0.488874,0.490197
30.0667,0.491071,0.492366
30.2667,0.495862,0.497064
30.4667,0.498051,0.499253
30.6667,0.496998,0.498164
30.8667,0.502347,0.50351
31.0667,0.50372,0.504883
31.2667,0.501492,0.502655
31.4667,0.507095,0.508496
31.6667,0.510568,0.513299
31.8667,0.510755,0.512968
32.0667,0.511048,0.513108
32.2667,0.515492,0.517486
32.4667,0.514017,0.515758
32.6667,0.515633,0.517533
32.8667,0.514236,0.516159
33.0667,0.521251,0.522913
33.2667,0.523495,0.525005
33.4667,0.518614,0.520112
33.6667,0.526491,0.52799
33.8667,0.536078,0.537491
34.0667,0.545977,0.547432
34.2667,0.551986,0.55341
34.4667,0.562977,0.564409
34.6667,0.587524,0.589229
34.8667,0.591055,0.592701
35.0667,0.594945,0.596634
35.2667,0.595624,0.597313
35.4667,0.597528,0.599291
35.6667,0.594566,0.596322
35.8667,0.597508,0.599268
36.0667,0.597204,0.599011
36.2667,0.597664,0.599697
36.4667,0.58752,0.589389
36.6667,0.590707,0.592284
36.8667,0.592573,0.593856
37.0667,0.586275,0.587524
37.2667,0.584745,0.586099
37.4667,0.581917,0.584504
37.6667,0.581604,0.58361
37.8667,0.580243,0.581526
38.0667,0.576571,0.577843
38.2667,0.574066,0.575389
38.4667,0.574792,0.576099
38.6667,0.580571,0.581952
38.8667,0.58633,0.587746
39.0667,0.593052,0.594481
39.2667,0.598398,0.599795
39.4667,0.602627,0.604024
39.6667,0.611992,0.613412
39.8667,0.6158,0.61722
40.0667,0.618223,0.619663
40.2667,0.625024,0.626444
40.4667,0.633959,0.635379
40.6667,0.642754,0.644252
40.8667,0.655384,0.656851
41.0667,0.660347,0.66181
41.2667,0.666317,0.667788
41.4667,0.676376,0.678592
41.6667,0.679798,0.681741
41.8667,0.683052,0.684995
42.0667,0.687749,0.689696
42.2667,0.691101,0.693021
42.4667,0.692221,0.694125
42.6667,0.691214,0.693114
42.8667,0.691039,0.692908
43.0667,0.691788,0.692978
43.2667,0.694402,0.695596
43.4667,0.698803,0.699997
43.6667,0.700255,0.701702
43.8667,0.69702,0.698444
44.0667,0.698382,0.699888
44.2667,0.702307,0.703829
44.4667,0.706611,0.708105
44.6667,0.707469,0.709596
44.8667,0.712296,0.714157
45.0667,0.711902,0.714368
45.2667,0.711445,0.713911
45.4667,0.708367,0.711164
45.6667,0.708199,0.710969
45.8667,0.70626,0.709065
46.0667,0.706189,0.709018
46.2667,0.70569,0.708628
46.4667,0.704359,0.706045
46.6667,0.706939,0.70855
46.8667,0.707177,0.708952
47.0667,0.706228,0.707852
47.2667,0.704929,0.70658
47.4667,0.707407,0.709206
47.6667,0.709572,0.711383
47.8667,0.7107,0.712522
48.0667,0.712058,0.714317
48.2667,0.713576,0.715507
48.4667,0.71006,0.711999
48.6667,0.71141,0.713349
48.8667,0.713189,0.7158
49.0667,0.713373,0.715983
49.2667,0.715889,0.718449
49.4667,0.714274,0.716818
49.6667,0.711535,0.713771
49.8667,0.716931,0.719518
50.0667,0.710419,0.712959
50.2667,0.712756,0.715363
50.4667,0.709779,0.712417
50.6667,0.711098,0.713736
50.8667,0.714005,0.716584
51.0667,0.709705,0.712101
51.2667,0.708047,0.710466
51.4667,0.713096,0.714372
51.6667,0.713763,0.715047
51.8667,0.712565,0.71381
52.0667,0.715011,0.716818
52.2667,0.716873,0.718679
52.4667,0.7142,0.716006
52.6667,0.71214,0.712467
52.8667,0.708413,0.708765
53.0667,0.703833,0.704976
53.2667,0.705128,0.706236
53.4667,0.709073,0.710181
53.6667,0.708975,0.710813
53.8667,0.709619,0.711473
54.0667,0.712881,0.713954
54.2667,0.712752,0.713786
54.4667,0.716654,0.717895
54.6667,0.718847,0.721524
54.8667,0.719495,0.722171
55.0667,0.720739,0.723408
55.2667,0.721957,0.724864
55.4667,0.72239,0.725371
55.6667,0.717021,0.720107
55.8667,0.716447,0.718133
56.0667,0.718827,0.720474
56.2667,0.72024,0.721894
56.4667,0.723716,0.72612
56.6667,0.724212,0.726623
56.8667,0.721937,0.724348
57.0667,0.720946,0.723385
57.2667,0.719085,0.720938
57.4667,0.7196,0.721984
57.6667,0.720817,0.722706
57.8667,0.720177,0.72205
58.0667,0.716061,0.718242
58.2667,0.71537,0.717579
58.4667,0.714797,0.717036
58.6667,0.719385,0.721555
58.8667,0.721176,0.723018
59.0667,0.723139,0.724934
59.2667,0.722807,0.724641
59.4667,0.723463,0.725262
59.6667,0.718738,0.720747
59.8667,0.719112,0.720969
60.0667,0.718788,0.720431
60.2667,0.718593,0.720236
60.4667,0.717747,0.720271
60.6667,0.717727,0.719596
60.8667,0.715035,0.716869
61.0667,0.712826,0.714656
61.2667,0.708687,0.710528
61.4667,0.706872,0.708714
61.6667,0.708023,0.709892
61.8667,0.712163,0.714024
62.0667,0.710087,0.712019
62.2667,0.713482,0.715214
62.4667,0.718617,0.720548
62.6667,0.7223,0.724228
62.8667,0.720798,0.721812
63.0667,0.723381,0.724395
63.2667,0.724345,0.726272
63.4667,0.722757,0.724641
63.6667,0.724711,0.726963
63.8667,0.725472,0.727962
64.0667,0.724075,0.725784
64.2667,0.726779,0.728266
64.4667,0.725706,0.727396
64.6667,0.724918,0.726682
64.8667,0.728734,0.730498
65.0667,0.728461,0.730252
65.2667,0.725386,0.727177
65.4667,0.725991,0.729362
65.6667,0.728613,0.731965
65.8667,0.727911,0.730076
66.0667,0.724216,0.726112
66.2667,0.723428,0.725265
66.4667,0.724083,0.726143
66.6667,0.724477,0.726494
66.8667,0.724364,0.72637
67.0667,0.720657,0.722967
67.2667,0.722433,0.724653
67.4667,0.721758,0.724224
67.6667,0.722148,0.724618
67.8667,0.720915,0.723935
68.0667,0.717875,0.720903
68.2667,0.720404,0.722245
68.4667,0.718703,0.720525
68.6667,0.718847,0.720673
68.8667,0.712854,0.714715
69.0667,0.712475,0.714262
69.2667,0.712588,0.714426
69.4667,0.714539,0.716982
69.6667,0.716003,0.71784
69.8667,0.715718,0.717594
70.0667,0.71331,0.715242
70.2667,0.712627,0.714539
70.4667,0.71267,0.714543
70.6667,0.71212,0.714013
70.8667,0.711121,0.7131
71.0667,0.711469,0.713478
71.2667,0.710583,0.712592
71.4667,0.712514,0.714309
71.6667,0.712565,0.71436
71.8667,0.712518,0.714309
72.0667,0.708628,0.710446
72.2667,0.708745,0.71045
72.4667,0.708827,0.711195
72.6667,0.710193,0.712557
72.8667,0.71381,0.715628
73.0667,0.715534,0.717337
73.2667,0.716428,0.718289
73.4667,0.716525,0.718504
73.6667,0.718281,0.720213
73.8667,0.717548,0.719479
74.0667,0.716697,0.718933
74.2667,0.714492,0.716744
74.4667,0.71354,0.715987
74.6667,0.713061,0.714953
74.8667,0.713392,0.715039
75.0667,0.71294,0.714567
75.2667,0.716877,0.718445
75.4667,0.714286,0.715925
75.6667,0.71459,0.716014
75.8667,0.716361,0.719182
76.0667,0.713213,0.71418
76.2667,0.714734,0.715921
76.4667,0.714005,0.716022
76.6667,0.712698,0.714715
76.8667,0.710111,0.712148
77.0667,0.709783,0.711508
77.2667,0.711164,0.712975
77.4667,0.711235,0.713053
77.6667,0.711063,0.712717
77.8667,0.705487,0.707469
78.0667,0.706076,0.708058
78.2667,0.703201,0.704847
78.4667,0.704668,0.706345
78.6667,0.704925,0.706603
78.8667,0.705269,0.706954
79.0667,0.708827,0.710899
79.2667,0.70928,0.711316
79.4667,0.708804,0.711262
79.6667,0.708226,0.710641
79.8667,0.708445,0.710306
80.0667,0.709178,0.71116
80.2667,0.709955,0.711933
80.4667,0.711648,0.713572
80.6667,0.712744,0.714695
80.8667,0.716494,0.718109
81.0667,0.717263,0.71898
81.2667,0.716853,0.719155
81.4667,0.714235,0.715
81.6667,0.715909,0.718184
81.8667,0.718199,0.720529
82.0667,0.721777,0.724103
82.2667,0.722082,0.722909
82.4667,0.719124,0.722105
82.6667,0.721169,0.724442
82.8667,0.722604,0.723876
83.0667,0.72525,0.7277
83.2667,0.724735,0.726947
83.4667,0.724231,0.726459
83.6667,0.724071,0.726299
83.8667,0.724091,0.725757
