Time, Queue Output, Queue Baseline
0.266667,0.12395,0.113781
0.466667,0.13141,0.114066
0.666667,0.14159,0.125116
0.866667,0.15916,0.138413
1.06667,0.1686,0.14173
1.26667,0.1667,0.14647
1.46667,0.17352,0.147399
1.66667,0.17667,0.150329
1.86667,0.17287,0.151543
2.06667,0.18787,0.16347
2.26667,0.19385,0.16779
2.46667,0.20086,0.174325
2.66667,0.20353,0.179936
2.86667,0.20525,0.183151
3.06667,0.21428,0.185375
3.26667,0.213,0.187147
3.46667,0.22154,0.189062
3.66667,0.21522,0.191587
3.86667,0.22081,0.196394
4.06667,0.22515,0.202016
4.26667,0.23356,0.201361
4.46667,0.24044,0.206039
4.66667,0.23061,0.20124
4.86667,0.22571,0.203807
5.06667,0.2229,0.202055
5.26667,0.23919,0.211065
5.46667,0.24138,0.217553
5.66667,0.2482,0.221674
5.86667,0.27139,0.238178
6.06667,0.2869,0.252888
6.26667,0.30317,0.267649
6.46667,0.30386,0.269409
6.66667,0.31229,0.282468
6.86667,0.32469,0.28923
7.06667,0.31787,0.283779
7.26667,0.31351,0.277251
7.46667,0.32409,0.279405
7.66667,0.33073,0.289522
7.86667,0.34135,0.295305
8.06667,0.35296,0.306757
8.26667,0.36059,0.309152
8.46667,0.36204,0.307982
8.66667,0.36812,0.315259
8.86667,0.37547,0.319933
9.06667,0.37268,0.322965
9.26667,0.37398,0.332005
9.46667,0.37989,0.337308
9.66667,0.37535,0.337718
9.86667,0.36999,0.336204
10.0667,0.37154,0.333012
10.2667,0.37696,0.32737
10.4667,0.36734,0.322754
10.6667,0.35914,0.318314
10.8667,0.35087,0.314272
11.0667,0.34646,0.311021
11.2667,0.34717,0.309074
11.4667,0.34082,0.307299
11.6667,0.332,0.303319
11.8667,0.32985,0.299187
12.0667,0.33001,0.299035
12.2667,0.32794,0.295527
12.4667,0.32758,0.293939
12.6667,0.32115,0.294778
12.8667,0.32216,0.294977
13.0667,0.3229,0.292921
13.2667,0.3255,0.292328
13.4667,0.32373,0.28985
13.6667,0.32375,0.28946
13.8667,0.32802,0.288629
14.0667,0.31988,0.287934
14.2667,0.32178,0.289
14.4667,0.3217,0.28644
14.6667,0.32953,0.29248
14.8667,0.32612,0.291189
15.0667,0.32773,0.290947
15.2667,0.32652,0.290943
15.4667,0.32651,0.290771
15.6667,0.32771,0.293003
15.8667,0.33096,0.290974
16.0667,0.32559,0.290077
16.2667,0.33258,0.291704
16.4667,0.32204,0.288883
16.6667,0.32959,0.287872
16.8667,0.32542,0.287817
17.0667,0.32986,0.293214
17.2667,0.32981,0.292983
17.4667,0.33059,0.294049
17.6667,0.32435,0.29406
17.8667,0.32076,0.28985
18.0667,0.32171,0.290026
18.2667,0.32297,0.28779
18.4667,0.31893,0.28644
18.6667,0.32064,0.282273
18.8667,0.32992,0.290673
19.0667,0.33573,0.299273
19.2667,0.3432,0.305426
19.4667,0.34688,0.310026
19.6667,0.35852,0.31472
19.8667,0.34577,0.303963
20.0667,0.33561,0.296085
20.2667,0.33157,0.287966
20.4667,0.32524,0.285687
20.6667,0.32318,0.28699
20.8667,0.33141,0.295083
21.0667,0.33623,0.298902
21.2667,0.332,0.295738
21.4667,0.32372,0.289651
21.6667,0.31789,0.288968
21.8667,0.32036,0.288613
22.0667,0.32389,0.289503
22.2667,0.32631,0.289565
22.4667,0.33013,0.288539
22.6667,0.32642,0.289175
22.8667,0.32485,0.289745
23.0667,0.33074,0.289819
23.2667,0.33695,0.297022
23.4667,0.33875,0.299203
23.6667,0.3358,0.299499
23.8667,0.34235,0.299531
24.0667,0.34685,0.301205
24.2667,0.34932,0.300736
24.4667,0.34402,0.302141
24.6667,0.34241,0.302609
24.8667,0.33838,0.302539
25.0667,0.33424,0.304185
25.2667,0.33684,0.300576
25.4667,0.33453,0.298516
25.6667,0.33675,0.298746
25.8667,0.34338,0.301708
26.0667,0.34612,0.308017
26.2667,0.34946,0.314791
26.4667,0.35588,0.322668
26.6667,0.36285,0.326211
26.8667,0.36404,0.325782
27.0667,0.36572,0.329863
27.2667,0.37807,0.338373
27.4667,0.39212,0.354839
27.6667,0.40781,0.371328
27.8667,0.42114,0.383189
28.0667,0.41929,0.395991
28.2667,0.44273,0.407775
28.4667,0.45783,0.420378
28.6667,0.47954,0.436266
28.8667,0.49689,0.451631
29.0667,0.5045,0.461866
29.2667,0.51057,0.468331
29.4667,0.51979,0.474632
29.6667,0.52617,0.472994
29.8667,0.53826,0.490197
30.0667,0.5378,0.492366
30.2667,0.53989,0.497064
30.4667,0.5333,0.499253
30.6667,0.5366,0.498164
30.8667,0.54136,0.50351
31.0667,0.54363,0.504883
31.2667,0.54166,0.502655
31.4667,0.54649,0.508496
31.6667,0.55812,0.513299
31.8667,0.54595,0.512968
32.0667,0.54371,0.513108
32.2667,0.55447,0.517486
32.4667,0.55617,0.515758
32.6667,0.55091,0.517533
32.8667,0.55617,0.516159
33.0667,0.55817,0.522913
33.2667,0.55322,0.525005
33.4667,0.55564,0.520112
33.6667,0.56301,0.52799
33.8667,0.57068,0.537491
34.0667,0.58287,0.547432
34.2667,0.59906,0.55341
34.4667,0.60398,0.564409
34.6667,0.62604,0.589229
34.8667,0.63203,0.592701
35.0667,0.63824,0.596634
35.2667,0.64166,0.597313
35.4667,0.64069,0.599291
35.6667,0.64334,0.596322
35.8667,0.64353,0.599268
36.0667,0.64715,0.599011
36.2667,0.64363,0.599697
36.4667,0.63125,0.589389
36.6667,0.62452,0.592284
36.8667,0.62411,0.593856
37.0667,0.62506,0.587524
37.2667,0.61906,0.586099
37.4667,0.61792,0.584504
37.6667,0.6142,0.58361
37.8667,0.61141,0.581526
38.0667,0.60289,0.577843
38.2667,0.60673,0.575389
38.4667,0.60479,0.576099
38.6667,0.61492,0.581952
38.8667,0.61899,0.587746
39.0667,0.62396,0.594481
39.2667,0.6261,0.599795
39.4667,0.63081,0.604024
39.6667,0.63923,0.613412
39.8667,0.64351,0.61722
40.0667,0.65168,0.619663
40.2667,0.65928,0.626444
40.4667,0.66842,0.635379
40.6667,0.68192,0.644252
40.8667,0.69019,0.656851
41.0667,0.70005,0.66181
41.2667,0.70537,0.667788
41.4667,0.71738,0.678592
41.6667,0.72129,0.681741
41.8667,0.72785,0.684995
42.0667,0.72957,0.689696
42.2667,0.72713,0.693021
42.4667,0.72863,0.694125
42.6667,0.72984,0.693114
42.8667,0.73105,0.692908
43.0667,0.73084,0.692978
43.2667,0.73331,0.695596
43.4667,0.73608,0.699997
43.6667,0.73633,0.701702
43.8667,0.73832,0.698444
44.0667,0.73863,0.699888
