Time, Moving Output, Moving Baseline
0.266667,0.135566,0.0931558
0.466667,0.134419,0.0895584
0.666667,0.110588,0.0856019
0.866667,0.0898341,0.0849308
1.06667,0.113363,0.0852195
1.26667,0.131523,0.0701039
1.46667,0.133514,0.0613599
1.66667,0.134359,0.0626007
1.86667,0.139548,0.0644463
2.06667,0.156742,0.0677082
2.26667,0.164947,0.0745793
2.46667,0.168507,0.0787776
2.66667,0.166033,0.0827302
2.86667,0.153122,0.0811929
3.06667,0.0880241,0.0794292
3.26667,0.0696833,0.0832023
3.46667,0.091825,0.0778607
3.66667,0.066365,0.0790547
3.86667,0.0502564,0.0856136
4.06667,0.0564103,0.0917239
4.26667,0.0451282,0.0932261
4.46667,0.0617798,0.0718675
4.66667,0.0598492,0.0657261
4.86667,0.040181,0.0588277
5.06667,0.0585219,0.0659173
5.26667,0.0208145,0.0650823
5.46667,0.0249774,0.0633069
5.66667,0,0.0701663
5.86667,0.0384314,0.0796516
6.06667,0.0690799,0.0986145
6.26667,0.0944193,0.113781
6.46667,0.11264,0.123957
6.66667,0.122474,0.109536
6.86667,0.142443,0.109582
7.06667,0.144434,0.111319
7.26667,0.144374,0.112025
7.46667,0.151493,0.113777
7.66667,0.17267,0.114979
7.86667,0.163982,0.121155
8.06667,0.182443,0.133403
8.26667,0.210075,0.142401
8.46667,0.217436,0.1518
8.66667,0.183952,0.162191
8.86667,0.126576,0.16255
9.06667,0.149261,0.147504
9.26667,0.107149,0.143996
9.46667,0.103167,0.141308
9.66667,0.0991855,0.12448
9.86667,0.0775264,0.1097
10.0667,0.0825943,0.0986886
10.2667,0.0673907,0.083491
10.4667,0.067089,0.0908381
10.6667,0.0266063,0.0778334
10.8667,0.0620814,0.0850479
11.0667,0,0.0725738
11.2667,0,0.0644268
11.4667,0,0.076101
11.6667,0,0.0683403
11.8667,0,0.0708413
12.0667,0,0.0522687
12.2667,0,0.0440632
12.4667,0,0.0431151
12.6667,0,0.0193374
12.8667,0,0.0256271
13.0667,0,0.0158492
13.2667,0,0.0152327
13.4667,0,0.0168246
13.6667,0,0.0102579
13.8667,0,0.00893516
14.0667,0,0.00574737
14.2667,0,0.0140621
14.4667,0,0.0102071
14.6667,0,0.00820942
14.8667,0,0.0109563
15.0667,0,0.00701936
15.2667,0,0.00728859
15.4667,0,0.0130087
15.6667,0,0.0200046
15.8667,0,0.0232353
16.0667,0,0.024558
16.2667,0,0.0182449
16.4667,0,0.0163837
16.6667,0,0.0148581
16.8667,0,0.00830306
17.0667,0,0.00854107
17.2667,0,0.00857229
17.4667,0,0.00674234
17.6667,0,0.00557179
17.8667,0,0.00797921
18.0667,0,0.00956725
18.2667,0,0.00830696
18.4667,0,0.0137188
18.6667,0,0.00909903
18.8667,0.0210558,0.0194818
19.0667,0.0273906,0.0287564
19.2667,0.0354148,0.038308
19.4667,0.0420513,0.0392718
19.6667,0.0495324,0.0370399
19.8667,0.0495928,0.0437393
20.0667,0.038733,0.0297006
20.2667,0.0369231,0.0233797
20.4667,0.0342081,0.0176986
20.6667,0.0159276,0.022494
20.8667,0.0165309,0.029845
21.0667,0,0.0190018
21.2667,0.0115837,0.0153927
21.4667,0,0.013711
21.6667,0,0.0135354
21.8667,0,0.00592295
22.0667,0,0.00749148
22.2667,0,0.00508016
22.4667,0,0.006239
22.6667,0,0.00759293
22.8667,0,0.0135081
23.0667,0,0.017527
23.2667,0.0198492,0.0174918
23.4667,0.0275716,0.0262436
23.6667,0.0364404,0.0221974
23.8667,0,0.0243824
24.0667,0.0343891,0.023407
24.2667,0.0238914,0.0217409
24.4667,0.0228054,0.022572
24.6667,0,0.0228763
24.8667,0.0225038,0.0233407
25.0667,0.0215385,0.0249911
25.2667,0.0202715,0.0250262
25.4667,0,0.0263958
25.6667,0,0.0232821
25.8667,0.0139367,0.0270279
26.0667,0.0240724,0.0360216
26.2667,0.0428959,0.0507821
26.4667,0.06546,0.04848
26.6667,0.0699849,0.0519683
26.8667,0.078009,0.0520463
27.0667,0.0863348,0.0506104
27.2667,0.109864,0.0627607
27.4667,0.116923,0.084884
27.6667,0.137496,0.091997
27.8667,0.154087,0.107491
28.0667,0.157707,0.114585
28.2667,0.128688,0.122759
28.4667,0.105822,0.135366
28.6667,0.0772851,0.137508
28.8667,0.0687783,0.147141
29.0667,0.0564706,0.147773
29.2667,0.0418703,0.151898
29.4667,0.040543,0.155788
29.6667,0.0225641,0.164824
29.8667,0.0225641,0.154485
30.0667,0.0255807,0.155175
30.2667,0.0292006,0.154317
30.4667,0.0305279,0.153244
30.6667,0.0225038,0.140407
30.8667,0.0352941,0.1297
31.0667,0,0.109118
31.2667,0,0.0886765
31.4667,0,0.0802837
31.6667,0,0.0619998
31.8667,0,0.0520385
32.0667,0,0.0491941
32.2667,0,0.0358577
32.4667,0,0.0187365
32.6667,0,0.00422176
32.8667,0,0.00513869
33.0667,0,0.00565373
33.2667,0,0.00229037
33.4667,0,0
33.6667,0.0223228,0.0066565
33.8667,0.0396983,0.0169105
34.0667,0.0514027,0.0291661
34.2667,0.0681146,0.0391001
34.4667,0.0862745,0.0514376
34.6667,0.0962896,0.0611141
34.8667,0.11276,0.0678487
35.0667,0.112398,0.0721328
35.2667,0.114329,0.0728976
35.4667,0.114872,0.0824453
35.6667,0.115897,0.0829214
35.8667,0.121508,0.0949858
36.0667,0.114811,0.0906509
36.2667,0.0831373,0.0929139
36.4667,0.115173,0.0992544
36.6667,0.0923077,0.0984662
36.8667,0.0778884,0.0962383
37.0667,0.0291403,0.0794917
37.2667,0.0610558,0.0765926
37.4667,0.0278733,0.0771974
37.6667,0,0.0653554
37.8667,0,0.0619569
38.0667,0,0.0557257
38.2667,0,0.0285691
38.4667,0,0.0148386
38.6667,0.0230468,0.0239103
38.8667,0.0316742,0.0276327
39.0667,0.0406636,0.0374808
39.2667,0.0409653,0.0323304
39.4667,0.0409653,0.0341955
39.6667,0.0620814,0.0470754
39.8667,0.0675716,0.0386787
40.0667,0.0730618,0.0412929
40.2667,0.0743288,0.0452845
40.4667,0.0799397,0.039541
40.6667,0.0699246,0.0537007
40.8667,0.0845852,0.0623783
41.0667,0.0444646,0.0660343
41.2667,0.0629864,0.0723553
41.4667,0.0329412,0.0772676
41.6667,0.0544796,0.0642161
41.8667,0.0328808,0.059647
42.0667,0.0582805,0.0569275
42.2667,0.0386727,0.0592647
42.4667,0.0304072,0.0561159
42.6667,0.0480845,0.0436886
42.8667,0.0441026,0.0394512
43.0667,0.0479638,0.0363961
43.2667,0.0303469,0.0356782
43.4667,0,0.0389557
43.6667,0,0.0384914
43.8667,0.0225641,0.0413631
44.0667,0.0209955,0.0431775
44.2667,0,0.0459517
44.4667,0.015264,0.0486907
44.6667,0,0.0573996
44.8667,0,0.0557374
45.0667,0,0.0540245
45.2667,0.0146003,0.0594598
45.4667,0,0.0601933
45.6667,0,0.0597329
45.8667,0,0.0564593
46.0667,0,0.0462755
46.2667,0,0.0423542
46.4667,0,0.0397595
46.6667,0,0.0302547
46.8667,0,0.0246985
47.0667,0,0.0224745
47.2667,0,0.0197627
47.4667,0,0.0161964
47.6667,0,0.0127433
47.8667,0,0.0149986
48.0667,0,0.00836549
48.2667,0,0.00689841
48.4667,0,0.00658626
48.6667,0,0.00440905
48.8667,0,0.00612195
49.0667,0,0.00267274
49.2667,0,0.00693743
49.4667,0,0.00917317
49.6667,0,0.00493189
49.8667,0,0.00921999
50.0667,0,0.00525965
50.2667,0,0.00250106
50.4667,0,0.00487727
50.6667,0,0.00206016
50.8667,0,0.00632874
51.0667,0,0.00335166
51.2667,0,0.0017207
51.4667,0,0.00250887
51.6667,0,0
51.8667,0,0
52.0667,0,0.00457683
52.2667,0,0.00913805
52.4667,0,0.0047251
52.6667,0,0
52.8667,0,0
53.0667,0,0
53.2667,0,0.00216161
53.4667,0.0242534,0.00879469
53.6667,0,0.0100979
53.8667,0,0.0185219
54.0667,0,0.0189082
54.2667,0,0.0127355
54.4667,0,0.0125834
54.6667,0,0.0159545
54.8667,0,0.012318
55.0667,0,0.0113699
55.2667,0,0.0151703
55.4667,0,0.0150181
55.6667,0,0.0124429
55.8667,0,0.00196651
56.0667,0,0.0114635
56.2667,0,0.00248155
56.4667,0,0.00274688
56.6667,0,0.00939947
56.8667,0,0
57.0667,0,0.00615706
57.2667,0,0.0120176
57.4667,0,0.00671893
57.6667,0,0.00417104
57.8667,0,0.0150649
58.0667,0,0.00825234
58.2667,0,0
58.4667,0,0.00755391
58.6667,0,0.0221896
58.8667,0,0.00442466
59.0667,0,0.00415933
59.2667,0,0.00935265
59.4667,0,0.0109836
59.6667,0,0.00808456
59.8667,0,0.00918877
60.0667,0,0.00419445
60.2667,0,0.00180264
60.4667,0,0
60.6667,0,0.0115299
60.8667,0,0.0119435
61.0667,0,0.0179132
61.2667,0,0.01693
61.4667,0,0
61.6667,0,0
61.8667,0,0
62.0667,0,0.00284832
62.2667,0,0
62.4667,0,0.0117367
62.6667,0,0.0195793
62.8667,0,0.0198212
63.0667,0,0.0170314
63.2667,0,0.00591125
63.4667,0,0.00230597
63.6667,0,0.00694913
63.8667,0,0.0017207
64.0667,0,0.00188458
64.2667,0,0
64.4667,0,0
64.6667,0,0.0017207
64.8667,0,0.0114089
65.0667,0,0.0139217
65.2667,0,0.0162042
65.4667,0,0.0203402
65.6667,0,0.0244254
65.8667,0,0.0121034
66.0667,0,0.00772169
66.2667,0,0.00369502
66.4667,0,0.00484996
66.6667,0,0.0108236
66.8667,0,0.00482654
67.0667,0,0.00712081
67.2667,0,0
67.4667,0,0.0302625
67.6667,0,0.0155526
67.8667,0,0.015857
68.0667,0,0.0137578
68.2667,0,0.00393693
68.4667,0,0.0148425
68.6667,0,0.00784265
68.8667,0,0.0137968
69.0667,0,0.0137266
69.2667,0,0.00289515
69.4667,0,0.017843
69.6667,0,0.0144562
69.8667,0,0.00856058
70.0667,0,0.0172148
70.2667,0,0.00763585
70.4667,0,0.0171836
70.6667,0,0.0121581
70.8667,0,0.0102774
71.0667,0,0.0108666
71.2667,0,0.00883371
71.4667,0,0.0109212
71.6667,0,0.0115806
71.8667,0,0.00828745
72.0667,0,0.0107066
72.2667,0,0.0122088
72.4667,0,0.0152132
72.6667,0,0.0112879
72.8667,0,0.0119083
73.0667,0,0.0104256
73.2667,0,0.0133403
73.4667,0,0.0125755
73.6667,0,0.00612195
73.8667,0,0.0066643
74.0667,0,0.00765926
74.2667,0,0.00754221
74.4667,0,0.0060127
74.6667,0,0.0121307
74.8667,0,0.0117835
75.0667,0,0.0196651
75.2667,0,0.0255413
75.4667,0.0316139,0.0319598
75.6667,0,0.0316203
75.8667,0.040543,0.0324358
76.0667,0.0278733,0.0209176
76.2667,0.0266063,0.0259549
76.4667,0.0291403,0.0247765
76.6667,0.0266063,0.0222325
76.8667,0.0342081,0.0257169
77.0667,0,0.02281
77.2667,0,0.0286432
77.4667,0.0266063,0.0235631
77.6667,0.0266063,0.0323382
77.8667,0,0.0316008
78.0667,0,0.0258339
78.2667,0,0.0165281
78.4667,0,0.0146474
78.6667,0,0.0188146
78.8667,0,0.0157594
79.0667,0,0.018596
79.2667,0,0.0157555
79.4667,0,0.0130204
79.6667,0,0.0130282
79.8667,0,0.00866203
80.0667,0,0.00848255
80.2667,0,0.0108861
80.4667,0,0.00293807
80.6667,0,0.00483435
80.8667,0,0
81.0667,0,0.00169339
81.2667,0,0
81.4667,0,0.0017207
81.6667,0,0.00305122
81.8667,0,0.0111007
82.0667,0,0.0228217
82.2667,0,0.0280189
82.4667,0,0.026665
82.6667,0,0.018159
82.8667,0,0.022412
83.0667,0,0.0195754
83.2667,0,0.0239884
83.4667,0,0.0214288
83.6667,0,0.016056
83.8667,0,0.0130047
84.0667,0,0.0116664
84.2667,0,0.00506065
84.4667,0,0.00874787
84.6667,0,0.0086113
84.8667,0,0.00701156
85.0667,0,0.00778022
85.2667,0,0.0219867
85.4667,0,0.0208786
85.6667,0,0.0142494
85.8667,0,0.0255764
86.0667,0,0.0117484
86.2667,0,0.0115221
86.4667,0,0.0243668
86.6667,0,0.0280736
86.8667,0.0278733,0.0272386
87.0667,0,0.0176206
87.2667,0,0.0120137
87.4667,0,0.0177376
87.6667,0.0278733,0.0191969
87.8667,0,0.0133793
88.0667,0,0.00557569
88.2667,0,0.00262592
88.4667,0,0.00395644
88.6667,0,0.00418275
88.8667,0,0.00583321
89.0667,0,0.00919268
89.2667,0,0.0094697
89.4667,0,0.0158414
89.6667,0,0.0152795
89.8667,0,0.0235318
90.0667,0,0.0260407
90.2667,0,0.029724
90.4667,0,0.0339263
90.6667,0,0.037075
90.8667,0,0.0361464
91.0667,0,0.0359318
91.2667,0,0.032467
91.4667,0,0.0376369
91.6667,0,0.0293026
91.8667,0,0.025034
92.0667,0,0.0243824
92.2667,0,0.02281
92.4667,0,0.0204611
92.6667,0,0.0223457
92.8667,0,0.0198524
93.0667,0,0.0186156
93.2667,0,0.0168753
93.4667,0,0.0159389
93.6667,0,0.012876
93.8667,0,0.0101681
94.0667,0,0.0163798
94.2667,0,0.0207772
94.4667,0,0.0251394
94.6667,0,0.0357172
94.8667,0,0.0386046
95.0667,0,0.0524833
95.2667,0,0.0906196
95.4667,0,0.109313
95.6667,0,0.132498
95.8667,0,0.149053
96.0667,0,0.169378
96.2667,0.0684163,0.197248
96.4667,0,0.216067
96.6667,0.0228054,0.241928
96.8667,0.0477828,0.251308
97.0667,0.0942986,0.261453
97.2667,0.12911,0.277556
97.4667,0.133273,0.27713
97.6667,0.135445,0.296811
97.8667,0.118673,0.330308
98.0667,0.139487,0.377079
98.2667,0.255807,0.389124
98.4667,0.243922,0.401462
98.6667,0.301659,0.399889
98.8667,0.409774,0.41433
99.0667,0.369472,0.438388
99.2667,0.331403,0.426578
99.4667,0.378944,0.449973
99.6667,0.467572,0.476915
99.8667,0.442594,0.48022
100.067,0.433544,0.492003
100.267,0.416772,0.511895
100.467,0.468477,0.51621
100.667,0.381297,0.506432
100.867,0.424796,0.509565
101.067,0.452489,0.514154
101.267,0.451403,0.513389
101.467,0.452489,0.521536
101.667,0.441508,0.515906
101.867,0.480724,0.514419
