Time,Queue Density,Moving Density
0.266667,0.110719,0.0924156
0.466667,0.111394,0.0875688
0.666667,0.121331,0.0845906
0.866667,0.134578,0.0798063
1.06667,0.138619,0.0840875
1.26667,0.142006,0.0656063
1.46667,0.142378,0.0588562
1.66667,0.147006,0.0597156
1.86667,0.148478,0.0615906
2.06667,0.15705,0.0671406
2.26667,0.161637,0.0708406
2.46667,0.170925,0.0746156
2.66667,0.174084,0.0779312
2.86667,0.175856,0.0763844
3.06667,0.1804,0.0779
3.26667,0.181272,0.0795281
3.46667,0.184291,0.0748312
3.66667,0.186125,0.0754844
3.86667,0.192544,0.083825
4.06667,0.198934,0.0885063
4.26667,0.196663,0.0903344
4.46667,0.199194,0.0729
4.66667,0.193531,0.0679438
4.86667,0.197153,0.0601313
5.06667,0.197709,0.0636313
5.26667,0.205919,0.0627
5.46667,0.211597,0.0633594
5.66667,0.219422,0.0692875
5.86667,0.233012,0.0781438
6.06667,0.247456,0.0973875
6.26667,0.259816,0.108841
6.46667,0.260978,0.121956
6.66667,0.273866,0.110075
6.86667,0.277703,0.106503
7.06667,0.273806,0.110447
7.26667,0.267184,0.108994
7.46667,0.271684,0.110769
7.66667,0.279931,0.112291
7.86667,0.287012,0.115428
8.06667,0.294147,0.129634
8.26667,0.298353,0.138344
8.46667,0.300072,0.150381
8.66667,0.3088,0.156725
8.86667,0.313353,0.15685
9.06667,0.317703,0.146166
9.26667,0.323063,0.141284
9.46667,0.328147,0.136722
9.66667,0.328228,0.12495
9.86667,0.329972,0.109422
10.0667,0.325128,0.102922
10.2667,0.319081,0.08845
10.4667,0.312953,0.0888344
10.6667,0.310494,0.0761
10.8667,0.304681,0.0814156
11.0667,0.303222,0.0713531
11.2667,0.301206,0.0637
11.4667,0.298072,0.0778625
11.6667,0.293306,0.0683094
11.8667,0.291341,0.0708656
12.0667,0.291906,0.0584656
12.2667,0.290434,0.04715
12.4667,0.290044,0.0416187
12.6667,0.288216,0.0235844
12.8667,0.287491,0.0245594
13.0667,0.28825,0.0180188
13.2667,0.2874,0.0138313
13.4667,0.285262,0.0153375
13.6667,0.285128,0.0109688
13.8667,0.284238,0.008725
14.0667,0.28325,0.00813125
14.2667,0.283075,0.0165906
14.4667,0.280991,0.0110813
14.6667,0.286597,0.0098
14.8667,0.286862,0.0112719
15.0667,0.285491,0.006575
15.2667,0.284491,0.0102031
15.4667,0.282909,0.0128844
15.6667,0.285597,0.01855
15.8667,0.284375,0.0238719
16.0667,0.280822,0.0236844
16.2667,0.2839,0.0168313
16.4667,0.287759,0.016425
16.6667,0.283372,0.0149219
16.8667,0.283866,0.00897187
17.0667,0.286306,0.00785625
17.2667,0.286616,0.00802188
17.4667,0.288956,0.006625
17.6667,0.288975,0.00869687
17.8667,0.285791,0.0100938
18.0667,0.283431,0.0123
18.2667,0.283291,0.0103187
18.4667,0.280919,0.0154125
18.6667,0.27625,0.0098
18.8667,0.285047,0.0178625
19.0667,0.292784,0.0278094
19.2667,0.300569,0.0366188
19.4667,0.305541,0.0389813
19.6667,0.306094,0.0375094
19.8667,0.299009,0.0456656
20.0667,0.289044,0.0291594
20.2667,0.282341,0.0222469
20.4667,0.280869,0.0169219
20.6667,0.281538,0.0213281
20.8667,0.287962,0.0286875
21.0667,0.290619,0.022175
21.2667,0.288169,0.0153844
21.4667,0.284981,0.0150031
21.6667,0.283491,0.0132781
21.8667,0.283703,0.00725312
22.0667,0.283769,0.00738125
22.2667,0.283284,0.00708125
22.4667,0.282519,0.00597188
22.6667,0.282541,0.00779375
22.8667,0.282737,0.012675
23.0667,0.283863,0.0176094
23.2667,0.290328,0.0155844
23.4667,0.292391,0.0244844
23.6667,0.293122,0.020925
23.8667,0.294609,0.0229781
24.0667,0.295331,0.0224594
24.2667,0.295906,0.0218125
24.4667,0.295534,0.0214406
24.6667,0.29605,0.0232437
24.8667,0.296809,0.0216469
25.0667,0.295231,0.0234938
25.2667,0.292441,0.0234094
25.4667,0.292431,0.02515
25.6667,0.291394,0.0219844
25.8667,0.294247,0.0251156
26.0667,0.300528,0.0346812
26.2667,0.306478,0.0476844
26.4667,0.314134,0.0489812
26.6667,0.317666,0.0528063
26.8667,0.316966,0.054325
27.0667,0.320275,0.048875
27.2667,0.329178,0.0649781
27.4667,0.346375,0.0816969
27.6667,0.363584,0.0919844
27.8667,0.375441,0.107247
28.0667,0.383516,0.116059
28.2667,0.396,0.125547
28.4667,0.409309,0.135734
28.6667,0.423272,0.140319
28.8667,0.437587,0.145825
29.0667,0.445903,0.149212
29.2667,0.455194,0.153069
29.4667,0.461625,0.155431
29.6667,0.463362,0.167647
29.8667,0.474781,0.154684
30.0667,0.480416,0.156128
30.2667,0.482147,0.161609
30.4667,0.486128,0.162866
30.6667,0.485081,0.158056
30.8667,0.488216,0.144103
31.0667,0.488872,0.124159
31.2667,0.491284,0.100616
31.4667,0.498416,0.09945
31.6667,0.501291,0.0704781
31.8667,0.501763,0.0649469
32.0667,0.504081,0.0542938
32.2667,0.506947,0.0420687
32.4667,0.507506,0.0228625
32.6667,0.506353,0.00615312
32.8667,0.509,0.00713438
33.0667,0.509756,0.0121125
33.2667,0.513203,0.00342187
33.4667,0.509747,0
33.6667,0.513709,0.00911875
33.8667,0.525097,0.0182656
34.0667,0.535741,0.0287031
34.2667,0.543688,0.03895
34.4667,0.555737,0.0494719
34.6667,0.577181,0.0591719
34.8667,0.581066,0.0646656
35.0667,0.584872,0.0724875
35.2667,0.585722,0.0743719
35.4667,0.587784,0.08215
35.6667,0.589797,0.0816125
35.8667,0.589572,0.0914188
36.0667,0.586547,0.0911375
36.2667,0.588444,0.0875531
36.4667,0.585072,0.0951719
36.6667,0.581731,0.101122
36.8667,0.581338,0.0974031
37.0667,0.579066,0.0835656
37.2667,0.580084,0.0771625
37.4667,0.578038,0.0785531
37.6667,0.575697,0.0731687
37.8667,0.576122,0.0657813
38.0667,0.572028,0.0628469
38.2667,0.568194,0.0371563
38.4667,0.569631,0.0204438
38.6667,0.572456,0.0276625
38.8667,0.579875,0.0301375
39.0667,0.585891,0.0387469
39.2667,0.587284,0.03255
39.4667,0.5905,0.0331031
39.6667,0.602847,0.0454469
39.8667,0.604969,0.0418313
40.0667,0.611919,0.0411719
40.2667,0.615409,0.0450062
40.4667,0.62455,0.0431531
40.6667,0.634325,0.0548906
40.8667,0.644638,0.0627094
41.0667,0.650425,0.065875
41.2667,0.655778,0.0711781
41.4667,0.667862,0.0745656
41.6667,0.671581,0.0674656
41.8667,0.67435,0.0615469
42.0667,0.678869,0.0565656
42.2667,0.682288,0.0611969
42.4667,0.685675,0.0569219
42.6667,0.685459,0.0496312
42.8667,0.683278,0.0408906
43.0667,0.685034,0.0375844
43.2667,0.686806,0.0369469
43.4667,0.691144,0.0399625
43.6667,0.691834,0.0383719
43.8667,0.691381,0.0437312
44.0667,0.692253,0.0463937
44.2667,0.696909,0.044425
44.4667,0.70055,0.0518812
44.6667,0.698144,0.0616437
44.8667,0.701372,0.0546688
45.0667,0.702925,0.0552406
45.2667,0.705212,0.0599625
45.4667,0.703194,0.057925
45.6667,0.7019,0.0623656
45.8667,0.700431,0.0576469
46.0667,0.700166,0.0540406
46.2667,0.699116,0.0503625
46.4667,0.697781,0.0429187
46.6667,0.699244,0.034475
46.8667,0.699622,0.0286437
47.0667,0.699387,0.0244562
47.2667,0.701878,0.0253844
47.4667,0.700103,0.0166719
47.6667,0.704125,0.0200687
47.8667,0.706244,0.0180625
48.0667,0.709044,0.0123562
48.2667,0.707734,0.00919375
48.4667,0.707681,0.00874375
48.6667,0.707116,0.00555625
48.8667,0.707447,0.0076875
49.0667,0.709916,0.0041875
49.2667,0.711834,0.0110281
49.4667,0.710884,0.0101469
49.6667,0.707028,0.00804062
49.8667,0.708381,0.00932813
50.0667,0.704016,0.00484375
50.2667,0.706575,0.00311875
50.4667,0.704703,0.00575313
50.6667,0.705569,0.0018625
50.8667,0.706628,0.00514062
51.0667,0.703709,0.00418438
51.2667,0.702144,0.00399375
51.4667,0.703222,0.00224062
51.6667,0.703937,0.000721875
51.8667,0.704941,0.0007875
52.0667,0.707472,0.00554063
52.2667,0.709453,0.00957812
52.4667,0.707628,0.0057375
52.6667,0.705847,0
52.8667,0.706181,0
53.0667,0.698012,0.00439687
53.2667,0.700575,0.00508437
53.4667,0.702019,0.0108469
53.6667,0.703844,0.0096875
53.8667,0.705741,0.0207656
54.0667,0.706041,0.0204469
54.2667,0.708422,0.0153906
54.4667,0.709925,0.0146187
54.6667,0.716456,0.0207469
54.8667,0.717372,0.0122906
55.0667,0.719181,0.0151875
55.2667,0.72025,0.0201562
55.4667,0.719431,0.0169812
55.6667,0.712959,0.0126719
55.8667,0.712009,0.00715625
56.0667,0.715303,0.0137344
56.2667,0.715197,0.00726875
56.4667,0.716244,0.00606563
56.6667,0.714981,0.0102031
56.8667,0.714816,0.0045625
57.0667,0.715509,0.00968125
57.2667,0.713134,0.0146625
57.4667,0.713475,0.00975937
57.6667,0.714272,0.00690625
57.8667,0.714472,0.013875
58.0667,0.711872,0.0097375
58.2667,0.711419,0.00288437
58.4667,0.710422,0.00706562
58.6667,0.713759,0.0243875
58.8667,0.714303,0.00465
59.0667,0.713447,0.00426563
59.2667,0.716009,0.00895313
59.4667,0.716847,0.0115344
59.6667,0.717931,0.00842812
59.8667,0.716081,0.0119875
60.0667,0.713825,0.00795938
